Date,Open,High,Low,Close
"Jul 14, 1983",716.03,716.03,716.03,716.03
"Jul 15, 1983",715.64,715.64,715.64,715.64
"Jul 18, 1983",714.3,714.3,714.3,714.3
"Jul 19, 1983",715.77,715.77,715.77,715.77
"Jul 20, 1983",729.19,729.19,729.19,729.19
"Jul 21, 1983",725.8,725.8,725.8,725.8
"Jul 22, 1983",733.44,733.44,733.44,733.44
"Jul 25, 1983",736.68,736.68,736.68,736.68
"Jul 26, 1983",736.34,736.34,736.34,736.34
"Jul 27, 1983",737.77,737.77,737.77,737.77
"Jul 28, 1983",743.16,743.16,743.16,743.16
"Jul 29, 1983",740.79,740.79,740.79,740.79
"Aug 01, 1983",750.84,750.84,750.84,750.84
"Aug 02, 1983",751.4,751.4,751.4,751.4
"Aug 03, 1983",754.33,754.33,754.33,754.33
"Aug 04, 1983",753.33,753.33,753.33,753.33
"Aug 05, 1983",760.2,760.2,760.2,760.2
"Aug 08, 1983",756.85,756.85,756.85,756.85
"Aug 09, 1983",751.32,751.32,751.32,751.32
"Aug 10, 1983",762.1,762.1,762.1,762.1
"Aug 11, 1983",760.43,760.43,760.43,760.43
"Aug 12, 1983",761.82,761.82,761.82,761.82
"Aug 15, 1983",774.84,774.84,774.84,774.84
"Aug 16, 1983",767.61,767.61,767.61,767.61
"Aug 17, 1983",766.1,766.1,766.1,766.1
"Aug 18, 1983",762.67,762.67,762.67,762.67
"Aug 19, 1983",761.5,761.5,761.5,761.5
"Aug 22, 1983",765.31,765.31,765.31,765.31
"Aug 23, 1983",765.63,765.63,765.63,765.63
"Aug 24, 1983",763.26,763.26,763.26,763.26
"Aug 25, 1983",761.6,761.6,761.6,761.6
"Aug 26, 1983",762.14,762.14,762.14,762.14
"Aug 29, 1983",755.3,755.3,755.3,755.3
"Aug 30, 1983",753.49,753.49,753.49,753.49
"Aug 31, 1983",753.78,753.78,753.78,753.78
"Sep 01, 1983",750.04,750.04,750.04,750.04
"Sep 02, 1983",748.38,748.38,748.38,748.38
"Sep 05, 1983",748.38,748.38,748.38,748.38
"Sep 06, 1983",752.3,752.3,752.3,752.3
"Sep 07, 1983",752.47,752.47,752.47,752.47
"Sep 08, 1983",753.42,753.42,753.42,753.42
"Sep 09, 1983",757.6,757.6,757.6,757.6
"Sep 12, 1983",755.62,755.62,755.62,755.62
"Sep 13, 1983",748.75,748.75,748.75,748.75
"Sep 14, 1983",746.9,746.9,746.9,746.9
"Sep 15, 1983",746.05,746.05,746.05,746.05
"Sep 16, 1983",749.24,749.24,749.24,749.24
"Sep 19, 1983",752.89,752.89,752.89,752.89
"Sep 20, 1983",749.2,749.2,749.2,749.2
"Sep 21, 1983",756.25,756.25,756.25,756.25
"Sep 22, 1983",755.15,755.15,755.15,755.15
"Sep 23, 1983",750.94,750.94,750.94,750.94
"Sep 26, 1983",748.63,748.63,748.63,748.63
"Sep 27, 1983",751.63,751.63,751.63,751.63
"Sep 28, 1983",743.1,743.1,743.1,743.1
"Sep 29, 1983",737.27,737.27,737.27,737.27
"Sep 30, 1983",733.3,733.3,733.3,733.3
"Oct 03, 1983",724.35,724.35,724.35,724.35
"Oct 04, 1983",729.15,729.15,729.15,729.15
"Oct 05, 1983",734.88,734.88,734.88,734.88
"Oct 06, 1983",734.95,734.95,734.95,734.95
"Oct 07, 1983",733.47,733.47,733.47,733.47
"Oct 10, 1983",736.45,736.45,736.45,736.45
"Oct 11, 1983",733.35,733.35,733.35,733.35
"Oct 12, 1983",729.45,729.45,729.45,729.45
"Oct 13, 1983",736.16,736.16,736.16,736.16
"Oct 14, 1983",736.7,736.7,736.7,736.7
"Oct 17, 1983",739.98,739.98,739.98,739.98
"Oct 18, 1983",738.35,738.35,738.35,738.35
"Oct 19, 1983",736.18,736.18,736.18,736.18
"Oct 20, 1983",730.52,730.52,730.52,730.52
"Oct 21, 1983",730.73,730.73,730.73,730.73
"Oct 24, 1983",728.18,728.18,728.18,728.18
"Oct 25, 1983",730.02,730.02,730.02,730.02
"Oct 26, 1983",722.04,722.04,722.04,722.04
"Oct 27, 1983",726.61,726.61,726.61,726.61
"Oct 28, 1983",727.2,727.2,727.2,727.2
"Oct 31, 1983",724.35,724.35,724.35,724.35
"Nov 01, 1983",727.95,727.95,727.95,727.95
"Nov 02, 1983",730.16,730.16,730.16,730.16
"Nov 03, 1983",732.71,732.71,732.71,732.71
"Nov 04, 1983",737.51,737.51,737.51,737.51
"Nov 07, 1983",737.39,737.39,737.39,737.39
"Nov 08, 1983",739.53,739.53,739.53,739.53
"Nov 09, 1983",738.73,738.73,738.73,738.73
"Nov 10, 1983",736.26,736.26,736.26,736.26
"Nov 11, 1983",731.66,731.66,731.66,731.66
"Nov 14, 1983",732.2,732.2,732.2,732.2
"Nov 15, 1983",729.9,729.9,729.9,729.9
"Nov 16, 1983",723.72,723.72,723.72,723.72
"Nov 17, 1983",721.13,721.13,721.13,721.13
"Nov 18, 1983",721.32,721.32,721.32,721.32
"Nov 21, 1983",720.77,720.77,720.77,720.77
"Nov 22, 1983",721.24,721.24,721.24,721.24
"Nov 23, 1983",723.26,723.26,723.26,723.26
"Nov 24, 1983",723.26,723.26,723.26,723.26
"Nov 25, 1983",723.26,723.26,723.26,723.26
"Nov 28, 1983",732.69,732.69,732.69,732.69
"Nov 29, 1983",731.77,731.77,731.77,731.77
"Nov 30, 1983",724.98,724.98,724.98,724.98
"Dec 01, 1983",729.01,729.01,729.01,729.01
"Dec 02, 1983",727.09,727.09,727.09,727.09
"Dec 05, 1983",725.21,725.21,725.21,725.21
"Dec 06, 1983",729.66,729.66,729.66,729.66
"Dec 07, 1983",730.42,730.42,730.42,730.42
"Dec 08, 1983",732.12,732.12,732.12,732.12
"Dec 09, 1983",733.81,733.81,733.81,733.81
"Dec 12, 1983",735.37,735.37,735.37,735.37
"Dec 13, 1983",730.3,730.3,730.3,730.3
"Dec 14, 1983",731,731,731,731
"Dec 15, 1983",726.54,726.54,726.54,726.54
"Dec 16, 1983",724.87,724.87,724.87,724.87
"Dec 19, 1983",731.46,731.46,731.46,731.46
"Dec 20, 1983",739.16,739.16,739.16,739.16
"Dec 21, 1983",740.03,740.03,740.03,740.03
"Dec 22, 1983",746.36,746.36,746.36,746.36
"Dec 23, 1983",756.59,756.59,756.59,756.59
"Dec 26, 1983",756.59,756.59,756.59,756.59
"Dec 27, 1983",770.8,770.8,770.8,770.8
"Dec 28, 1983",766.32,766.32,766.32,766.32
"Dec 29, 1983",759.93,759.93,759.93,759.93
"Dec 30, 1983",761.53,761.53,761.53,761.53
"Jan 02, 1984",761.53,761.53,761.53,761.53
"Jan 03, 1984",747.23,747.23,747.23,747.23
"Jan 04, 1984",750.79,750.79,750.79,750.79
"Jan 05, 1984",753.6,753.6,753.6,753.6
"Jan 06, 1984",752.09,752.09,752.09,752.09
"Jan 09, 1984",755.27,755.27,755.27,755.27
"Jan 10, 1984",761.81,761.81,761.81,761.81
"Jan 11, 1984",763.98,763.98,763.98,763.98
"Jan 12, 1984",769.16,769.16,769.16,769.16
"Jan 13, 1984",771.29,771.29,771.29,771.29
"Jan 16, 1984",770.56,770.56,770.56,770.56
"Jan 17, 1984",773.51,773.51,773.51,773.51
"Jan 18, 1984",774.68,774.68,774.68,774.68
"Jan 19, 1984",774.45,774.45,774.45,774.45
"Jan 20, 1984",770.13,770.13,770.13,770.13
"Jan 23, 1984",766.74,766.74,766.74,766.74
"Jan 24, 1984",770.69,770.69,770.69,770.69
"Jan 25, 1984",769.12,769.12,769.12,769.12
"Jan 26, 1984",769.78,769.78,769.78,769.78
"Jan 27, 1984",781.46,781.46,781.46,781.46
"Jan 30, 1984",776.07,776.07,776.07,776.07
"Jan 31, 1984",769.52,769.52,769.52,769.52
"Feb 01, 1984",782.03,782.03,782.03,782.03
"Feb 02, 1984",774.45,774.45,774.45,774.45
"Feb 03, 1984",769.34,769.34,769.34,769.34
"Feb 06, 1984",764.59,764.59,764.59,764.59
"Feb 07, 1984",764.12,764.12,764.12,764.12
"Feb 08, 1984",767.16,767.16,767.16,767.16
"Feb 09, 1984",758.99,758.99,758.99,758.99
"Feb 10, 1984",752.96,752.96,752.96,752.96
"Feb 13, 1984",744.4,744.4,744.4,744.4
"Feb 14, 1984",744.84,744.84,744.84,744.84
"Feb 15, 1984",749.65,749.65,749.65,749.65
"Feb 16, 1984",749.95,749.95,749.95,749.95
"Feb 17, 1984",754.72,754.72,754.72,754.72
"Feb 20, 1984",754.72,754.72,754.72,754.72
"Feb 21, 1984",754.84,754.84,754.84,754.84
"Feb 22, 1984",759.44,759.44,759.44,759.44
"Feb 23, 1984",758.73,758.73,758.73,758.73
"Feb 24, 1984",765.05,765.05,765.05,765.05
"Feb 27, 1984",774.77,774.77,774.77,774.77
"Feb 28, 1984",768.4,768.4,768.4,768.4
"Feb 29, 1984",773.2,773.2,773.2,773.2
"Mar 01, 1984",775.86,775.86,775.86,775.86
"Mar 02, 1984",782.14,782.14,782.14,782.14
"Mar 05, 1984",789.54,789.54,789.54,789.54
"Mar 06, 1984",792.33,792.33,792.33,792.33
"Mar 07, 1984",787.43,787.43,787.43,787.43
"Mar 08, 1984",791.68,791.68,791.68,791.68
"Mar 09, 1984",796.58,796.58,796.58,796.58
"Mar 12, 1984",793.26,793.26,793.26,793.26
"Mar 13, 1984",793.75,793.75,793.75,793.75
"Mar 14, 1984",789.81,789.81,789.81,789.81
"Mar 15, 1984",791.94,791.94,791.94,791.94
"Mar 16, 1984",787.75,787.75,787.75,787.75
"Mar 19, 1984",790.75,790.75,790.75,790.75
"Mar 20, 1984",789.3,789.3,789.3,789.3
"Mar 21, 1984",792.66,792.66,792.66,792.66
"Mar 22, 1984",800.77,800.77,800.77,800.77
"Mar 23, 1984",804.8,804.8,804.8,804.8
"Mar 26, 1984",808.56,808.56,808.56,808.56
"Mar 27, 1984",807.96,807.96,807.96,807.96
"Mar 28, 1984",807.72,807.72,807.72,807.72
"Mar 29, 1984",810.57,810.57,810.57,810.57
"Mar 30, 1984",811.16,811.16,811.16,811.16
"Apr 02, 1984",814.84,814.84,814.84,814.84
"Apr 03, 1984",818.28,818.28,818.28,818.28
