Date,Max,GLD,TLT,SPY,rotret,CumRot,CumGLD,CumSPY,CumTLT
2005-02-17,TLT,0.004938830719939835,-0.006287177531087651,-0.0080853348159311,-0.006287177531087651,1.0460754367265805,0.9755707827976667,0.9947049385454638,1.0392567861997029
2005-02-18,TLT,0.00046806594846571237,-0.008943859014639788,0.0013307687930821377,-0.008943859014639788,1.0367194855018202,0.9760274142614124,0.9960286608360048,1.0299618200239251
2005-02-22,TLT,0.019181279411092822,-0.0044023351181987636,-0.014868265428134686,-0.0044023351181987636,1.0321554989030746,0.994748868807247,0.9812194423326656,1.0254275829332298
2005-02-23,TLT,-0.0034427708728380635,0.0033158062193581195,0.007166532325645347,0.0033158062193581195,1.0355779265256821,0.9913241763759288,0.9882513831846943,1.0288277020902212
2005-02-24,TLT,-0.0020726932677530563,-0.002203138568615759,0.006614047758001229,-0.002203138568615759,1.0332964048549462,0.9892694654293936,0.9947877250299887,1.0265610520992858
2005-02-25,TLT,0.003923336297287472,0.004859165719747649,0.009896628497350513,0.004859165719747649,1.038317363323756,0.993150702230911,1.004632769578335,1.0315492823728747
2005-02-28,TLT,0.0006896271102729834,-0.010769720256034176,-0.0065881760970910586,-0.010769720256034176,1.027134975783776,0.9938356058797561,0.9980140719794447,1.020439785171406
2005-03-01,TLT,-0.007121469498896138,-0.0003119524187791267,0.004974138381969473,-0.0003119524187791267,1.0268145585436677,0.9867580359255664,1.0029783320806234,1.0201214565122032
2005-03-02,TLT,0.0006940948276166203,-0.0013372349917737392,-0.0004949003448326827,-0.0013372349917737392,1.0254414661859204,0.9874429395744115,1.002481957758217,1.018757314404696
2005-03-03,TLT,-0.006473960214956609,-0.0005585641490829518,0.000412477938875222,-0.0005585641490829518,1.024868691345926,0.981050273269067,1.0028954594499127,1.0181882730922536
2005-03-04,GLD,0.00954153678763614,0.010833308377176554,0.01245676565434195,0.00954153678763614,1.0346475136668996,0.9904110005419843,1.0153882931640839,1.0292186206406868
2005-03-07,GLD,0.002074692263067668,0.00397771671790359,0.0004885972067918409,0.002074692263067668,1.0367940888585065,0.9924657985820659,1.0158844090479329,1.033312560754387
2005-03-08,GLD,0.012882391140284666,-0.009464594084431677,-0.0037460894848652115,0.012882391140284666,1.0501504758431168,1.005251131192755,1.01207881514536,1.023532676804502
2005-03-09,TLT,-0.00022707975949121106,-0.01633125244605027,-0.011117525229844327,-0.01633125244605027,1.033000203315783,1.0050228590076555,1.0008270033833904,1.0068171062728262
2005-03-10,TLT,0.004089057321762013,0.006098578616419825,0.002231838712662304,0.006098578616419825,1.039300036266482,1.009132455087819,1.0030606878342192,1.0129572595477874
2005-03-11,TLT,0.005203609463038106,-0.0072970047972545915,-0.007010569832417546,-0.0072970047972545915,1.0317162589160584,1.0143835862805728,0.9960286608360046,1.0055657055654532
2005-03-14,TLT,-0.009002960232532553,0.005994839302592592,0.006229504652062845,0.005994839302592592,1.0379012320941323,1.005251131192755,1.0022334260122705,1.0115939103785163
2005-03-15,TLT,0.0006814125556653394,-0.006295885975713067,-0.008254698837495078,-0.006295885975713067,1.0313667242828155,1.0059361219351466,0.9939602909156683,1.0052250304650474
2005-03-16,TLT,0.005674080622057209,0.0061086678113113635,-0.008490418454047521,0.0061086678113113635,1.0376670009930995,1.0116438845916462,0.9855211521190874,1.0113656162517737
2005-03-17,GLD,-0.011058489354102252,0.0032604843692043417,0.0020148421753583,-0.011058489354102252,1.026191971509514,1.0004566314637469,0.9875068217010846,1.0146631580351133
2005-03-18,GLD,0.0015974371362783568,-0.0062754207218040925,-0.0029688169536615794,0.0015974371362783568,1.027831248673754,1.002054798040083,0.9845750947069619,1.0082957198275286
2005-03-21,TLT,-0.018227369518925784,-0.0028203678746301364,-0.003712009323552423,-0.0028203678746301364,1.0249323864394535,0.9837899749579938,0.9809203427756722,1.0054519549712
2005-03-22,TLT,-0.010211153983543442,-0.008481879988273655,-0.010160981742287856,-0.008481879988273655,1.0162390329415791,0.9737443440362313,0.9709532290820898,0.9969238321551591
2005-03-23,TLT,-0.005392810051695673,0.004790097543843963,0.000855470169226491,0.004790097543843963,1.0211069170372309,0.968493125749931,0.9717838506052837,1.0016991945549651
2005-03-24,TLT,-0.0007071848324320396,0.0020443972942769673,0.001196652281249655,0.0020443972942769673,1.0231944652555893,0.967808222101086,0.972946737966992,1.0037470656779928
2005-03-28,TLT,0.0035386064647016102,-0.006118237033083451,0.0014512840999967302,-0.006118237033083451,1.0169343189862166,0.9712329145324042,0.9743587600979472,0.9976059032089128
2005-03-29,TLT,0.000470156495844698,0.005926407968990688,-0.0066490270524087736,0.005926407968990688,1.0229610866381966,0.9716895459961499,0.9678802223433045,1.0035181227836023
2005-03-30,TLT,0.001174794065958995,0.004987264083854415,0.014159717526589954,0.004987264083854415,1.028062863724768,0.9728310811087405,0.9815851328912588,1.008522932674858
2005-03-31,GLD,0.004928399001750794,0.007215370165114754,-0.0018615265096610933,0.004928399001750794,1.033129567716086,0.977625580837749,0.9797578861448926,1.015799798954114
2005-04-01,GLD,-0.00467073246998706,0.0033716451821743654,-0.004493457910398346,-0.00467073246998706,1.0283040958984508,0.9730593532938402,0.9753553853211197,1.0192247154523115
2005-04-04,GLD,-0.005161835089612765,-0.0002239880207783873,0.0017029532341008569,-0.005161835089612765,1.0229961597334496,0.9680365813797321,0.9770163699289499,1.018996421325569
2005-04-05,GLD,0.0011792272467261444,-0.0025767576670655545,0.004761062082673018,0.0011792272467261444,1.0242025046783034,0.9691781164923228,0.9816680055219694,1.0163707144842058
2005-04-06,TLT,0.004240289798367325,0.0034813150512458257,0.0034685127491207446,0.0034813150512458257,1.0277680762733636,0.973287712572486,0.9850729335145263,1.0199090211501851
2005-04-07,TLT,-0.0014074917144651922,-0.0080576637673071,0.005396637084420286,-0.0080576637673071,1.0194866666839808,0.9719178181812494,0.9903890146383895,1.0116909371845135
2005-04-08,TLT,0.002818861469227496,0.0034974898175135216,-0.0103988924038384,0.0034974898175135216,1.0230523109197989,0.9746575198701762,0.9800900658372214,1.015229315935787
2005-04-11,TLT,0.002108225708201017,0.005396868427474777,0.0007624994759189985,0.005396868427474777,1.0285735896362571,0.976712317910258,0.9808373839987756,1.0207083749776076
2005-04-12,GLD,0.0014025566854398708,0.009280331667317787,0.005165587948144257,0.0014025566854398708,1.0300162224008684,0.9780822123014945,0.985903985768649,1.0301808872330087
2005-04-13,GLD,0.0014005922753805855,-0.002437034755384815,-0.011794439027987602,0.0014005922753805855,1.0314588551654797,0.9794521066927311,0.9742758013210507,1.0276703006064887
2005-04-14,TLT,-0.013752916820573557,-0.001553697976545143,-0.01304356206835211,-0.001553697976545143,1.0298562796293196,0.9659817833396505,0.9615677744348261,1.0260736113398807
2005-04-15,GLD,0.002127160237926695,0.013235484215436744,-0.013993042673982603,0.002127160237926695,1.032046948958126,0.968036581379732,0.9481125155332331,1.0396541924266458
2005-04-18,GLD,0.006839554018720495,-0.0007683104159900145,0.003065913273806231,0.006839554018720495,1.039105689815381,0.9746575198701762,0.9510193462796682,1.0388554152815768
2005-04-19,GLD,0.013820570896405648,0.009668822934501886,0.007947843033066615,0.013820570896405648,1.053466723670333,0.9881278432232569,0.9585778987653086,1.0488999243464827
2005-04-20,GLD,0.002772706792206092,-0.0025030896890532173,-0.01395023428779929,0.002772706792206092,1.0563876780104169,0.9908676320057299,0.9452055124944262,1.0462744337610024
2005-04-21,GLD,-0.004838776308445536,-0.01047256878430003,0.01941978166279945,-0.004838776308445536,1.0512760543415263,0.9860730451831751,0.9635611971735424,1.0353172527861858
2005-04-22,GLD,0.004630719363250213,0.008378061258876635,-0.0037926053449084396,0.004630719363250213,1.0561442187224868,0.9906392727270839,0.9599067898269956,1.0439912041524004
2005-04-25,GLD,0.0011523216815825243,0.00295144814292847,0.006576105071218308,0.0011523216815825243,1.0573612366045988,0.9917808078396744,0.9662192377354738,1.0470724900531296
2005-04-26,GLD,0.0046040692739912625,-0.001525527649164582,-0.009713854495195351,0.0046040692739912625,1.0622294009855595,0.9963470353835833,0.9568335246496529,1.045475152018874
2005-04-27,GLD,-0.010082461797956688,0.003493548057694751,0.003906423383044144,-0.010082461797956688,1.0515195136294562,0.9863014044618209,0.9605713215040248,1.0491275697055777
2005-04-28,GLD,-0.004629647208502563,0.007398116322173243,-0.012538025268867381,-0.004629647208502563,1.0466513492484957,0.9817351769179121,0.948527654002458,1.0568891375030585
2005-04-29,GLD,0.00813949939816494,-0.0017287280208014844,0.013573009829097593,0.00813949939816494,1.0551705672757923,0.9897260097995928,0.9614020291734042,1.0550620636361763
2005-05-02,GLD,-0.010841924395601499,-0.00021672142435447128,0.0056152606920192305,-0.010841924395601499,1.0437304877609241,0.9789954752289852,0.9668005521970492,1.0548334090829627
2005-05-03,GLD,-0.0027985714457283706,0.002714320361694389,0.0017178437803790914,-0.0027985714457283706,1.0408095334208403,0.9762556864465121,0.968461364512508,1.0576965648834322
2005-05-04,GLD,0.003274162999094443,-0.008771575906736051,0.007719130704499255,0.003274162999094443,1.0442173134842716,0.9794521066927308,0.9759370443674377,1.0484188991782633
2005-05-05,GLD,0.000233061099710552,0.002293637906775503,-0.0003405465410075692,0.000233061099710552,1.044460679919689,0.9796803788778303,0.9756046923827372,1.0508235925075984
2005-05-06,GLD,-0.009088776300053003,-0.007411214389734688,-0.003149759955637932,-0.009088776300053003,1.0349678104456976,0.9707762830686586,0.9725317717901376,1.0430357135777333
2005-05-09,GLD,0.0007055216127449526,0.0009882880266625094,0.00623429987229529,0.0007055216127449526,1.0356980026044624,0.9714611867175037,0.978594826490812,1.0440665332848436
2005-05-10,GLD,0.00211516226090791,0.007130673058374448,-0.010355115011840055,0.00211516226090791,1.0378886719332692,0.9735159847575854,0.968461364512508,1.0515114303848883
2005-05-11,GLD,0.0011725900041332782,0.0030501722590148272,0.00548929205113402,0.0011725900041332782,1.0391056898153812,0.9746575198701761,0.9737775317825569,1.0547187213798852
2005-05-12,GLD,-0.01241505730490422,0.003909226767548235,-0.011003221931070839,-0.01241505730490422,1.0262051331304711,0.9625570909083321,0.963062841488863,1.0588418560377377
2005-05-13,GLD,-0.004981002970415038,0.0038944126982742855,-0.0019834692410202193,-0.004981002970415038,1.021093602314093,0.9577625911793236,0.9611526359656003,1.0629654232073553
2005-05-16,GLD,-0.0016686458534241888,-0.001184732882406947,0.009332694464969205,-0.0016686458534241888,1.0193897587086338,0.9561644246029875,0.970122779851267,1.0617060931176199
2005-05-17,GLD,-0.00047756583700042654,0.0028044325038514284,0.0066784148088752104,-0.00047756583700042654,1.0189029329852863,0.9557077931392419,0.9766016621906529,1.064683576194696
2005-05-18,GLD,0.004538906448606106,0.006670446909313066,0.010290508684157595,0.004538906448606106,1.023527638078317,0.9600456614045048,0.9866513900763886,1.0717854914649203
2005-05-19,GLD,-0.0016646776716828793,-0.002564449887196174,0.004209208552842236,-0.0016646776716828793,1.0218237944728576,0.9584474948281687,0.9908044115461718,1.0690369512822346
2005-05-20,GLD,-0.007860838969886319,0.001178745997937769,-0.0014251270124561177,-0.007860838969886319,1.0137914021689083,0.9509132934102336,0.9893923894152167,1.0702970743102063
2005-05-23,GLD,-0.000720350369627254,0.00781261786378562,0.005540947179983657,-0.000720350369627254,1.013061117157631,0.9502283026678421,0.9948745603852442,1.0786588963525197
2005-05-24,GLD,0.0026429748480192305,0.002760490139870342,-0.0023380165244887285,0.0026429748480192305,1.015738612209785,0.9527397321716692,0.9925485272232701,1.0816365236001841
2005-05-25,GLD,0.0033548859617584803,-0.006988825157344669,-0.0007526682096712367,0.0033548859617584803,1.0191462994207034,0.9559360653243415,0.9918014675002732,1.0740771550529444
2005-05-26,GLD,-0.004299028176919961,-0.0003204679274692035,0.005359243742185438,-0.004299028176919961,1.0147649607630902,0.9518264692441781,0.9971167733084644,1.0737329477731226
2005-05-27,GLD,0.004557506540298295,0.0010666443240665568,0.0016658738459534028,0.004557506540298295,1.0193897587086336,0.9561644246029876,0.9987778440624804,1.074878238927428
2005-05-31,GLD,-0.005491870495949791,0.01236171468426428,-0.006403059930715771,-0.005491870495949791,1.0137914021689083,0.9509132934102336,0.9923826096694772,1.0881655770373735
2005-06-01,GLD,-0.002881218299775279,0.01224461973108859,0.008536903271607166,-0.002881218299775279,1.0108704478288244,0.9481735046277604,1.0008544840166507,1.1014897507326566
2005-06-02,GLD,0.013725011114336105,0.0024006622354031393,0.002157496746023835,0.013725011114336105,1.024744655960429,0.9611871965170954,1.00301382430916,1.1041340555799242
2005-06-03,GLD,0.001662700649912141,-0.008225670086602799,-0.0050508624806323565,0.001662700649912141,1.0264484995658885,0.9627853630934315,0.9979477394164012,1.095051813107341
2005-06-06,GLD,0.007351230418580101,0.005250391727185333,-0.0009158043540113958,0.007351230418580101,1.0339941589990032,0.9698630201411677,0.9970338145315679,1.1008012640877192
2005-06-07,GLD,-0.002354013069648664,0.00793638008604125,0.0007497142454260253,-0.002354013069648664,1.031560123234779,0.9675799499159864,0.9977813049854937,1.109537641318714
2005-06-08,GLD,-0.0009438630136665571,-0.004766303766284952,-0.0018314825399182721,-0.0009438630136665571,1.0305864717880844,0.9666666869884953,0.9959538859467558,1.1042492478800616
2005-06-09,GLD,-0.0016532757338674209,-0.0008325800031439012,0.00475348291921418,-0.0016532757338674209,1.028882628182625,0.9650685204121593,1.0006881357319286,1.10332987203779
2005-06-10,GLD,0.008280067904679056,-0.011253507962357467,-0.0023238310275087715,0.008280067904679056,1.037401846209922,0.9730593532938401,0.9983627055932548,1.090913540537706
2005-06-13,GLD,0.0037541025673843986,-0.006007011263443496,0.0031614000969353295,0.0037541025673843986,1.041296359144188,0.9767123179102579,1.001518929547494,1.0843604106122529
2005-06-14,GLD,-0.0042075808862082065,-0.006573469555847589,0.002322247393234722,-0.0042075808862082065,1.0369150204865747,0.9726027218300946,1.0038447042709109,1.077232400465527
2005-06-15,GLD,0.003286460313625339,0.001814524736517109,0.0019030611084627225,0.003286460313625339,1.0403228005500058,0.9757991420763131,1.005755082086545,1.0791870653031492
2005-06-16,GLD,0.01684598450468955,0.0050060203163802,0.002559918512929471,0.01684598450468955,1.0578480623279465,0.99223743930342,1.0083297331406513,1.0845894976772315
2005-06-17,GLD,0.003911688615366726,-0.00010487893760424694,0.0037051250812909498,0.003911688615366726,1.0619860345501424,0.9961187631984838,1.0120657209251223,1.0844757470829784
2005-06-20,GLD,0.0006875722796806372,-0.0016965183121014915,0.0003294962750153285,0.0006875722796806372,1.062716226708907,0.9968036668473288,1.0123991928102378,1.0826359141190223
2005-06-21,GLD,0.0034356739899943367,0.00732674169165648,0.0005769178241825657,0.0034356739899943367,1.0663673732077557,1.0002283592786472,1.012983263949758,1.0905681078078828
2005-06-22,GLD,-0.00205432891501256,0.012123586071307368,0.0008231221203163219,-0.00205432891501256,1.064176703878949,0.9981735612385655,1.0138170728818252,1.1037897041295146
2005-06-23,GLD,0.006861830482257192,-0.0010413215595098668,-0.014065859850724394,0.006861830482257192,1.0714789040241335,1.0050228590076555,0.9995568640203978,1.1026403041134396
2005-06-24,GLD,-0.002726009328416601,0.005004207545758588,-0.007341874722217034,-0.002726009328416601,1.0685580425365622,1.0022831573187287,0.9922182427470279,1.1081581450435416
2005-06-27,GLD,0.00022775219101789368,0.002697738887341483,0.0014284792734196028,0.00022775219101789368,1.0688014089719797,1.0025114295038284,0.9936356059415008,1.1111476663647497
2005-06-28,GLD,-0.010475952768643992,-0.006829287470256573,0.008393143369998413,-0.010475952768643992,1.0576046958925291,0.9920091671183205,1.0019753320397031,1.1035593195292401
2005-06-29,GLD,0.004142699701154218,-0.0015621451247518348,-0.0026636334209002577,0.004142699701154218,1.0619860345501424,0.9961187631984838,0.9993064370583645,1.101835399718363
2005-06-30,GLD,-0.004354857592362094,0.00897275409969489,-0.00542433856741531,-0.004354857592362094,1.0573612366045992,0.9917808078396746,0.9938858606111625,1.111721897818375
2005-07-01,GLD,-0.017034942153855037,-0.01211990783223682,0.0029369341836031904,-0.017034942153855037,1.0393491491033113,0.9748858791488221,0.9968048379697912,1.0982479308817368
2005-07-05,GLD,-0.00983611185335409,-0.009453709601884297,0.008031571801607296,-0.00983611185335409,1.0291259946180427,0.9652967925972589,1.0048107475981352,1.0878654138723105
2005-07-06,GLD,-0.0007095264939214196,0.005514345820563316,-0.008382445193204857,-0.0007095264939214196,1.0283958024592779,0.9646118889484138,0.9963879765768506,1.0938642799706326
2005-07-07,GLD,0.002603564742048814,0.002109382511532587,0.003933687732389668,0.002603564742048814,1.0310732975114318,0.967123318452241,1.0003074557370115,1.096171658152793
2005-07-08,TLT,-0.0023607716566916848,-0.0041047987609583725,0.011421454003808451,-0.0041047987609583725,1.0268409491173496,0.9648401611335133,1.0117324213323784,1.0916720940886098
2005-07-11,GLD,0.006625712378494519,0.0,0.005110194529854173,0.006625712378494519,1.0336445019046614,0.9712329145324043,1.0169025708175472,1.0916720940886098
2005-07-12,GLD,0.0023506928060406107,-0.0056001080811812765,0.0026242794731414776,0.0023506928060406107,1.0360742825992921,0.9735159847575855,1.0195712073603285,1.085558612372504
2005-07-13,TLT,-0.006801147272008312,-0.0014883099637083008,0.001390747607952214,-0.0014883099637083008,1.0345322829213577,0.9668949591735949,1.0209891735781018,1.0839429646735208
2005-07-14,TLT,-0.0106256662209131,-0.0025539753739953763,0.003920494580537559,-0.0025539753739953763,1.0318901129471734,0.9566210560667329,1.0249919560999023,1.081174601034929
2005-07-15,TLT,0.0035798975111969167,0.0026675252387797777,-0.0005696618823921584,0.0026675252387797777,1.0346427058671073,0.9600456614045048,1.0244080572527536,1.0840586615707173
2005-07-18,TLT,-0.0009512703032843461,-0.007449784902871293,-0.003988728763416716,-0.007449784902871293,1.0269348402570726,0.9591323984770137,1.0203219713693137,1.075982657719921
2005-07-19,TLT,-0.0028564374358296396,0.0035387348465192314,0.005475733185096088,0.0035387348465192314,1.030568890361395,0.9563926967880869,1.0259089822474232,1.0797902750450448
2005-07-20,TLT,0.0074003670997335735,0.005447769334594232,0.003414412259169275,0.005447769334594232,1.0361831919594926,0.9634703538358229,1.0294118584532006,1.0856727233932282
2005-07-21,TLT,0.006161097555276163,-0.013600340908200614,-0.005832834641313678,-0.013600340908200614,1.022090747305496,0.9694063886774219,1.0234074693050357,1.0709072042403456
2005-07-22,GLD,-0.00023547625409303663,0.007755595811340221,0.006681625836192362,-0.00023547625409303663,1.0218500692049775,0.9691781164923223,1.0302454950928965,1.079212727667886
2005-07-25,TLT,0.0014133700239207236,-0.003633878887179698,-0.002833283302408951,-0.003633878887179698,1.0181367898126303,0.9705479237900125,1.0273265177342679,1.075290999322038
2005-07-26,TLT,-0.00611616870851539,0.0016096479931588803,0.0012179899250222004,0.0016096479931588803,1.0197756316531135,0.9646118889484134,1.0285777910825764,1.0770218393211586
2005-07-27,GLD,0.0044970089161888716,-0.001607061190339043,0.0036482683999905507,0.0044970089161888716,1.0243615717611696,0.9689497572136763,1.032330318934715,1.0752909993220379
2005-07-28,GLD,0.0073044623779963125,0.008904113354185617,0.00630142969428471,0.0073044623779963125,1.0318439823235643,0.9760274142614123,1.0388354758607607,1.0848655122687367
2005-07-29,GLD,0.0016374197619699604,-0.00988900279260485,-0.006663330841138904,0.0016374197619699604,1.0335335440514908,0.9776255808377483,1.0319133713955886,1.0741372741883104
2005-08-01,GLD,0.007239639782820717,-0.0037190989738150604,-0.0007272116488102887,0.007239639782820717,1.0410159546138857,0.9847032378854845,1.0311629519713466,1.0701424513541402
2005-08-02,TLT,0.00023181825378149057,-0.003246370298130019,0.005984584692295458,-0.003246370298130019,1.0376364313389477,0.9849315100705841,1.0373340339889765,1.0666683726852961
2005-08-03,GLD,0.009040319776685513,0.004885009835234211,0.0026532287565850243,0.009040319776685513,1.0470169964901905,0.993835605879756,1.0400863184781404,1.071879058176797
2005-08-04,GLD,0.0034459345298729627,-0.0020521743902355283,-0.008017804938814765,0.0034459345298729627,1.05062494851176,0.9972602983110742,1.0317471092570527,1.0696793754241767
2005-08-05,GLD,-0.001831543738455732,-0.007794621216047126,-0.006789933221176714,-0.001831543738455732,1.0487006829658478,0.9954337724560921,1.0247416152840552,1.0613416298701273
2005-08-08,GLD,-0.005733945154800635,-0.0018540536861898493,-0.0018719032094812738,-0.005733945154800635,1.0426874907659196,0.9897260097995926,1.022823398165516,1.0593738455089599
2005-08-09,GLD,-0.00023064179665821527,0.003716151941097978,0.006033464012344503,-0.00023064179665821527,1.0424470034496962,0.989497737614493,1.0289945663293314,1.0633106396812964
2005-08-10,GLD,0.007152777392699372,-0.0010889631285342372,-0.0004859038896506407,0.007152777392699372,1.0499033948090584,0.9965753946622291,1.0284945738671225,1.0621527336005052
2005-08-11,GLD,0.01832758783722488,0.00697674450170771,0.003972880350818331,0.01832758783722488,1.069145591498022,1.014840217744318,1.0325806597505625,1.0695631018446263
2005-08-12,GLD,0.0008999080954052996,0.010175996359486073,-0.0061378847002726555,0.0008999080954052996,1.0701077242709778,1.0157534806718092,1.026242798717282,1.0804469720752379
2005-08-15,GLD,-0.008091719414922038,-0.002571513055517727,0.006175790993322661,-0.008091719414922038,1.0614487128224364,1.0075342885114824,1.0325806597505625,1.0776685885807518
2005-08-16,GLD,0.009517293423515705,0.006984122779610136,-0.013002928240952172,0.009517293423515705,1.0715508316763804,1.0171232879694994,1.0191540875288307,1.0851951583191288
2005-08-17,GLD,-0.014365867578198133,-0.006614911426427006,-8.18222767741128e-05,-0.014365867578198133,1.0561570743252096,1.002511429503828,1.0190706980210056,1.0780166884664604
2005-08-18,GLD,-0.0018218632802418089,0.007410494252724442,-8.149083595820894e-05,-0.0018218632802418089,1.0542329005333289,1.0006849907423923,1.0189876530979234,1.086005324940682
2005-08-19,GLD,-0.00524762371263765,-0.0001056714785245827,0.0022914824906812292,-0.00524762371263765,1.0487006829658474,0.9954337724560919,1.0213226454632176,1.08589056515231
2005-08-22,GLD,0.00229363055775611,-0.0010666512302734965,0.0,0.00229363055775611,1.0511060148982376,0.9977169297748196,1.0213226454632176,1.084732298645048
2005-08-23,GLD,0.0013729418202810262,0.004589544055981332,-0.001878169574580757,0.0013729418202810262,1.0525491223036403,0.9990867370725098,1.0194044283446784,1.0897107253186253
