,uniform,onlystocks,sixtyforty,riskparity
GLD,0.18211323986048403,0.0,0.0,0.1820019688403944
COM,0.20213541978068664,0.0,0.0,0.3046273084292954
SP500,0.21753813417829923,0.9999597363608453,0.6218829929928605,0.20681692823292572
US20YB,0.19364689227918866,0.0,0.18439994934826628,0.07458557976290373
ITB,0.20294918176158963,0.0,0.1933697755974461,0.2290123013493059
