,uniform,onlystocks,sixtyforty,riskparity
1978-06-08,575384.623645799,126093.04593100968,169951.74135239937,366586.164740414
1978-06-09,570435.970571277,125378.46116270054,169365.9069618068,364640.27367330645
1978-06-12,568933.7071380749,124415.05750835613,168726.00325293822,364444.05751159135
1978-06-13,567554.2814147053,124455.16328620374,168916.76878547182,364241.4359393992
1978-06-14,566569.3846147795,124220.32710434026,168635.54700401274,364321.8081601573
1978-06-15,562462.1744634751,121363.67217459498,165944.16568085685,362280.7655337666
1978-06-16,560917.203086122,119083.46197272792,163912.01337877032,361819.55647109565
1978-06-19,558419.604222383,119245.12824870183,163601.75920778,359884.11113802856
1978-06-20,559602.9931816024,116838.51408961382,161049.77039852284,359855.6146624194
1978-06-21,554676.7037499832,115618.71801128342,160105.43642748275,358588.3795052406
1978-06-22,550935.4375290192,116163.42987260601,160178.58830893267,356945.2147735049
1978-06-23,548221.5737444544,115212.82503820631,158756.67169940434,355365.2954301471
1978-06-26,546350.8649002488,112198.93525967697,156529.11389883078,355061.5855871724
1978-06-27,544153.0276140661,113091.3430566998,157477.4135709162,354854.310199842
1978-06-28,545552.1024088624,114082.44628575933,158275.29385568795,355594.6331262677
1978-06-29,543890.7879852747,114479.93271315143,157944.82735106553,354124.1114229143
1978-06-30,545314.9198330437,114375.02536102396,158180.70453960221,354832.65493890736
1978-07-03,544520.675489075,113312.44550498272,157277.55184853796,354378.70176043827
1978-07-04,546350.3363141168,113312.44550498272,157065.76465032357,355136.2684307401
1978-07-05,545706.5027360393,111349.36329447168,155476.75449064333,354949.47797788645
1978-07-06,542886.5082756378,111458.6399941793,154976.434158615,353375.5928396401
1978-07-07,544498.7966665712,112796.8080035376,156013.61784392275,353629.8083909516
1978-07-10,546678.4526228757,113691.18572828552,156794.27535572302,354733.9054595784
1978-07-11,548518.7534983854,115257.2526748779,158135.33200305022,355565.7637046201
1978-07-12,549727.6277619497,115992.94421403616,158641.2992287595,355944.6331232052
1978-07-13,548161.1697416196,116007.84678828761,158916.64319436322,355979.86426595884
1978-07-14,549204.5256591319,119204.38105333444,161904.78265043342,357263.160674219
1978-07-17,548715.4459103947,119683.51216512414,162483.31137519763,357384.45182523463
1978-07-18,542829.8195174126,117446.53105996868,160651.7981940678,355620.0090356198
1978-07-19,546287.0326272027,120467.96566755333,162774.9538176562,356543.5968107046
1978-07-20,551979.2908046785,120237.41855960015,162588.83515267196,358200.75514244183
1978-07-21,558582.516110629,119541.08041756402,161899.33631567252,360223.0792984763
1978-07-24,561882.7066341505,119458.22738824597,161864.91618763798,361996.32472156925
1978-07-25,564245.3086993124,121208.92426809955,163675.88713100014,363353.17906434095
1978-07-26,572777.033015166,122775.22521333826,166183.22879640307,367868.46563481586
1978-07-27,576814.4368929503,123905.39914336336,167724.25844882964,369985.6106080968
1978-07-28,584463.7348964419,125040.6611649461,168556.64632280899,372765.6548598104
1978-07-31,587347.4204834092,126731.14377806948,170302.44901556606,374397.6937888977
1978-08-01,600336.214975735,126670.75090832835,171911.3262103346,381699.5773609855
1978-08-02,602951.8019043157,132348.1739001121,177463.2033189989,383885.55779419845
1978-08-03,603060.2567629389,133854.95737128024,178874.04444173607,384597.764615938
1978-08-04,606596.9516391478,134904.62953960826,179974.54441230802,386111.0181780413
1978-08-07,608694.2804802798,133933.37653316773,179200.30373172523,387249.6738298624
1978-08-08,613725.2859531365,135112.59291120147,180731.17398954192,390066.27688706305
1978-08-09,610930.7360929814,136374.81717302167,180485.9844162978,387686.37554321124
1978-08-10,606568.8609443944,134171.74203608278,178869.41308250878,386230.84802644595
1978-08-11,610944.4816731345,134937.62529819255,178752.69666784382,387660.90335875034
1978-08-14,615782.5741152623,134952.87945764256,178644.90192209778,389229.63639160054
1978-08-15,614095.0313229181,134630.66741866927,177012.58688392697,386779.12594180106
1978-08-16,620650.623143751,136694.0594777958,179998.03655462308,390282.330681674
1978-08-17,617122.8108686451,137806.45641415153,180961.9639304218,388631.4328437741
1978-08-18,623825.417483485,136877.58480947648,180974.42924899296,391133.69074192864
1978-08-21,611622.6651967961,134671.19839833258,179309.0179092218,386600.953149099
1978-08-22,619666.3290051334,135749.3014784609,181393.73930391326,390474.7998764338
1978-08-23,611779.778592655,137300.1026418106,182171.19213499097,389076.03066044557
1978-08-24,619116.9091553583,137734.13851029117,182586.25070901297,392031.8319883079
1978-08-25,618327.6992255746,137251.37341334368,182312.67139502184,392793.1429812537
1978-08-28,611686.4822724812,134780.87188998034,180034.05748935838,388439.6553369869
1978-08-29,610702.3591013005,133292.3205092188,178459.70385598292,387356.4293462065
