,Year,Month,Day,asset_0,asset_1,asset_2,asset_3,asset_4
46,2020.0,6.0,8.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
47,2020.0,6.0,9.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
48,2020.0,6.0,10.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
49,2020.0,6.0,11.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
50,2020.0,6.0,12.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
51,2020.0,6.0,15.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
52,2020.0,6.0,16.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
53,2020.0,6.0,17.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
54,2020.0,6.0,18.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
55,2020.0,6.0,19.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
56,2020.0,6.0,22.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
57,2020.0,6.0,23.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
58,2020.0,6.0,24.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
59,2020.0,6.0,25.0,0.14530347815658085,0.0880291493745253,0.12373876529918901,0.1571833620675585,0.48574524510214645
