Date,open,high,low,close,volume
1962-01-02,82.66854524328357,82.66854524328357,82.66854524328357,82.66854524328357,0
1962-01-03,82.70834714203686,82.70834714203686,82.70834714203686,82.70834714203686,0
1962-01-04,82.74817203880512,82.74817203880512,82.74817203880512,82.74817203880512,0
1962-01-05,82.6287663270524,82.6287663270524,82.6287663270524,82.6287663270524,0
1962-01-08,82.54927738024469,82.54927738024469,82.54927738024469,82.54927738024469,0
1962-01-09,82.46988017790933,82.46988017790933,82.46988017790933,82.46988017790933,0
1962-01-10,82.43021594231315,82.43021594231315,82.43021594231315,82.43021594231315,0
1962-01-11,82.43021594231315,82.43021594231315,82.43021594231315,82.43021594231315,0
1962-01-12,82.39057459653225,82.39057459653225,82.39057459653225,82.39057459653225,0
1962-01-15,82.35095612515694,82.35095612515694,82.35095612515694,82.35095612515694,0
1962-01-16,82.27178774404416,82.27178774404416,82.27178774404416,82.27178774404416,0
1962-01-17,82.31136051278953,82.31136051278953,82.31136051278953,82.31136051278953,0
1962-01-18,82.35095612515694,82.35095612515694,82.35095612515694,82.35095612515694,0
1962-01-19,82.39057459653225,82.39057459653225,82.39057459653225,82.39057459653225,0
1962-01-22,82.46988017790933,82.46988017790933,82.46988017790933,82.46988017790933,0
1962-01-23,82.43021594231315,82.43021594231315,82.43021594231315,82.43021594231315,0
1962-01-24,82.46988017790933,82.46988017790933,82.46988017790933,82.46988017790933,0
1962-01-25,82.43021594231315,82.43021594231315,82.43021594231315,82.43021594231315,0
1962-01-26,82.31136051278953,82.31136051278953,82.31136051278953,82.31136051278953,0
1962-01-29,82.27178774404416,82.27178774404416,82.27178774404416,82.27178774404416,0
1962-01-30,82.27178774404416,82.27178774404416,82.27178774404416,82.27178774404416,0
1962-01-31,82.23223780354678,82.23223780354678,82.23223780354678,82.23223780354678,0
1962-02-01,82.19271067593517,82.19271067593517,82.19271067593517,82.19271067593517,0
1962-02-02,82.31136051278953,82.31136051278953,82.31136051278953,82.31136051278953,0
1962-02-05,82.35095612515694,82.35095612515694,82.35095612515694,82.35095612515694,0
1962-02-06,82.35095612515694,82.35095612515694,82.35095612515694,82.35095612515694,0
1962-02-07,82.39057459653225,82.39057459653225,82.39057459653225,82.39057459653225,0
1962-02-08,82.46988017790933,82.46988017790933,82.46988017790933,82.46988017790933,0
1962-02-09,82.54927738024469,82.54927738024469,82.54927738024469,82.54927738024469,0
1962-02-13,82.54927738024469,82.54927738024469,82.54927738024469,82.54927738024469,0
1962-02-14,82.58901037786242,82.58901037786242,82.58901037786242,82.58901037786242,0
1962-02-15,82.58901037786242,82.58901037786242,82.58901037786242,82.58901037786242,0
1962-02-16,82.66854524328357,82.66854524328357,82.66854524328357,82.66854524328357,0
1962-02-19,82.74817203880512,82.74817203880512,82.74817203880512,82.74817203880512,0
1962-02-20,82.66854524328357,82.66854524328357,82.66854524328357,82.66854524328357,0
1962-02-21,82.74817203880512,82.74817203880512,82.74817203880512,82.74817203880512,0
1962-02-23,82.86778487230715,82.86778487230715,82.86778487230715,82.86778487230715,0
1962-02-26,82.98760524683324,82.98760524683324,82.98760524683324,82.98760524683324,0
1962-02-27,82.98760524683324,82.98760524683324,82.98760524683324,82.98760524683324,0
1962-02-28,83.10763358262831,83.10763358262831,83.10763358262831,83.10763358262831,0
1962-03-01,83.34831582387186,83.34831582387186,83.34831582387186,83.34831582387186,0
1962-03-02,83.3081440895965,83.3081440895965,83.3081440895965,83.3081440895965,0
1962-03-05,83.22787030091013,83.22787030091013,83.22787030091013,83.22787030091013,0
1962-03-06,83.22787030091013,83.22787030091013,83.22787030091013,83.22787030091013,0
1962-03-07,83.22787030091013,83.22787030091013,83.22787030091013,83.22787030091013,0
1962-03-08,83.3081440895965,83.3081440895965,83.3081440895965,83.3081440895965,0
1962-03-09,83.34831582387186,83.34831582387186,83.34831582387186,83.34831582387186,0
1962-03-12,83.26799558716685,83.26799558716685,83.26799558716685,83.26799558716685,0
1962-03-13,83.38851080567814,83.38851080567814,83.38851080567814,83.38851080567814,0
1962-03-14,83.3081440895965,83.3081440895965,83.3081440895965,83.3081440895965,0
1962-03-15,83.26799558716685,83.26799558716685,83.26799558716685,83.26799558716685,0
1962-03-16,83.3081440895965,83.3081440895965,83.3081440895965,83.3081440895965,0
1962-03-19,83.34831582387186,83.34831582387186,83.34831582387186,83.34831582387186,0
1962-03-20,83.50923539331484,83.50923539331484,83.50923539331484,83.50923539331484,0
1962-03-21,83.75131437486344,83.75131437486344,83.75131437486344,83.75131437486344,0
1962-03-22,83.87266962068684,83.87266962068684,83.87266962068684,83.87266962068684,0
1962-03-23,83.71090945744977,83.71090945744977,83.71090945744977,83.71090945744977,0
1962-03-26,83.5898349774988,83.5898349774988,83.5898349774988,83.5898349774988,0
1962-03-27,83.5898349774988,83.5898349774988,83.5898349774988,83.5898349774988,0
1962-03-28,83.63016977455577,83.63016977455577,83.63016977455577,83.63016977455577,0
1962-03-29,83.63016977455577,83.63016977455577,83.63016977455577,83.63016977455577,0
1962-03-30,83.75131437486344,83.75131437486344,83.75131437486344,83.75131437486344,0
1962-04-02,83.87266962068684,83.87266962068684,83.87266962068684,83.87266962068684,0
1962-04-03,83.99423593946383,83.99423593946383,83.99423593946383,83.99423593946383,0
1962-04-04,84.15665344084401,84.15665344084401,84.15665344084401,84.15665344084401,0
1962-04-05,83.9536903542286,83.9536903542286,83.9536903542286,83.9536903542286,0
1962-04-06,83.99423593946383,83.99423593946383,83.99423593946383,83.99423593946383,0
1962-04-09,83.91316825325885,83.91316825325885,83.91316825325885,83.91316825325885,0
1962-04-10,83.91316825325885,83.91316825325885,83.91316825325885,83.91316825325885,0
1962-04-11,83.75131437486344,83.75131437486344,83.75131437486344,83.75131437486344,0
1962-04-12,83.75131437486344,83.75131437486344,83.75131437486344,83.75131437486344,0
1962-04-13,83.79174269732627,83.79174269732627,83.79174269732627,83.79174269732627,0
1962-04-16,83.79174269732627,83.79174269732627,83.79174269732627,83.79174269732627,0
1962-04-17,83.79174269732627,83.79174269732627,83.79174269732627,83.79174269732627,0
1962-04-18,83.79174269732627,83.79174269732627,83.79174269732627,83.79174269732627,0
1962-04-19,83.79174269732627,83.79174269732627,83.79174269732627,83.79174269732627,0
1962-04-23,83.67052792927868,83.67052792927868,83.67052792927868,83.67052792927868,0
1962-04-24,83.5898349774988,83.5898349774988,83.5898349774988,83.5898349774988,0
1962-04-25,83.5495235223378,83.5495235223378,83.5495235223378,83.5495235223378,0
1962-04-26,83.5495235223378,83.5495235223378,83.5495235223378,83.5495235223378,0
1962-04-27,83.63016977455577,83.63016977455577,83.63016977455577,83.63016977455577,0
1962-04-30,83.63016977455577,83.63016977455577,83.63016977455577,83.63016977455577,0
1962-05-01,83.67052792927868,83.67052792927868,83.67052792927868,83.67052792927868,0
1962-05-02,83.63016977455577,83.63016977455577,83.63016977455577,83.63016977455577,0
1962-05-03,83.63016977455577,83.63016977455577,83.63016977455577,83.63016977455577,0
1962-05-04,83.63016977455577,83.63016977455577,83.63016977455577,83.63016977455577,0
1962-05-07,83.63016977455577,83.63016977455577,83.63016977455577,83.63016977455577,0
1962-05-08,83.71090945744977,83.71090945744977,83.71090945744977,83.71090945744977,0
1962-05-09,83.79174269732627,83.79174269732627,83.79174269732627,83.79174269732627,0
1962-05-10,83.75131437486344,83.75131437486344,83.75131437486344,83.75131437486344,0
1962-05-11,83.75131437486344,83.75131437486344,83.75131437486344,83.75131437486344,0
1962-05-14,83.67052792927868,83.67052792927868,83.67052792927868,83.67052792927868,0
1962-05-15,83.50923539331484,83.50923539331484,83.50923539331484,83.50923539331484,0
1962-05-16,83.50923539331484,83.50923539331484,83.50923539331484,83.50923539331484,0
1962-05-17,83.50923539331484,83.50923539331484,83.50923539331484,83.50923539331484,0
1962-05-18,83.3081440895965,83.3081440895965,83.3081440895965,83.3081440895965,0
1962-05-21,83.22787030091013,83.22787030091013,83.22787030091013,83.22787030091013,0
1962-05-22,83.34831582387186,83.34831582387186,83.34831582387186,83.34831582387186,0
1962-05-23,83.4287290507125,83.4287290507125,83.4287290507125,83.4287290507125,0
1962-05-24,83.46897057468428,83.46897057468428,83.46897057468428,83.46897057468428,0
1962-05-25,83.5495235223378,83.5495235223378,83.5495235223378,83.5495235223378,0
