Date,open,high,low,close,volume
1988-01-04,256.019989,256.019989,256.019989,256.019989,0
1988-01-05,258.769989,258.769989,258.769989,258.769989,0
1988-01-06,259.02999900000003,259.02999900000003,259.02999900000003,259.02999900000003,0
1988-01-07,261.209991,261.209991,261.209991,261.209991,0
1988-01-08,243.55000299999998,243.55000299999998,243.55000299999998,243.55000299999998,0
1988-01-11,247.669998,247.669998,247.669998,247.669998,0
1988-01-12,245.600006,245.600006,245.600006,245.600006,0
1988-01-13,246.020004,246.020004,246.020004,246.020004,0
1988-01-14,246.08999599999999,246.08999599999999,246.08999599999999,246.08999599999999,0
1988-01-15,252.289993,252.289993,252.289993,252.289993,0
1988-01-18,252.11999500000002,252.11999500000002,252.11999500000002,252.11999500000002,0
1988-01-19,249.57000699999998,249.57000699999998,249.57000699999998,249.57000699999998,0
1988-01-20,242.86999500000002,242.86999500000002,242.86999500000002,242.86999500000002,0
1988-01-21,243.38000499999998,243.38000499999998,243.38000499999998,243.38000499999998,0
1988-01-22,246.75,246.75,246.75,246.75,0
1988-01-25,252.50999500000003,252.50999500000003,252.50999500000003,252.50999500000003,0
1988-01-26,249.94999700000002,249.94999700000002,249.94999700000002,249.94999700000002,0
1988-01-27,249.75999500000003,249.75999500000003,249.75999500000003,249.75999500000003,0
1988-01-28,253.669998,253.669998,253.669998,253.669998,0
1988-01-29,257.47000099999997,257.47000099999997,257.47000099999997,257.47000099999997,0
1988-02-01,255.50999500000003,255.50999500000003,255.50999500000003,255.50999500000003,0
1988-02-02,256.149994,256.149994,256.149994,256.149994,0
1988-02-03,252.789993,252.789993,252.789993,252.789993,0
1988-02-04,252.97000099999997,252.97000099999997,252.97000099999997,252.97000099999997,0
1988-02-05,251.919998,251.919998,251.919998,251.919998,0
1988-02-08,250.100006,250.100006,250.100006,250.100006,0
1988-02-09,252.770004,252.770004,252.770004,252.770004,0
1988-02-10,257.76001,257.76001,257.76001,257.76001,0
1988-02-11,257.059998,257.059998,257.059998,257.059998,0
1988-02-12,258.869995,258.869995,258.869995,258.869995,0
1988-02-16,261.140015,261.140015,261.140015,261.140015,0
1988-02-17,260.540009,260.540009,260.540009,260.540009,0
1988-02-18,259.230011,259.230011,259.230011,259.230011,0
1988-02-19,262.959991,262.959991,262.959991,262.959991,0
1988-02-22,267.079987,267.079987,267.079987,267.079987,0
1988-02-23,266.480011,266.480011,266.480011,266.480011,0
1988-02-24,265.959991,265.959991,265.959991,265.959991,0
1988-02-25,263.100006,263.100006,263.100006,263.100006,0
1988-02-26,263.98999,263.98999,263.98999,263.98999,0
1988-02-29,269.480011,269.480011,269.480011,269.480011,0
1988-03-01,269.440002,269.440002,269.440002,269.440002,0
1988-03-02,269.75,269.75,269.75,269.75,0
1988-03-03,269.649994,269.649994,269.649994,269.649994,0
1988-03-04,269.100006,269.100006,269.100006,269.100006,0
1988-03-07,269.22000099999997,269.22000099999997,269.22000099999997,269.22000099999997,0
1988-03-08,271.339996,271.339996,271.339996,271.339996,0
1988-03-09,271.02999900000003,271.02999900000003,271.02999900000003,271.02999900000003,0
1988-03-10,265.77999900000003,265.77999900000003,265.77999900000003,265.77999900000003,0
1988-03-11,266.899994,266.899994,266.899994,266.899994,0
1988-03-14,268.359985,268.359985,268.359985,268.359985,0
1988-03-15,268.130005,268.130005,268.130005,268.130005,0
1988-03-16,270.869995,270.869995,270.869995,270.869995,0
1988-03-17,273.269989,273.269989,273.269989,273.269989,0
1988-03-18,273.179993,273.179993,273.179993,273.179993,0
1988-03-21,270.790009,270.790009,270.790009,270.790009,0
1988-03-22,270.899994,270.899994,270.899994,270.899994,0
1988-03-23,270.980011,270.980011,270.980011,270.980011,0
1988-03-24,265.380005,265.380005,265.380005,265.380005,0
1988-03-25,260.72000099999997,260.72000099999997,260.72000099999997,260.72000099999997,0
1988-03-28,260.27999900000003,260.27999900000003,260.27999900000003,260.27999900000003,0
1988-03-29,262.329987,262.329987,262.329987,262.329987,0
1988-03-30,260.320007,260.320007,260.320007,260.320007,0
1988-03-31,261.149994,261.149994,261.149994,261.149994,0
1988-04-04,258.410004,258.410004,258.410004,258.410004,0
1988-04-05,260.890015,260.890015,260.890015,260.890015,0
1988-04-06,267.940002,267.940002,267.940002,267.940002,0
1988-04-07,268.609985,268.609985,268.609985,268.609985,0
1988-04-08,271.920013,271.920013,271.920013,271.920013,0
1988-04-11,272.679993,272.679993,272.679993,272.679993,0
1988-04-12,273.899994,273.899994,273.899994,273.899994,0
1988-04-13,274.109985,274.109985,274.109985,274.109985,0
1988-04-14,262.209991,262.209991,262.209991,262.209991,0
1988-04-15,262.230011,262.230011,262.230011,262.230011,0
1988-04-18,261.679993,261.679993,261.679993,261.679993,0
1988-04-19,260.390015,260.390015,260.390015,260.390015,0
1988-04-20,258.579987,258.579987,258.579987,258.579987,0
1988-04-21,258.880005,258.880005,258.880005,258.880005,0
1988-04-22,262.640015,262.640015,262.640015,262.640015,0
1988-04-25,265.040009,265.040009,265.040009,265.040009,0
1988-04-26,266.609985,266.609985,266.609985,266.609985,0
1988-04-27,266.519989,266.519989,266.519989,266.519989,0
1988-04-28,265.320007,265.320007,265.320007,265.320007,0
1988-04-29,264.040009,264.040009,264.040009,264.040009,0
1988-05-02,264.329987,264.329987,264.329987,264.329987,0
1988-05-03,265.890015,265.890015,265.890015,265.890015,0
1988-05-04,263.230011,263.230011,263.230011,263.230011,0
1988-05-05,261.839996,261.839996,261.839996,261.839996,0
1988-05-06,260.589996,260.589996,260.589996,260.589996,0
1988-05-09,259.880005,259.880005,259.880005,259.880005,0
1988-05-10,261.01001,261.01001,261.01001,261.01001,0
1988-05-11,256.649994,256.649994,256.649994,256.649994,0
1988-05-12,257.209991,257.209991,257.209991,257.209991,0
1988-05-13,260.200012,260.200012,260.200012,260.200012,0
1988-05-16,262.290009,262.290009,262.290009,262.290009,0
1988-05-17,259.049988,259.049988,259.049988,259.049988,0
1988-05-18,255.020004,255.020004,255.020004,255.020004,0
1988-05-19,256.299988,256.299988,256.299988,256.299988,0
1988-05-20,256.76001,256.76001,256.76001,256.76001,0
