Date,close
1970-07-24,110.12999999999991
1970-07-27,109.77999999999994
1970-07-28,108.75999999999992
1970-07-29,109.28999999999994
1970-07-30,109.03999999999998
1970-07-31,109.06999999999991
1970-08-03,109.47999999999996
1970-08-04,109.57
1970-08-05,108.99999999999991
1970-08-06,109.03999999999998
1970-08-07,109.04999999999994
1970-08-10,108.75999999999992
1970-08-11,109.00999999999993
1970-08-12,109.85999999999991
1970-08-13,110.09999999999991
1970-08-14,111.00999999999992
1970-08-17,115.29999999999991
1970-08-18,112.61999999999992
1970-08-19,114.91999999999993
1970-08-20,114.42999999999992
1970-08-21,112.62999999999997
1970-08-24,112.64999999999992
1970-08-25,114.49999999999999
1970-08-26,113.56999999999992
1970-08-27,114.34999999999998
1970-08-28,114.55999999999995
1970-08-31,114.62999999999997
1970-09-01,113.47999999999992
1970-09-02,113.8499999999999
1970-09-03,114.18999999999997
1970-09-04,115.01999999999997
1970-09-07,115.01999999999997
1970-09-08,115.39999999999996
1970-09-09,115.8099999999999
1970-09-10,115.88999999999999
1970-09-11,115.75999999999993
1970-09-14,117.4899999999999
1970-09-15,117.2299999999999
1970-09-16,116.88999999999999
1970-09-17,115.33
1970-09-18,116.31999999999994
1970-09-21,115.6899999999999
1970-09-22,116.64999999999992
1970-09-23,116.93
1970-09-24,116.70999999999998
1970-09-25,116.74999999999996
1970-09-28,116.58999999999993
1970-09-29,116.03999999999995
1970-09-30,116.06999999999998
1970-10-01,115.8099999999999
1970-10-02,116.52
1970-10-05,117.36999999999993
1970-10-06,116.68999999999994
1970-10-07,116.89999999999998
1970-10-08,117.25999999999999
1970-10-09,116.85999999999991
1970-10-12,117.42999999999992
1970-10-13,116.40999999999994
1970-10-14,116.17999999999991
1970-10-15,116.70999999999998
1970-10-16,116.45999999999992
1970-10-19,116.00999999999992
1970-10-20,116.48999999999991
1970-10-21,116.70999999999998
1970-10-22,117.51999999999991
1970-10-23,118.66999999999992
1970-10-26,117.83999999999995
1970-10-27,117.75999999999999
1970-10-28,116.94999999999993
1970-10-29,116.17
1970-10-30,115.65999999999997
1970-11-02,115.83999999999999
1970-11-03,115.83999999999999
1970-11-04,116.71999999999998
1970-11-05,117.72999999999992
1970-11-06,116.41999999999997
1970-11-09,116.60999999999993
1970-11-10,116.54999999999993
1970-11-11,116.45999999999992
1970-11-12,116.40999999999994
1970-11-13,116.17999999999991
1970-11-16,115.04999999999993
1970-11-17,115.07999999999998
1970-11-18,114.89999999999992
1970-11-19,114.81999999999995
1970-11-20,114.78999999999992
1970-11-23,114.73999999999998
1970-11-24,113.82999999999993
1970-11-25,113.3399999999999
1970-11-26,113.3399999999999
1970-11-27,114.04999999999997
1970-11-30,114.06999999999994
1970-12-01,114.94999999999993
1970-12-02,114.19999999999997
1970-12-03,113.99999999999997
1970-12-04,114.33999999999997
1970-12-07,113.49999999999997
1970-12-08,112.21999999999994
1970-12-09,112.24999999999996
1970-12-10,111.77999999999999
1970-12-11,111.95999999999997
1970-12-14,112.16999999999994
1970-12-15,112.90999999999995
1970-12-16,113.93999999999993
1970-12-17,113.79999999999993
1970-12-18,114.65
1970-12-21,114.66999999999996
1970-12-22,114.97999999999995
1970-12-23,115.23999999999992
1970-12-24,114.70999999999994
1970-12-25,114.70999999999994
1970-12-28,115.00999999999999
1970-12-29,114.80999999999997
1970-12-30,114.38999999999999
1970-12-31,115.09999999999994
1971-01-01,115.09999999999994
1971-01-04,115.7799999999999
1971-01-05,115.81999999999995
1971-01-06,115.31999999999995
1971-01-07,114.68999999999991
1971-01-08,115.3899999999999
1971-01-11,115.79999999999997
1971-01-12,116.43999999999994
1971-01-13,116.78999999999998
1971-01-14,117.63999999999997
1971-01-15,117.98999999999997
1971-01-18,118.35999999999993
1971-01-19,120.38999999999993
1971-01-20,119.88999999999992
1971-01-21,119.80999999999995
1971-01-22,119.81999999999995
1971-01-25,120.32999999999998
1971-01-26,120.22999999999995
1971-01-27,119.54999999999998
1971-01-28,119.91999999999992
1971-01-29,120.94999999999996
1971-02-01,122.99
1971-02-02,123.0599999999999
1971-02-03,122.53999999999994
1971-02-04,122.76999999999995
1971-02-05,122.16999999999993
1971-02-08,122.41999999999993
1971-02-09,123.13999999999994
1971-02-10,123.2299999999999
1971-02-11,123.40999999999997
1971-02-12,123.79999999999993
1971-02-15,123.79999999999993
1971-02-16,122.77999999999992
1971-02-17,122.27
1971-02-18,121.64999999999996
1971-02-19,121.77999999999989
1971-02-22,122.89999999999999
1971-02-23,122.03
1971-02-24,120.02999999999997
1971-02-25,119.64999999999999
1971-02-26,119.77999999999992
1971-03-01,120.36999999999998
1971-03-02,121.57999999999991
1971-03-03,121.18999999999991
1971-03-04,121.13999999999999
1971-03-05,121.24999999999994
1971-03-08,120.92
1971-03-09,120.96999999999997
1971-03-10,121.09999999999998
1971-03-11,120.90999999999998
1971-03-12,120.47999999999992
1971-03-15,121.78999999999995
1971-03-16,121.48999999999997
1971-03-17,120.41999999999993
1971-03-18,121.70999999999994
1971-03-19,121.35999999999999
1971-03-22,122.18999999999991
1971-03-23,122.22
1971-03-24,122.29999999999993
1971-03-25,121.83999999999995
1971-03-26,121.06999999999988
1971-03-29,121.49999999999991
1971-03-30,121.01999999999991
1971-03-31,121.02999999999997
1971-04-01,122.27999999999997
1971-04-02,123.17999999999998
1971-04-05,123.2999999999999
1971-04-06,123.1299999999999
1971-04-07,122.93999999999998
1971-04-08,123.74999999999991
1971-04-09,123.74999999999991
1971-04-12,125.62999999999998
1971-04-13,125.33999999999995
1971-04-14,125.21999999999991
1971-04-15,124.65999999999993
1971-04-16,123.87999999999988
1971-04-19,122.56999999999994
1971-04-20,122.43999999999996
1971-04-21,122.82999999999996
1971-04-22,123.36999999999998
1971-04-23,121.8699999999999
1971-04-26,120.50999999999992
1971-04-27,121.17999999999994
1971-04-28,121.37999999999998
1971-04-29,121.73999999999994
1971-04-30,121.78999999999995
1971-05-03,122.28999999999996
1971-05-04,122.18999999999991
1971-05-05,121.93
1971-05-06,122.50999999999993
1971-05-07,122.74999999999989
1971-05-10,122.48999999999997
1971-05-11,122.3299999999999
1971-05-12,122.52999999999989
1971-05-13,122.23999999999997
1971-05-14,122.65999999999997
1971-05-17,122.65999999999997
1971-05-18,122.28999999999996
1971-05-19,122.76999999999995
1971-05-20,122.96999999999996
1971-05-21,123.83
1971-05-24,123.76999999999994
1971-05-25,124.80999999999997
1971-05-26,125.03999999999995
1971-05-27,126.03999999999994
1971-05-28,126.27999999999997
1971-05-31,126.27999999999997
1971-06-01,126.39999999999996
1971-06-02,125.36999999999998
1971-06-03,126.19999999999997
1971-06-04,126.2899999999999
1971-06-07,125.34999999999998
1971-06-08,125.20999999999998
1971-06-09,125.81
1971-06-10,127.96999999999996
1971-06-11,128.50999999999993
1971-06-14,127.61999999999998
1971-06-15,126.97
1971-06-16,128.88999999999993
1971-06-17,128.88
1971-06-18,127.96999999999996
1971-06-21,126.82999999999988
1971-06-22,127.5699999999999
1971-06-23,126.39999999999996
1971-06-24,125.93999999999997
1971-06-25,125.92999999999996
1971-06-28,125.54999999999995
1971-06-29,125.30999999999996
1971-06-30,125.0
1971-07-01,125.59999999999991
1971-07-02,125.86999999999998
1971-07-05,125.86999999999998
1971-07-06,124.41999999999996
1971-07-07,124.60999999999997
1971-07-08,124.37999999999991
1971-07-09,124.25999999999999
1971-07-12,124.48999999999995
1971-07-13,124.63999999999993
1971-07-14,126.10999999999999
1971-07-15,125.52999999999992
1971-07-16,126.56999999999998
1971-07-19,127.46999999999996
1971-07-20,126.6699999999999
1971-07-21,126.86999999999999
1971-07-22,127.02999999999989
1971-07-23,126.99999999999993
1971-07-26,127.01
1971-07-27,125.76999999999995
1971-07-28,125.10999999999997
1971-07-29,125.54999999999995
1971-07-30,125.8399999999999
1971-08-02,126.01999999999995
1971-08-03,125.87999999999995
1971-08-04,124.95
1971-08-05,124.79999999999995
1971-08-06,125.49999999999999
1971-08-09,125.91999999999992
1971-08-10,125.30999999999996
1971-08-11,125.48999999999988
1971-08-12,126.20999999999995
1971-08-13,127.01
1971-08-16,126.07999999999994
1971-08-17,126.19999999999997
1971-08-18,126.2899999999999
1971-08-19,125.50999999999992
1971-08-20,125.53999999999994
1971-08-23,125.09999999999997
1971-08-24,125.63999999999997
1971-08-25,125.28999999999999
1971-08-26,125.47999999999998
1971-08-27,126.18999999999991
1971-08-30,125.87999999999995
1971-08-31,125.2699999999999
1971-09-01,125.5199999999999
1971-09-02,126.74999999999996
1971-09-03,126.82999999999988
1971-09-06,126.82999999999988
1971-09-07,126.85
1971-09-08,126.09999999999997
1971-09-09,126.62999999999998
1971-09-10,125.79999999999998
1971-09-13,125.28999999999999
1971-09-14,124.93999999999998
1971-09-15,124.1399999999999
1971-09-16,123.51999999999997
1971-09-17,123.71999999999998
1971-09-20,123.55999999999996
1971-09-21,124.0999999999999
1971-09-22,124.31999999999992
1971-09-23,124.08999999999992
1971-09-24,125.30999999999996
1971-09-27,125.53999999999994
1971-09-28,124.69999999999992
1971-09-29,124.67999999999995
1971-09-30,125.2599999999999
1971-10-01,125.89999999999992
1971-10-04,125.19999999999992
1971-10-05,125.56999999999994
1971-10-06,126.1299999999999
1971-10-07,126.3199999999999
1971-10-08,125.71999999999997
1971-10-11,126.39999999999996
1971-10-12,126.93
1971-10-13,126.34999999999998
1971-10-14,127.9899999999999
1971-10-15,128.6799999999999
1971-10-18,129.06999999999988
1971-10-19,128.92999999999998
1971-10-20,129.46999999999997
1971-10-21,131.09999999999994
1971-10-22,130.9799999999999
1971-10-25,131.1799999999999
1971-10-26,131.05999999999995
1971-10-27,131.06999999999996
1971-10-28,130.69999999999987
1971-10-29,131.05999999999995
1971-11-01,130.87
1971-11-02,131.01
1971-11-03,131.38999999999987
1971-11-04,132.2699999999999
1971-11-05,133.40999999999994
1971-11-08,132.9199999999999
1971-11-09,132.87
1971-11-10,132.63999999999996
1971-11-11,133.11999999999995
1971-11-12,132.93
1971-11-15,133.73999999999998
1971-11-16,133.78999999999988
1971-11-17,134.8899999999999
1971-11-18,134.1799999999999
1971-11-19,134.21999999999997
1971-11-22,134.97999999999993
1971-11-23,135.2199999999999
1971-11-24,134.86999999999992
1971-11-25,134.86999999999992
1971-11-26,134.9599999999999
1971-11-29,134.55999999999997
1971-11-30,134.49999999999994
1971-12-01,135.08999999999992
1971-12-02,135.61999999999998
1971-12-03,136.50999999999988
1971-12-06,135.98999999999998
1971-12-07,135.76999999999992
1971-12-08,135.04
1971-12-09,135.77999999999992
1971-12-10,135.9699999999999
1971-12-13,136.9599999999999
1971-12-14,136.99
1971-12-15,137.80999999999997
1971-12-16,138.17999999999995
1971-12-17,139.4499999999999
1971-12-20,138.02999999999992
1971-12-21,138.1099999999999
1971-12-22,137.86999999999992
1971-12-23,138.09
1971-12-24,138.09
1971-12-27,138.5499999999999
1971-12-28,139.84999999999997
1971-12-29,139.22999999999993
1971-12-30,139.35999999999996
1971-12-31,139.35999999999996
1972-01-03,138.89999999999995
1972-01-04,140.26999999999992
1972-01-05,141.55
1972-01-06,141.2799999999999
1972-01-07,141.56999999999994
1972-01-10,142.07
1972-01-11,141.95999999999998
1972-01-12,142.65999999999994
1972-01-13,144.0599999999999
1972-01-14,145.4699999999999
1972-01-17,147.10999999999993
1972-01-18,144.32999999999993
1972-01-19,144.48999999999995
1972-01-20,145.12999999999994
1972-01-21,145.6899999999999
1972-01-24,146.01999999999992
1972-01-25,147.13999999999996
1972-01-26,145.37
1972-01-27,145.9499999999999
1972-01-28,145.39
1972-01-31,144.74999999999994
1972-02-01,142.93999999999986
1972-02-02,142.2899999999999
1972-02-03,142.89999999999992
1972-02-04,143.75999999999996
1972-02-07,145.02999999999992
1972-02-08,144.97999999999988
1972-02-09,143.47999999999993
1972-02-10,142.97999999999988
1972-02-11,144.48999999999995
1972-02-14,143.46999999999989
1972-02-15,143.5299999999999
1972-02-16,143.92
1972-02-17,144.8999999999999
1972-02-18,144.93999999999997
1972-02-21,144.93999999999997
1972-02-22,144.22999999999985
1972-02-23,144.0699999999999
1972-02-24,143.19999999999993
1972-02-25,143.93999999999997
1972-02-28,143.48999999999998
1972-02-29,144.34999999999988
1972-03-01,143.89
1972-03-02,144.22
1972-03-03,143.77
1972-03-06,144.19
1972-03-07,144.36
1972-03-08,144.54
1972-03-09,145.9899999999999
1972-03-10,147.15999999999997
1972-03-13,146.1099999999999
1972-03-14,145.0999999999999
1972-03-15,145.0099999999999
1972-03-16,145.90999999999988
1972-03-17,145.47999999999988
1972-03-20,145.73999999999995
1972-03-21,145.31999999999988
1972-03-22,145.71
1972-03-23,146.23999999999998
1972-03-24,147.10999999999993
1972-03-27,147.57999999999993
1972-03-28,147.07999999999996
1972-03-29,146.91999999999993
1972-03-30,146.2599999999999
1972-03-31,146.2599999999999
1972-04-03,145.52
1972-04-04,146.91999999999993
1972-04-05,147.27999999999997
1972-04-06,147.43999999999988
1972-04-07,148.09999999999994
1972-04-10,148.2699999999999
1972-04-11,148.40999999999997
1972-04-12,148.90999999999994
1972-04-13,149.3099999999999
1972-04-14,148.8799999999999
1972-04-17,148.95999999999992
1972-04-18,148.0599999999999
1972-04-19,147.76999999999995
1972-04-20,148.64999999999998
1972-04-21,148.88999999999993
1972-04-24,149.3199999999999
1972-04-25,149.40999999999997
1972-04-26,150.22999999999996
1972-04-27,150.1699999999999
1972-04-28,150.53999999999988
1972-05-01,150.61
1972-05-02,150.92
1972-05-03,150.0799999999999
1972-05-04,149.9199999999999
1972-05-05,150.61999999999992
1972-05-08,151.21999999999994
1972-05-09,151.06999999999994
1972-05-10,151.55999999999995
1972-05-11,152.24999999999994
1972-05-12,152.1599999999999
1972-05-15,153.48999999999998
1972-05-16,153.84999999999997
1972-05-17,152.72999999999988
1972-05-18,153.05999999999986
1972-05-19,153.04999999999993
1972-05-22,152.65999999999994
1972-05-23,152.51999999999995
1972-05-24,153.3999999999999
1972-05-25,153.59999999999994
1972-05-26,153.40999999999997
1972-05-29,153.40999999999997
1972-05-30,153.38999999999993
1972-05-31,154.05999999999992
1972-06-01,153.2799999999999
1972-06-02,153.28999999999996
1972-06-05,154.29999999999987
1972-06-06,155.00999999999996
1972-06-07,154.73999999999987
1972-06-08,155.38999999999987
1972-06-09,155.93999999999997
1972-06-12,154.83999999999995
1972-06-13,154.68999999999988
1972-06-14,154.69999999999985
1972-06-15,153.97999999999993
1972-06-16,153.83999999999992
1972-06-19,153.07999999999993
1972-06-20,154.07999999999996
1972-06-21,155.14999999999992
1972-06-22,154.58999999999992
1972-06-23,155.5199999999999
1972-06-26,156.2799999999999
1972-06-27,156.57999999999993
1972-06-28,156.42999999999998
1972-06-29,157.0999999999999
1972-06-30,158.13999999999993
1972-07-03,160.75999999999993
1972-07-04,160.75999999999993
1972-07-05,160.50999999999988
1972-07-06,160.09999999999985
1972-07-07,160.2299999999999
1972-07-10,159.60999999999987
1972-07-11,161.3299999999999
1972-07-12,159.65999999999994
1972-07-13,159.54999999999998
1972-07-14,159.12999999999994
1972-07-17,158.55999999999997
1972-07-18,160.1899999999999
1972-07-19,158.17999999999995
1972-07-20,158.24999999999997
1972-07-21,157.2399999999999
1972-07-24,158.12999999999994
1972-07-25,159.42999999999995
1972-07-26,158.43999999999997
1972-07-27,157.31
1972-07-28,156.4999999999999
1972-07-31,156.71
1972-08-01,157.64999999999998
1972-08-02,157.76999999999995
1972-08-03,160.12999999999985
1972-08-04,161.3299999999999
1972-08-07,162.27
1972-08-08,162.68999999999988
1972-08-09,160.04999999999995
1972-08-10,160.8599999999999
1972-08-11,162.13999999999987
1972-08-14,162.05999999999995
1972-08-15,161.12999999999988
1972-08-16,160.95999999999995
1972-08-17,160.4299999999999
1972-08-18,161.12999999999988
1972-08-21,160.63
1972-08-22,161.14999999999995
1972-08-23,162.6699999999999
1972-08-24,163.5799999999999
1972-08-25,164.4099999999999
1972-08-28,163.84999999999988
1972-08-29,165.3099999999999
1972-08-30,166.64999999999998
1972-08-31,166.06999999999996
1972-09-01,167.32
1972-09-04,167.32
1972-09-05,168.9199999999999
1972-09-06,168.02999999999992
1972-09-07,169.1099999999999
1972-09-08,168.89999999999998
1972-09-11,169.55999999999997
1972-09-12,171.90999999999994
1972-09-13,172.26
1972-09-14,174.8999999999999
1972-09-15,177.9199999999999
1972-09-18,180.86999999999983
1972-09-19,178.1099999999999
1972-09-20,178.20999999999992
1972-09-21,179.05999999999992
1972-09-22,180.12999999999985
1972-09-25,179.71999999999989
1972-09-26,176.96999999999994
1972-09-27,175.90999999999985
1972-09-28,178.5399999999999
1972-09-29,178.6399999999999
1972-10-02,175.6399999999999
1972-10-03,175.64999999999992
1972-10-04,175.50999999999993
1972-10-05,175.59999999999994
1972-10-06,175.5
1972-10-09,175.35999999999999
1972-10-10,175.58999999999992
1972-10-11,175.9699999999999
1972-10-12,174.18999999999997
1972-10-13,174.08999999999997
1972-10-16,174.88999999999996
1972-10-17,174.09999999999988
1972-10-18,176.8699999999999
1972-10-19,176.62999999999985
1972-10-20,175.69999999999985
1972-10-23,176.22999999999985
1972-10-24,176.93999999999994
1972-10-25,175.79999999999987
1972-10-26,175.74999999999991
1972-10-27,175.71999999999989
1972-10-30,176.6999999999999
1972-10-31,176.8299999999999
1972-11-01,176.8699999999999
1972-11-02,177.20999999999995
1972-11-03,176.72
1972-11-06,176.78999999999996
1972-11-07,176.78999999999996
1972-11-08,175.95999999999987
1972-11-09,174.8199999999999
1972-11-10,175.2699999999999
1972-11-13,177.25999999999996
1972-11-14,176.21999999999994
1972-11-15,178.40999999999997
1972-11-16,176.66999999999987
1972-11-17,177.32999999999996
1972-11-20,176.14999999999995
1972-11-21,176.72
1972-11-22,178.22999999999988
1972-11-23,178.22999999999988
1972-11-24,178.22999999999988
1972-11-27,182.33999999999995
1972-11-28,181.51999999999998
1972-11-29,182.36
1972-11-30,183.79
1972-12-01,185.94999999999996
1972-12-04,189.79999999999995
1972-12-05,190.97999999999993
1972-12-06,190.31999999999988
1972-12-07,190.28999999999994
1972-12-08,193.72999999999985
1972-12-11,195.48999999999995
1972-12-12,198.02999999999994
1972-12-13,196.05999999999997
1972-12-14,196.6599999999999
1972-12-15,196.30999999999983
1972-12-18,193.11999999999992
1972-12-19,191.72999999999985
1972-12-20,194.21
1972-12-21,196.92
1972-12-22,196.72999999999985
1972-12-25,196.72999999999985
1972-12-26,195.95999999999992
1972-12-27,196.95999999999995
1972-12-28,196.95999999999995
1972-12-29,198.48999999999995
1973-01-01,198.48999999999995
1973-01-02,198.45
1973-01-03,199.99
1973-01-04,200.93999999999994
1973-01-05,199.95999999999995
1973-01-08,200.64
1973-01-09,202.10999999999987
1973-01-10,206.17999999999986
1973-01-11,204.71999999999997
1973-01-12,207.5899999999999
1973-01-15,207.09999999999997
1973-01-16,210.07999999999987
1973-01-17,208.2
1973-01-18,205.9799999999999
1973-01-19,203.66999999999993
1973-01-22,205.41
1973-01-23,204.6099999999999
1973-01-24,201.51999999999995
1973-01-25,201.51999999999995
1973-01-26,202.32999999999998
1973-01-29,202.87999999999985
1973-01-30,201.76999999999995
1973-01-31,205.2699999999999
1973-02-01,207.78999999999996
1973-02-02,208.49999999999991
1973-02-05,207.3699999999999
1973-02-06,204.25999999999996
1973-02-07,199.68999999999983
1973-02-08,199.79999999999998
1973-02-09,201.41
1973-02-12,205.07
1973-02-13,204.02999999999997
1973-02-14,200.71999999999997
1973-02-15,201.6099999999999
1973-02-16,204.6199999999999
1973-02-19,204.6199999999999
1973-02-20,208.0099999999999
1973-02-21,212.2399999999999
1973-02-22,214.01999999999992
1973-02-23,213.94999999999996
1973-02-26,213.35999999999996
1973-02-27,211.77999999999986
1973-02-28,214.16999999999996
1973-03-01,217.88999999999987
1973-03-02,215.4799999999999
1973-03-05,215.8099999999999
1973-03-06,217.90999999999988
1973-03-07,220.01999999999987
1973-03-08,218.2899999999999
1973-03-09,218.37999999999985
1973-03-12,217.40999999999983
1973-03-13,214.22999999999996
1973-03-14,215.4399999999998
1973-03-15,216.98999999999984
1973-03-16,215.53999999999996
1973-03-19,213.07999999999993
1973-03-20,213.93999999999983
1973-03-21,210.81999999999988
1973-03-22,212.22999999999982
1973-03-23,214.20999999999987
1973-03-26,210.92999999999984
1973-03-27,209.67999999999992
1973-03-28,206.66999999999982
1973-03-29,209.14999999999995
1973-03-30,209.07
1973-04-02,209.27999999999994
1973-04-03,207.23999999999987
1973-04-04,207.44999999999982
1973-04-05,208.2
1973-04-06,207.0699999999999
1973-04-09,209.9999999999999
1973-04-10,206.61999999999995
1973-04-11,208.2899999999999
1973-04-12,209.82999999999993
1973-04-13,210.94999999999993
1973-04-16,213.32999999999998
1973-04-17,212.90999999999985
1973-04-18,213.53999999999988
1973-04-19,215.20999999999987
1973-04-20,215.20999999999987
1973-04-23,217.88999999999987
1973-04-24,215.52999999999994
1973-04-25,219.17999999999992
1973-04-26,219.52999999999986
1973-04-27,219.38999999999987
1973-04-30,221.68999999999988
1973-05-01,221.34999999999988
1973-05-02,219.59999999999985
1973-05-03,222.99999999999991
1973-05-04,224.50999999999985
1973-05-07,226.89999999999998
1973-05-08,228.5799999999998
1973-05-09,229.13999999999984
1973-05-10,229.1299999999999
1973-05-11,229.65999999999994
1973-05-14,233.37999999999988
1973-05-15,235.82999999999984
1973-05-16,235.8699999999999
1973-05-17,237.20999999999992
1973-05-18,242.3699999999999
1973-05-21,247.3399999999999
1973-05-22,251.69999999999985
1973-05-23,251.7599999999999
1973-05-24,254.12999999999997
1973-05-25,259.70999999999987
1973-05-28,259.70999999999987
1973-05-29,263.84999999999985
1973-05-30,261.17999999999995
1973-05-31,262.1199999999999
1973-06-01,266.21999999999997
1973-06-04,272.7299999999999
1973-06-05,269.86999999999995
1973-06-06,258.9299999999999
1973-06-07,254.73999999999978
1973-06-08,257.93999999999977
1973-06-11,263.67999999999995
1973-06-12,265.47999999999985
1973-06-13,267.0599999999998
1973-06-14,261.77999999999986
1973-06-15,258.1199999999999
1973-06-18,261.9499999999998
1973-06-19,264.22999999999985
1973-06-20,261.3499999999998
1973-06-21,264.32999999999976
1973-06-22,261.96999999999997
1973-06-25,261.4599999999999
1973-06-26,258.28999999999996
1973-06-27,259.93
1973-06-28,255.09999999999997
1973-06-29,257.67999999999995
1973-07-02,264.96999999999997
1973-07-03,266.69999999999993
1973-07-04,266.69999999999993
1973-07-05,262.5899999999999
1973-07-06,262.03999999999985
1973-07-09,261.0499999999999
1973-07-10,259.4199999999998
1973-07-11,267.07999999999987
1973-07-12,269.83999999999975
1973-07-13,273.22999999999985
1973-07-16,279.1099999999999
1973-07-17,274.6399999999999
1973-07-18,278.12999999999977
1973-07-19,285.77999999999986
1973-07-20,290.03999999999996
1973-07-23,298.1299999999999
1973-07-24,302.1899999999999
1973-07-25,310.2499999999998
1973-07-26,313.58999999999975
1973-07-27,308.26999999999987
1973-07-30,316.21999999999974
1973-07-31,324.08999999999975
1973-08-01,325.0099999999997
1973-08-02,327.4099999999998
1973-08-03,331.0299999999999
1973-08-06,335.89999999999975
1973-08-07,338.2699999999997
1973-08-08,341.5299999999999
1973-08-09,348.59
1973-08-10,357.96999999999997
1973-08-13,366.5499999999997
1973-08-14,369.77999999999986
1973-08-15,361.11999999999995
1973-08-16,352.18999999999994
1973-08-17,354.45999999999975
1973-08-20,354.6599999999999
1973-08-21,354.5199999999999
1973-08-22,345.3499999999998
1973-08-23,343.2399999999999
1973-08-24,348.2899999999999
1973-08-27,340.2699999999997
1973-08-28,331.1499999999998
