Date,open,high,low,close,volume
1962-01-02,100.0,100.0,100.0,100.0,0
1962-01-03,100.05867708331166,100.05867708331166,100.05867708331166,100.05867708331166,0
1962-01-04,99.92497704493503,99.92497704493503,99.92497704493503,99.92497704493503,0
1962-01-05,99.8394595369796,99.8394595369796,99.8394595369796,99.8394595369796,0
1962-01-08,99.75411305834933,99.75411305834933,99.75411305834933,99.75411305834933,0
1962-01-09,99.71682482687973,99.71682482687973,99.71682482687973,99.71682482687973,0
1962-01-10,99.72752934430027,99.72752934430027,99.72752934430027,99.72752934430027,0
1962-01-11,99.69030539277661,99.69030539277661,99.69030539277661,99.69030539277661,0
1962-01-12,99.6531179254979,99.6531179254979,99.6531179254979,99.6531179254979,0
1962-01-15,99.56813001093052,99.56813001093052,99.56813001093052,99.56813001093052,0
1962-01-16,99.62680452645087,99.62680452645087,99.62680452645087,99.62680452645087,0
1962-01-17,99.68548295603561,99.68548295603561,99.68548295603561,99.68548295603561,0
1962-01-18,99.74417390807771,99.74417390807771,99.74417390807771,99.74417390807771,0
1962-01-19,99.85089461027717,99.85089461027717,99.85089461027717,99.85089461027717,0
1962-01-22,99.81359332364178,99.81359332364178,99.81359332364178,99.81359332364178,0
1962-01-23,99.87232711976593,99.87232711976593,99.87232711976593,99.87232711976593,0
1962-01-24,99.83502070995124,99.83502070995124,99.83502070995124,99.83502070995124,0
1962-01-25,99.70190878036362,99.70190878036362,99.70190878036362,99.70190878036362,0
1962-01-26,99.6647448326902,99.6647448326902,99.6647448326902,99.6647448326902,0
1962-01-29,99.67555029125784,99.67555029125784,99.67555029125784,99.67555029125784,0
1962-01-30,99.63847065328247,99.63847065328247,99.63847065328247,99.63847065328247,0
1962-01-31,99.60142738036959,99.60142738036959,99.60142738036959,99.60142738036959,0
1962-02-01,99.75608751295478,99.75608751295478,99.75608751295478,99.75608751295478,0
1962-02-02,99.81480751453815,99.81480751453815,99.81480751453815,99.81480751453815,0
1962-02-05,99.82557590158164,99.82557590158164,99.82557590158164,99.82557590158164,0
1962-02-06,99.88435799761321,99.88435799761321,99.88435799761321,99.88435799761321,0
1962-02-07,99.99122868896877,99.99122868896877,99.99122868896877,99.99122868896877,0
1962-02-08,100.0981584988449,100.0981584988449,100.0981584988449,100.0981584988449,0
1962-02-09,100.10882367878922,100.10882367878922,100.10882367878922,100.10882367878922,0
1962-02-13,100.16766188942978,100.16766188942978,100.16766188942978,100.16766188942978,0
1962-02-14,100.17830769327264,100.17830769327264,100.17830769327264,100.17830769327264,0
1962-02-15,100.28541981594337,100.28541981594337,100.28541981594337,100.28541981594337,0
1962-02-16,100.39257651487348,100.39257651487348,100.39257651487348,100.39257651487348,0
1962-02-19,100.30662316355412,100.30662316355412,100.30662316355412,100.30662316355412,0
1962-02-20,100.41384904507058,100.41384904507058,100.41384904507058,100.41384904507058,0
1962-02-21,100.56952890856998,100.56952890856998,100.56952890856998,100.56952890856998,0
1962-02-23,100.72537926991683,100.72537926991683,100.72537926991683,100.72537926991683,0
1962-02-26,100.7358148995352,100.7358148995352,100.7358148995352,100.7358148995352,0
1962-02-27,100.89196304154129,100.89196304154129,100.89196304154129,100.89196304154129,0
1962-02-28,101.19457387298962,101.19457387298962,101.19457387298962,101.19457387298962,0
1962-03-01,101.1560018211807,101.1560018211807,101.1560018211807,101.1560018211807,0
1962-03-02,101.06885861710859,101.06885861710859,101.06885861710859,101.06885861710859,0
1962-03-05,101.07916748781311,101.07916748781311,101.07916748781311,101.07916748781311,0
1962-03-06,101.08947741000686,101.08947741000686,101.08947741000686,101.08947741000686,0
1962-03-07,101.19728082527959,101.19728082527959,101.19728082527959,101.19728082527959,0
1962-03-08,101.25630972854047,101.25630972854047,101.25630972854047,101.25630972854047,0
1962-03-09,101.16906712673175,101.16906712673175,101.16906712673175,101.16906712673175,0
1962-03-12,101.32581944113781,101.32581944113781,101.32581944113781,101.32581944113781,0
1962-03-13,101.23848043808061,101.23848043808061,101.23848043808061,101.23848043808061,0
