,uniform,onlystocks,vanillariskparity,sixtyforty,riskparity
1968-01-01,0.06234642729682803,0.13023637893602155,0.05337292466202854,0.08469499129345032,0.08447444284404051
1969-01-01,-0.022259708975264293,-0.12973374192794096,-0.04585273553812764,-0.10475352595080507,0.07116691440764213
1970-01-01,0.06386941184940996,0.022319992198761192,0.09903650165586418,0.07955965962157853,0.049041159155518196
1971-01-01,0.1148680148969869,0.11922926595606402,0.11366361494629201,0.1235187415443712,0.11276612762833307
1972-01-01,0.13373280535197038,0.17803564314582276,0.10404856037066366,0.12583567679566335,0.09874486668152863
1973-01-01,0.10654986083255996,-0.19702525535469206,0.0603314637602444,-0.11388493197712624,0.09027574878765084
1974-01-01,0.14188864076966468,-0.34116314602293335,0.08351784683291531,-0.16619300251966573,0.20269433696323363
1975-01-01,0.11786954368481903,0.27397705137051437,0.11145095849260628,0.19859812966080406,0.1337446801451659
1976-01-01,0.08166152394590374,0.184367813325853,0.11156178087792425,0.16981616154161222,0.10218694872758659
1977-01-01,0.045592176379175835,-0.06305208687166283,0.021762600042996204,-0.03633225450785182,0.08115520176475784
1978-01-01,0.08150819838758781,0.07274164414336677,0.04740678385179183,0.03281626233407892,0.03739846404600774
1979-01-01,0.17116861744340342,0.15284265988326828,0.12117572698031494,0.09335428551559245,0.1396858896161942
1980-01-01,0.2459551736486592,0.22812544553860545,0.17017335987717144,0.13682616362840086,0.22687691525484907
1981-01-01,0.00011561098601979697,-0.023537529271848708,-0.0020065480098819147,-0.01639967258016158,0.08130255390758323
1982-01-01,0.1610466327991827,0.15362001308725678,0.23660431026940515,0.23230225630721177,0.06300142473849468
1983-01-01,0.0676648794032266,0.1871246110900467,0.055214439348922735,0.12113141188687272,0.06482861440087463
1984-01-01,0.044604640864217275,0.044352727317522,0.0708099821359783,0.07924814053484402,0.05913681559413492
1985-01-01,0.15257961252084504,0.2355947899848363,0.20236393726375948,0.24448721691837236,0.17045645155084777
1986-01-01,0.12904192226687422,0.19300840759269383,0.15699447783480966,0.19807076090838813,0.07468391313868829
1987-01-01,0.05898368527540961,0.004843681179612308,0.023805223268712903,-0.013812354202124818,0.09048900588710423
1988-01-01,0.049417892060399614,0.15807860524648637,0.06008236654082162,0.12196006586799156,0.07657108017282636
1989-01-01,0.13089681959464533,0.23121837327868264,0.15359290215643825,0.20611430865638788,0.11184791712376924
1990-01-01,0.05267677551878242,-0.02276728069146042,0.05044255928108074,0.010371801420468205,0.06372188855589224
1991-01-01,0.09158638782986064,0.17958123948666285,0.12613701175121145,0.17324387228331897,0.12396456258312219
1992-01-01,0.050644207831954835,0.13284824388240968,0.06120796856844823,0.10692881877601863,0.04583915484462421
1993-01-01,0.08096214281469198,0.08962865458431007,0.09830305900729172,0.1081331698245928,0.08484265462427343
1994-01-01,-0.019347786463112113,0.005145614609610251,-0.04143037120389447,-0.032022225715420724,-0.07100206474506031
1995-01-01,0.1808676778708602,0.2755904253843554,0.21048325872143175,0.261274567438568,0.09701923930421943
1996-01-01,0.07274770919815478,0.18938205140572922,0.05923025466321905,0.11860369119687139,0.08588403165753493
1997-01-01,0.08296896269381808,0.23992963334835882,0.107069703185878,0.19603382480921747,0.08357269666275349
1998-01-01,0.05587768467144827,0.2021803018386491,0.09426767605177754,0.17291580641100204,0.0874741256335845
1999-01-01,0.04710358474613728,0.17664681032110796,0.021026700417637646,0.084393880825662,0.04195368698110262
2000-01-01,0.1326797078173623,-0.06048099695413782,0.1332491870889821,0.044545780995027456,0.06974739708692834
2001-01-01,-0.019063222676452087,-0.14669114030460736,-0.005001135916781444,-0.062173777648498046,0.08079832535576328
2002-01-01,0.06462610986844218,-0.2509478313105191,0.07326253835538421,-0.057263196615629834,0.05557357545760205
2003-01-01,0.10424679811846925,0.18109705224534808,0.08229729624833275,0.12021575760121936,0.06461649224715012
2004-01-01,0.10841829143055486,0.11324826609380699,0.09141139373880225,0.090670695790775,0.10670936963874689
2005-01-01,0.09448570279714806,0.06624672149424529,0.07465649465780877,0.05937776276336634,0.12042551230394911
2006-01-01,0.11746707314343088,0.12435301856089702,0.08854476000972795,0.08127332076611571,0.10235780893610442
2007-01-01,0.09055239458615084,0.06007498462410657,0.09061971269942184,0.0723414857402828,0.07636111605566286
2008-01-01,0.098019584581752,-0.6327832415914226,0.09666593749215371,-0.159954604426554,0.04541013873970821
2009-01-01,-0.01034815677801644,0.2253109544332393,-0.017895524715767736,0.11031936829378818,-0.03806395752672834
2010-01-01,0.1309490806248806,0.12171546648695475,0.1155936884379074,0.10783471847794192,0.10620226522706484
2011-01-01,0.1503493562700999,0.0222248477335058,0.14299184825425348,0.09080432944923071,0.125602521787753
2011-01-01,0.04720333999460653,0.144626219866329,0.04930847081331427,0.10171112507663663,0.04562180279719025
2011-01-01,0.029240427506867263,0.2281782303376726,0.014626239236527642,0.11818291594039179,0.06293053420842691
2011-01-01,0.09498301344282865,0.13656618666706638,0.10317165869717697,0.14276848958413166,0.04899855494731036
2011-01-01,-0.036998837318855185,0.02059624208772143,-0.019157324043487224,0.01116385680593576,0.01609604145609242
