,GLD_LNG,OIL_LNG,EQ_LNG,US10YB_LNG,RE_LNG,LTB_LNG
1997-01-01,17.431279620847608,26.92187499999434,4144.494490370949,59.30384648457148,972.3138968702518,46.44532141090501
1998-01-01,15.494470774086567,16.984374999996394,5194.7758371047885,69.04361389818371,1075.6006705316672,52.05850204102133
1999-01-01,14.690889942070166,24.312499999994984,6309.2921752500115,62.81983199917213,1186.4205247291484,47.23626758821456
2000-01-01,14.69773565033779,41.74999999999143,5949.462737540886,75.43722663298193,1325.5307479081503,56.842406300123415
2001-01-01,14.272775144808776,34.12499999999336,5188.374208557728,79.66959706208995,1493.926784802035,58.83189052909957
2002-01-01,16.310163243807644,35.17187499999317,4147.554421288273,93.3704001733296,1664.1834267182558,68.18856197488465
2003-01-01,19.13533438651388,43.062499999992674,5064.769192324819,93.32854161268168,1849.2010661514935,69.56748624249097
2004-01-01,21.57556608740852,57.45312499999013,5711.597732114247,97.65684916159756,2109.077981305404,74.37095524435549
2005-01-01,23.419694576086606,78.56249999998823,6116.816790464758,100.26955249956707,2441.4980571248934,80.02592816908236
2006-01-01,31.777777777768772,93.26562499998474,6985.482643261455,101.84700772207482,2718.682338219816,80.06957867658309
2007-01-01,36.618746708784144,103.93749999998265,7431.957367864055,113.2615529474011,2861.1928649817846,86.96318796852839
2008-01-01,45.91679831489012,146.93749999997453,4551.710954975406,138.89649640363504,2843.8799569020316,108.42873552669644
2009-01-01,51.2032648762363,88.04687499998454,5875.532874806176,124.9616870187269,2819.6645087896877,91.92521969962912
2010-01-01,64.48288572931286,116.73437499998022,6689.782924113439,135.8985838809237,2842.0602444665597,101.21653946162066
2011-01-01,82.75513428117794,149.57812499997843,6841.8418167069085,160.0603536042341,2880.8599784493426,126.86373648395315
2011-01-01,82.75513428117794,149.57812499997843,6841.8418167069085,160.0603536042341,2880.8599784493426,126.86373648395315
2011-01-01,82.75513428117794,149.57812499997843,6841.8418167069085,160.0603536042341,2880.8599784493426,126.86373648395315
2011-01-01,82.75513428117794,149.57812499997843,6841.8418167069085,160.0603536042341,2880.8599784493426,126.86373648395315
2011-01-01,82.75513428117794,149.57812499997843,6841.8418167069085,160.0603536042341,2880.8599784493426,126.86373648395315
