,uniform,onlystocks,vanillariskparity,sixtyforty,riskparity
GLD_LNG,0.1999989013499382,0.0,0.11999999987556575,0.0,0.5505342907312877
OIL_LNG,0.0999999734232167,0.0,0.06499994680240623,0.0,0.08003608384444749
EQ_LNG,0.19999809096680687,0.999999999998437,0.19999858361210338,0.5999999946794916,0.0
US10YB_LNG,0.19999588564785895,0.0,0.39998617235947875,0.1999930237303285,0.23100091006074708
RE_LNG,0.09999976419811127,0.0,0.06499968190354719,0.0,0.0
LTB_LNG,0.1999999990930316,0.0,0.14999999618700924,0.19999999859303577,0.1383953019951092
