,GLD,COM,SP500TR,LTB,ITB
1988-03-11,-0.08858353887026349,-0.04063775428760186,-0.016477365887724416,-0.052913564455755124,-0.006113846618298724
1988-03-14,-0.08758711251982976,-0.05042730502656356,-0.011135147872499807,-0.05526261615612904,-0.005866341869212532
1988-03-15,-0.08782849356363776,-0.050024535466055786,-0.01202062170618734,-0.07298107572058887,-0.007918819721880244
1988-03-16,-0.07961236490368262,-0.04109986911982744,-0.00196257210742401,-0.05709632073784765,-0.005364688403661111
1988-03-17,-0.08109167152037156,-0.03393291931853737,0.0,-0.08711002353022768,-0.0074175360027561865
1988-03-18,-0.08648989103738458,-0.02825994023100431,-0.00036779151841770386,-0.09953164209348075,-0.01175235204736469
1988-03-21,-0.07332460902337534,-0.027945935329697358,-0.009151773157242249,-0.09679827734330226,-0.011500962726534447
1988-03-22,-0.07624773212809521,-0.016827451229884383,-0.008787436385852332,-0.10396069902691318,-0.013077412573085256
1988-03-23,-0.07298340924500901,-0.00474359918413958,-0.008532780848688137,-0.10618456755514916,-0.015560649416494599
1988-03-24,-0.06373858617999728,-0.0017076594053679894,-0.02906033095235605,-0.09344039939375126,-0.012565340784343682
1988-03-25,-0.06831154581676258,0.0,-0.0461471233360613,-0.1199069935519792,-0.015955120804502343
1988-03-28,-0.06401682276411802,0.0,-0.04779357207410251,-0.11484464871316502,-0.015700592849521522
1988-03-29,-0.06199073095772323,-0.0005625705531363545,-0.040330534424415254,-0.11944584080303866,-0.01544599905965649
1988-03-30,-0.06429502146206856,0.0,-0.047720460181327806,-0.11675930381680188,-0.01564660417838626
1988-03-31,-0.057732826044306185,-0.006400117311881837,-0.04472090155578823,-0.14025770838401408,-0.02217651160339229
1988-04-01,-0.05776906708945839,-0.006438332691985238,,,
1988-04-04,-0.05780530674072426,-0.007957913761031832,,,
1988-04-05,-0.06485130858039256,-0.013921309618003863,-0.04574534590949597,-0.11810685566789891,-0.0189478452985522
1988-04-06,-0.07251525237711243,-0.013000778038861016,-0.019995384976474795,-0.11546825199559607,-0.018237878925931872
1988-04-07,-0.07811707027434445,-0.006155535227576947,-0.01758257948791908,-0.0953278351397181,-0.014794525740999265
1988-04-08,-0.07361732506189989,-0.0032314814311593665,-0.005514228176864422,-0.11460209571404223,-0.01681175175131988
1988-04-11,-0.07488978116603451,0.0,-0.0027730231550119333,-0.10698396897565932,-0.016100641164880414
1988-04-12,-0.07080276777021377,0.0,0.0,-0.10179629529445289,-0.01402133631868041
1988-04-13,-0.07372421181545408,-0.005044400788418724,0.0,-0.13502492951380596,-0.018303882901556046
1988-04-14,-0.0716986989817966,-0.00016176571452908295,-0.04345167029114538,-0.1491663383696028,-0.020314150801471365
1988-04-15,-0.05957415048898551,0.0,-0.04341542717183999,-0.16285652544056328,-0.022314239259384916
1988-04-18,-0.05610665219727007,0.0,-0.04545862056221728,-0.16952863709142563,-0.021602516043939146
1988-04-19,-0.05840994854430159,-0.008376707979967701,-0.050200841994331724,-0.1692835123850147,-0.022695421406637384
1988-04-20,-0.05741575202137805,-0.01186792657744351,-0.056839634612712575,-0.16903831532677505,-0.021983049971467272
1988-04-21,-0.06384031127115974,-0.0038209850068398055,-0.05578160611808425,-0.16188350470945934,-0.02036596423662862
1988-04-22,-0.07562210263371272,-0.004364589472745983,-0.04210396000909755,-0.16163701057818447,-0.020105606008461008
1988-04-25,-0.07236072153305084,-0.005834482734613733,-0.033387586289886584,-0.16369205147635968,-0.020297454994649078
1988-04-26,-0.0789900154512766,0.0,-0.02769899309240964,-0.16574392106078562,-0.020488954974784424
1988-04-27,-0.07222603634172675,-0.0012164169444351947,-0.028064596052699065,-0.17908078627547674,-0.02338390891123976
1988-04-28,-0.06855309651670638,-0.011940158548616409,-0.032478028904151524,-0.17883703331763523,-0.023573263948287848
1988-04-29,-0.07497575041950355,-0.010968562919571934,-0.03718291110253946,-0.19194576081776082,-0.026006129640213205
1988-05-02,-0.07501132827525658,-0.0348995022270816,-0.03616254302786992,-0.18044293332463612,-0.023941809864924002
1988-05-03,-0.0814332408034919,-0.024504921535935975,-0.030511218533119,-0.18245881059320213,-0.023678240699166908
1988-05-04,-0.08682464469187745,-0.026561402450745564,-0.04024741923824182,-0.1799612868153997,-0.025212695421954368
1988-05-05,-0.08356384855227661,-0.01818682548054873,-0.04535241177103699,-0.1930422798895428,-0.028979176019389374
1988-05-06,-0.08792482304203453,-0.007373499493422031,-0.04994652855637738,-0.19280068126062644,-0.029609417802788807
1988-05-09,-0.08466423826047864,-0.004551809541738172,-0.05257153917926294,-0.19697425430217996,-0.03157272339630579
1988-05-10,-0.07996210718145191,-0.003748990653222095,-0.04848838939701605,-0.2011339464214923,-0.031304343684071645
1988-05-11,-0.07505437495838385,0.0,-0.06441941796351891,-0.1897718828422783,-0.03103588959591752
1988-05-12,-0.07117679751316441,-0.00037431376348295853,-0.06241401343756414,-0.176034938574528,-0.02897967491228859
1988-05-13,-0.0743017339076133,0.0,-0.051550801907904176,-0.1803091319244695,-0.029159188005079884
1988-05-16,-0.06651163488140288,0.0,-0.043969079772998354,-0.19993946821307662,-0.034228288208816515
1988-05-17,-0.06366449457574608,-0.00036945036758884164,-0.05581552708460702,-0.21923284494309336,-0.03573766640123255
1988-05-18,-0.06514197405951705,-0.0024764982874982966,-0.07054031319091936,-0.2168948048991438,-0.03502258126579416
1988-05-19,-0.057147211412398535,0.0,-0.06591096278894826,-0.22726963735103756,-0.03608052271427964
1988-05-20,-0.06336071535193233,0.0,-0.0642703324148639,-0.2291745985475483,-0.03757868116751628
1988-05-23,-0.05845513896562127,-0.012900197872867336,-0.07225108787556145,-0.22468594113234708,-0.03686316088281716
1988-05-24,-0.05849135222950719,-0.008980860109297328,-0.062265183708267724,-0.21803096063910787,-0.03659010776541438
1988-05-25,-0.06552762839626669,-0.015779110118343764,-0.061171479071024604,-0.2199367570841061,-0.035873948328911776
1988-05-26,-0.06679882723763197,-0.010540967033435877,-0.05796452655876738,-0.22183747269847975,-0.03692864242248817
1988-05-27,-0.06951100797470378,-0.010166851595907356,-0.062118287796463445,-0.2151421936529414,-0.03576886853674954
1988-05-30,-0.06954679601285862,-0.010204922101615499,,,
1988-05-31,-0.062377745918012595,0.0,,,
1988-06-01,-0.059737828223911604,0.0,-0.012820457608842983,-0.1833206913775568,-0.029428886047437652
1988-06-02,-0.06615493070986922,0.0,-0.017849976496279063,-0.16237404074803885,-0.02557108160638244
1988-06-03,-0.04354968458747022,-0.0005280975756740691,-0.013661558794998752,-0.15989333576481723,-0.02485517674600901
1988-06-06,-0.04379229216569647,0.0,-0.011258553067383548,-0.17330359102038362,-0.02593176354733473
1988-06-07,-0.04424069560470101,0.0,-0.018036118014019387,-0.14968785514380056,-0.02206013974912857
1988-06-08,-0.05765479295643405,-0.012131635793798168,0.0,-0.15872326614997134,-0.02359150158364176
1988-06-09,-0.06263016890262851,-0.019555107328218524,-0.004530853573155635,-0.15382290997732417,-0.021971353717431752
1988-06-10,-0.058344648272733,-0.026085291824871737,-0.0006203185477142714,-0.14890335641111252,-0.02080157600269128
1988-06-13,-0.07607805989652006,-0.03464379369244286,0.0,-0.0968989908986817,-0.011429268479610899
1988-06-14,-0.08125792687080757,-0.025024114728326885,0.0,-0.1018821420267989,-0.01299438826323196
1988-06-15,-0.06997617149809476,-0.029605821006431388,0.0,-0.13748800994599464,-0.020418735774451524
1988-06-16,-0.06610254944588989,-0.022177949071660152,-0.017053182958415847,-0.16988585561062086,-0.025555992916839743
1988-06-17,-0.0735454543067261,-0.021728715664891762,-0.013724096827152699,-0.1628336761916619,-0.02573759229421968
1988-06-20,-0.0655571637268243,-0.0211172438410987,-0.0199942730427749,-0.1648850906315804,-0.026362326450142692
1988-06-21,-0.07073644837726556,-0.016692518408810808,-0.01007503628661821,-0.1263752365784233,-0.02068391352796184
1988-06-22,-0.07735541568378945,-0.014539801458441803,0.0,-0.11671098431828686,-0.019516491073882758
1988-06-23,-0.07883092700619942,-0.022122595390167143,-0.0030692182498528453,-0.10913340534047078,-0.018343542898817122
1988-06-24,-0.08812330350078501,-0.030597177196079794,-0.006209470979316123,-0.130457614896197,-0.022129132081982528
1988-06-27,-0.0881583756814196,-0.01643818627227711,-0.023254115668712494,-0.11311143666595236,-0.019148915763683605
1988-06-28,-0.08695928234756756,-0.027102539086069855,-0.011348387709003926,-0.12013858038825098,-0.018428689754583116
1988-06-29,-0.1081800703769129,-0.042795220013111535,-0.01619921233402133,-0.10759548137814767,-0.01543892604750996
1988-06-30,-0.10204403030194842,-0.0403986703244239,-0.007075272786408071,-0.09995123615374935,-0.013809359779683894
1988-07-01,-0.10146155655487543,-0.03857006960852538,-0.01310232310949988,-0.10950850028700831,-0.01535738268027953
1988-07-04,-0.10005647985850397,-0.038607047682771234,,,
1988-07-05,-0.10029674744013639,-0.03475108847252306,,,
1988-07-06,-0.10177087661548445,-0.022298855980210752,-0.01377262330615392,-0.1378921842789158,-0.019345910920423037
1988-07-07,-0.09337424393095217,-0.014226795437553785,-0.014664426864057112,-0.16083516477308246,-0.024469353842784813
1988-07-08,-0.09649357465155373,-0.02172531647302811,-0.021070833077835083,-0.15128017812704309,-0.0233000483495982
1988-07-11,-0.10187451676464965,-0.046008974449464834,-0.019080585996637534,-0.16254467472286083,-0.025715545435389897
1988-07-12,-0.10807750430545637,-0.039234340772695386,-0.02890153740301049,-0.18266273920867127,-0.025890129822041197
1988-07-13,-0.10564452687106274,-0.04754187286098288,-0.02360279079761818,-0.18021619438195635,-0.02606313396425841
1988-07-14,-0.0937541855167714,-0.03460555103976859,-0.020118691103031328,-0.17316748812213412,-0.024442738224302984
1988-07-15,-0.09728409077252864,-0.03294004588304622,-0.013682382349623934,-0.1907227025442818,-0.026852275065410436
1988-07-18,-0.1043086400193668,-0.020491724657127897,-0.01923371876696478,-0.1837734565728616,-0.025232658844855038
1988-07-19,-0.1031096381929375,-0.027177277424797586,-0.026598544595435536,-0.19020018748022494,-0.024957343335375803
1988-07-20,-0.08567090895806873,-0.02502584255756346,-0.021123012432981536,-0.1966009329831413,-0.026918435407424335
1988-07-21,-0.08570607546157039,-0.007634269987155662,-0.033253111926693335,-0.18290294271332552,-0.024849499266042074
1988-07-22,-0.09108558459587723,-0.004754192002081381,-0.04474203662476672,-0.17136796720834913,-0.023677132715098193
1988-07-25,-0.09872566119856041,-0.022544452439044016,-0.040226605322285724,-0.17789993504330281,-0.024746497909933107
1988-07-26,-0.11376443659563773,-0.048276831573190515,-0.038272078015429534,-0.1932389524643705,-0.026707918284198606
1988-07-27,-0.1103045512017875,-0.04020814616883628,-0.04787479104434822,-0.19525397420788215,-0.027325383504392287
1988-07-28,-0.11054429011170264,-0.050052088289079366,-0.035145779469992866,-0.1860782829423071,-0.025256671356802873
1988-07-29,-0.10235802203645539,-0.035500225795941476,-0.013350608630815941,-0.17226826995632716,-0.022736266175935382
1988-08-01,-0.10691363727626668,-0.0313230552190954,-0.012428467750463912,-0.15120089261999425,-0.019307557944385545
1988-08-02,-0.11064691784449121,-0.043678466095332324,-0.012644293072105905,-0.15563150990777497,-0.01948488939819837
1988-08-03,-0.108009776674036,-0.057491593829879006,-0.009233573460773026,-0.14122352704208652,-0.01785488569980964
1988-08-04,-0.1100988875455492,-0.05477268244656619,-0.012364696436029998,-0.16396912370716998,-0.02520292536469737
1988-08-05,-0.11054405937978251,-0.0451663411763259,-0.015033405713592574,-0.1614812248420906,-0.025380888883110297
1988-08-08,-0.11242744997338261,-0.03661410018501299,-0.019017326693476666,-0.17930853243728284,-0.029116428102337943
1988-08-09,-0.1251998971249052,-0.04070239781103413,-0.03110577311475826,-0.2119027630024376,-0.03416282628594369
1988-08-10,-0.12235726300082661,-0.032556096421552105,-0.047778827668014,-0.22048904345705045,-0.034769603194717
1988-08-11,-0.12074749276599339,-0.03218821246706882,-0.04458093176257716,-0.2245284119096519,-0.03492856166062441
1988-08-12,-0.10989337024408907,-0.044458784391588235,-0.04532849198550892,-0.228530880474888,-0.03508698599862736
1988-08-15,-0.11609035583975336,-0.032586713705126336,-0.058978047139919054,-0.21973967773465108,-0.03436037160593686
1988-08-16,-0.1111943427294263,-0.04015778856607577,-0.0520481043750578,-0.2258677739396845,-0.03540238218987002
1988-08-17,-0.1188286683802885,-0.03776452021316301,-0.051302685922951397,-0.22136069513016565,-0.03467550718080248
1988-08-18,-0.11557613970052194,-0.029701222175315678,-0.05030863920954243,-0.22112127054351205,-0.034390919337671466
1988-08-19,-0.1115022885606698,-0.027065541971131313,-0.05315251241719565,-0.22724343711297668,-0.03587326177590644
1988-08-22,-0.11482262969174173,-0.03431168436908183,-0.06480915531808695,-0.21626482698632765,-0.03337359744381263
1988-08-23,-0.1115706336933282,-0.04050435017168019,-0.06441873074588733,-0.21817981465537595,-0.03220321560633488
1988-08-24,-0.11078332521278789,-0.03430497757494033,-0.04974404343167593,-0.23062876824696832,-0.03457329813172938
1988-08-25,-0.10835318403023508,-0.04260284531072478,-0.056815879027371174,-0.22401700526812174,-0.033845733228096586
1988-08-26,-0.11044101755809432,-0.03907635624925632,-0.054791340957038304,-0.2086629913395711,-0.030451892388067225
1988-08-29,-0.11047523136511128,-0.04340532168717626,-0.044808654227639466,-0.20192653288723617,-0.02927983043839133
1988-08-30,-0.12159770274501325,-0.0391502727717693,-0.04406378104122677,-0.19729691031571706,-0.0276591527446558
1988-08-31,-0.12163148744875374,-0.04283110496108966,-0.04768861274034808,-0.19705291038278583,-0.027375928527797244
1988-09-01,-0.1163268927964366,-0.04157236866119218,-0.05916420581637616,-0.13566855522817478,-0.015812551145374165
1988-09-02,-0.11964591036193983,-0.046548327782772625,-0.03667860575352222,-0.13541374120092486,-0.015534574999206519
1988-09-05,-0.12255406053922013,-0.04658499900093471,,,
1988-09-06,-0.12032952457272739,-0.060628190137880456,,,
1988-09-07,-0.12282684596506666,-0.05791170054033501,-0.031531164075498164,-0.1348984658140262,-0.014525772050483887
1988-09-08,-0.12080775597999127,-0.05576211498537409,-0.03146186212607727,-0.12013910003666661,-0.011065829728949206
1988-09-09,-0.1185835475584266,-0.07077477002392563,-0.027627671087049666,-0.13182661223043124,-0.012605952158004752
1988-09-12,-0.13914414713023415,-0.0638488081074775,-0.02897916492068886,-0.1243465518468414,-0.011874328735180129
1988-09-13,-0.13691940900182875,-0.05158088126646165,-0.02542944568127059,-0.11192153610798194,-0.00886282908224445
1988-09-14,-0.13490009408575454,-0.030005350330366443,-0.018577345686837998,-0.12133741455491165,-0.010407805538486858
1988-09-15,-0.1402696892358728,-0.04396447688758365,-0.022876522014604772,-0.12351293006929531,-0.011041342234205498
1988-09-16,-0.14789645869826407,-0.06221221875962679,-0.013681196038298316,-0.13753130330571484,-0.012580659496771007
1988-09-19,-0.1606533214009641,-0.06872304565449272,-0.02035943655192418,-0.1349179122518166,-0.011848093483088129
1988-09-20,-0.1586334115973127,-0.06285087602051087,-0.01670432233332597,-0.12505537481314588,-0.0097490227588789
1988-09-21,-0.17775042861204216,-0.06005443150089507,-0.014966790763175641,-0.13196341440392145,-0.010836020790050416
1988-09-22,-0.18373294892129965,-0.05232176925646481,-0.018590676244084392,-0.13170750806207332,-0.011467260069063845
1988-09-23,-0.17842926504265944,-0.06352546253519664,-0.016498251232270777,-0.14091522100280174,-0.01300384967050916
1988-09-26,-0.18892542622547837,-0.060810237870038475,-0.0190212184595675,-0.14538967176841777,-0.01453672070259815
1988-09-27,-0.1852633903546076,-0.05858071798064213,-0.02126002659833448,-0.15446139581510632,-0.016065154234747747
1988-09-28,-0.18878264437452308,-0.06185343447479663,-0.01828024044193166,-0.13762193358938668,-0.01215370150942452
1988-09-29,-0.1824537696691615,-0.061889517035009334,-0.005431910337260981,-0.11320940131916857,-0.006402171895900088
1988-09-30,-0.18617801981415427,-0.06977352549053539,-0.007919499035460853,-0.10815833048689227,-0.005214496773786048
1988-10-03,-0.1876453564198941,-0.07514892313247368,-0.009377478733900824,-0.11034822319984594,-0.005395036152578303
1988-10-04,-0.1825480992915094,-0.07316198934858376,-0.012042154432659102,-0.11253473133910985,-0.005117639633769655
1988-10-05,-0.18873350637940567,-0.08492771565377832,-0.00757253445570838,-0.10982492693039225,-0.0052978021839972245
1988-10-06,-0.17173939440575037,-0.08148447118834112,-0.0056585805045774595,-0.06878746648151968,0.0
1988-10-07,-0.17156613403866017,-0.07666634809408779,0.0,-0.08128223583115912,-0.0020302986905246234
1988-10-10,-0.16564984582422915,-0.0621420661530413,0.0,,
1988-10-11,-0.16465643209213932,-0.0626634457278673,-0.001121571876143701,,
1988-10-12,-0.16653439720236363,-0.042074695913731475,-0.015344825903440884,-0.10071203731733436,-0.0046911672086336065
1988-10-13,-0.1659511984515264,-0.032891386825032454,-0.010910806623037783,-0.09044449240824537,-0.003038923868680099
1988-10-14,-0.16413758282966895,-0.018047500785970727,-0.009830893333207413,-0.08517169489876752,-0.0018451561273550299
1988-10-17,-0.15309598984168327,-0.008542326754499174,-0.006550202004197425,-0.08238706858745792,-0.001110543071094705
1988-10-18,-0.1562044856278978,-0.026533445342298734,0.0,-0.09213395149213643,-0.002672958608265552
1988-10-19,-0.15664704647740713,-0.004170966473269533,-0.008665679508422452,-0.07661094745103536,-0.0019380212787201145
1988-10-20,-0.1548340718526109,-0.012133851047971933,0.0,-0.08641733731612111,-0.002580870501176835
1988-10-21,-0.15876229697167754,-0.011767546092638859,0.0,-0.09616624072607327,-0.0023048098271251094
1988-10-24,-0.16863608774086025,-0.03662860881729679,-0.004766611138080412,-0.09590360972013612,-0.0015690771781928792
1988-10-25,-0.1641575808913106,-0.03658480790040275,-0.004359485644104821,-0.09314433743737749,0.0
1988-10-26,-0.16480477092766077,-0.03419634573444397,-0.00768663075724163,-0.07251141434351627,0.0
1988-10-27,-0.16463188762838343,-0.030918746521983898,-0.022181623090512415,-0.0620280553494047,0.0
1988-10-28,-0.15646408477978901,-0.023841715857443102,-0.017731633013098436,-0.046065251483298986,0.0
1988-10-31,-0.15465161395195082,-0.025576926987950332,-0.01598817892703097,-0.05104378980495017,-0.00019029778392198882
1988-11-01,-0.1577588668738974,-0.028443740085941638,-0.015203859940972508,-0.06372599833435877,-0.00267838417858135
1988-11-02,-0.14979724660156968,-0.018134223428642238,-0.015241736715590037,-0.050365290837361965,-0.0014861023569650023
1988-11-03,-0.13220279222524545,-0.01550453292984777,-0.0145946517349832,-0.08787967920933681,-0.008524111624495845
1988-11-04,-0.13715518958570794,-0.009156918509697354,-0.024017004634901085,-0.1003577352988918,-0.011899564006754626
1988-11-07,-0.13800818097009426,-0.004830436424082762,-0.03200024680842661,-0.10259690504918129,-0.011621881859043559
1988-11-08,-0.14255008866675434,-0.009313959151000084,-0.027516810745821907,-0.11213047968238565,-0.013612024452765659
1988-11-09,-0.13766461677527253,-0.005715182721463763,-0.03378700686576008,-0.1069580371558434,-0.013787264501226582
1988-11-10,-0.14118155289217382,-0.009875063531704975,-0.03231739712141024,-0.11158653322681988,-0.015318417185563149
1988-11-11,-0.13875554801555356,-0.014196251824902917,-0.05276361701236687,,
1988-11-14,-0.14083779117472228,-0.004375321769831131,-0.05307404336916388,,
1988-11-15,-0.13124035082502872,-0.012979171060482408,-0.05085056846439062,-0.13260258557899318,-0.019716173106589352
1988-11-16,-0.1314786608013626,-0.015683665316143958,-0.06667137053655214,-0.14192122725891965,-0.020785119849870082
1988-11-17,-0.1354049424309286,-0.041093000331072216,-0.06389972563226798,-0.13692406172599914,-0.020951204214533004
1988-11-18,-0.1440431705936005,-0.0440385982542596,-0.05705421848021841,-0.13429486013141345,-0.021116563455202852
1988-11-21,-0.14776379496112502,-0.04423695514884862,-0.05791210457350349,-0.136411935165222,-0.02396715608841815
1988-11-22,-0.14287982593994064,-0.017612531428183087,-0.0544564993273301,-0.13377382830954132,-0.022786087061611893
1988-11-23,-0.1410690823570443,-0.008925163702564132,-0.0480570872065097,-0.14989926700487677,-0.02696175505777343
1988-11-24,-0.1396681767297776,-0.008963281965498782,,,
1988-11-25,-0.13130278909288795,-0.0043160279076014385,,,
1988-11-28,-0.13092653430813372,0.0,-0.048814851451701946,-0.13761368825388298,-0.024154840549460377
1988-11-29,-0.13341786301252279,-0.00035599745971270913,-0.040636535621172754,-0.1229414411148223,-0.018925635438512778
1988-11-30,-0.13447527976097262,0.0,-0.030781732859453848,-0.11054873218249983,-0.017293634855553908
1988-12-01,-0.1300027613537772,0.0,-0.03502877135418614,-0.14785906362275036,-0.027275426472673447
1988-12-02,-0.13106023083528695,-0.003772998222503654,-0.03725632744687757,-0.1358333791681462,-0.025210131924535584
1988-12-05,-0.12146834658721584,-0.012758296699879157,-0.026033769091620473,-0.09103198432325532,-0.016367127838264328
1988-12-06,-0.1239595674645505,-0.009839988202438477,-0.016523181219386673,-0.09839595575162574,-0.01833988884240534
1988-12-07,-0.13464171913282041,-0.004510296231572064,-0.014610493475160302,-0.09564644563364966,-0.021647636174622176
1988-12-08,-0.1334463817732483,-0.010538480928356408,-0.02015770816479412,-0.09538238614755212,-0.023154872867211962
1988-12-09,-0.14044162546076444,0.0,-0.018210774957138853,-0.08759001635752706,-0.02376229728434709
1988-12-12,-0.1400651768825062,0.0,-0.019959387593733835,-0.09726631733436042,-0.02704062855847633
1988-12-13,-0.13907451936649706,-0.009794184383752791,-0.02064719025452455,-0.11656897582516501,-0.02853247230137579
1988-12-14,-0.14013132448977905,0.0,-0.024174688329722915,-0.11880093881104314,-0.02913062002389577
1988-12-15,-0.14323535591730774,-0.005163136465798912,-0.027838795695745655,-0.11366561013889542,-0.027504014351168893
1988-12-16,-0.1569847316183235,0.0,-0.0206916977258641,-0.11340430941133695,-0.02632225167784119
1988-12-19,-0.15456057849264737,-0.002383393459792549,-0.01142411830843415,-0.09069387782269767,-0.0229019094359193
1988-12-20,-0.15479780227519546,0.0,-0.01652513140362699,-0.09042869331629722,-0.022166238476294176
1988-12-21,-0.15135042694199896,0.0,-0.01687081407063029,-0.0851290771786739,-0.022324725695504144
1988-12-22,-0.1458564058358649,0.0,-0.018687327386258445,-0.079808746401267,-0.021586981213111978
1988-12-23,-0.14588925751256365,0.0,-0.014346813035252759,-0.08957258180366612,-0.025315491081441932
1988-12-26,-0.14592210792573612,-3.8461538461542766e-05,,,
1988-12-27,-0.14595495707543138,0.0,,,
1988-12-28,-0.15499283297240507,-0.003556491441715548,-0.0171588977201117,-0.10147481220909749,-0.02562459869594924
1988-12-29,-0.16034627932282797,-0.008212052220227584,-0.0088515857546283,-0.0987318234561152,-0.02309858947448351
1988-12-30,-0.16037857369670017,0.0,-0.01466950673389078,-0.12029838163987028,-0.027702112572181914
1989-01-02,-0.16041086682848105,-3.8461538461542766e-05,,,
1989-01-03,-0.15778299329505718,0.0,,,
1989-01-04,-0.16231703206528625,-0.00208031962932409,-0.008350426829123903,-0.12223331173111585,-0.03022111410861228
1989-01-05,-0.1666461100270602,0.0,-0.00626843271572175,-0.11221077150973746,-0.02903928982249293
