,uniform,onlystocks,sixtyforty,riskparity
2018-01-29,789563.6704836938,1664607.7466372326,1666686.8759903149,541444.9841132297
2018-01-30,788156.8648462482,1646517.94324362,1659180.5129295443,539795.778639531
2018-01-31,785242.5702558792,1647306.4430617525,1653232.9825649273,538850.4270191372
2018-02-01,781791.9704800384,1646493.0192792483,1643679.9008492418,537902.7338520277
2018-02-02,777886.4388670403,1611616.5176323308,1626713.1296596446,535739.7672454235
2018-02-05,771297.4623124349,1545526.0236947623,1589265.4785030992,530995.6172669681
2018-02-06,768670.6867246534,1572588.1968673551,1598073.812275188,530711.4397570291
2018-02-07,763691.0238375681,1564704.6749877564,1591489.8569130884,528473.994086127
2018-02-08,756551.9204964146,1506144.7024939116,1557179.7936450914,524327.2344226475
2018-02-09,754794.4311445687,1529072.9142903476,1570319.415331818,523742.3416934142
2018-02-12,758717.1730691423,1550341.0526011484,1584086.7247659583,525960.0776248024
2018-02-13,756987.8956087003,1554419.4191249583,1580761.2678852603,524942.4852970685
2018-02-14,764342.0642355925,1575634.18997343,1596814.8534431616,528440.0336587498
2018-02-15,769232.5577174746,1594968.2092805696,1609188.3898689693,531056.5718395743
2018-02-16,769016.1485394279,1595644.6670496115,1607585.1318919344,530986.826681385
2018-02-19,768357.9744156374,1595644.6670496115,1607585.1318919344,530725.4513867744
2018-02-20,764044.6863040014,1586373.7701038409,1595811.412014309,528967.842038325
2018-02-21,763022.5668524174,1577626.1867671239,1592246.7758506048,528466.5288366462
2018-02-22,766566.367999116,1579232.2905942653,1597910.298181341,529988.3251238321
2018-02-23,770149.9381077454,1604581.0038312979,1613844.4054720756,532299.3986502241
2018-02-26,772113.4823766793,1623580.8730855533,1622648.959943645,533268.3749263338
2018-02-27,770165.602812739,1603122.4807701085,1614919.3590821004,531628.5755642941
2018-02-28,767485.6648211349,1585440.186232472,1609060.9780561833,530299.8274923951
2018-03-01,761362.3196289731,1564501.1569892862,1591833.1001387672,527089.6311122838
2018-03-02,763024.7297505579,1572521.9841234318,1594564.0011543876,527968.2131538719
2018-03-05,767142.5451841461,1589817.2121522676,1606366.7470227468,530133.2652195207
2018-03-06,768384.8266675549,1594035.1630685395,1607452.4356842958,530862.6808185626
2018-03-07,766750.812744202,1593311.0576510439,1609067.9341341746,530450.8271274309
2018-03-08,763876.926467666,1600791.9969589924,1610923.3919453202,529056.5015920668
2018-03-09,770239.6553862821,1628587.3856878416,1630861.6272280887,531250.2399695708
2018-03-12,770167.3983954382,1626455.8058370173,1632300.2015689174,531233.4426916664
2018-03-13,771377.3672380304,1616137.974923638,1630531.762872823,532005.814422706
2018-03-14,770742.2912667452,1607274.8639447715,1624674.3471719464,531675.59495489
2018-03-15,768966.8583393132,1606054.7975473085,1621832.1106904563,530737.1914028432
2018-03-16,769439.4239045447,1608784.1991977314,1623668.4792358829,530720.2971701603
2018-03-19,764750.4340244255,1585883.581507205,1606355.9726201086,528899.5578740776
2018-03-20,765521.3356372716,1588201.6562926546,1605768.556258215,528950.7026199183
2018-03-21,772161.5066022745,1585382.5305527488,1610799.1690368247,532147.4871783907
2018-03-22,768041.1039083118,1545493.5931799833,1586370.9242532365,531406.6049250755
2018-03-23,768698.6114364304,1513054.2343549284,1566885.8442264618,531900.2732325144
2018-03-26,775023.5081659735,1554080.3948200631,1596637.1442926796,534605.098375126
2018-03-27,771705.5369009592,1527179.2740596777,1581677.8980552568,533215.9384848662
2018-03-28,771385.8610949491,1522924.6747706225,1583644.9446919067,533183.7601327656
2018-03-29,773584.4419584195,1543904.2438284191,1596773.7015673504,533787.6743094553
2018-03-30,773572.6039988158,1543904.2438284191,1596773.7015673504,533782.4918924775
2018-04-02,765033.0278080351,1509379.4471706853,1570453.1418965473,530501.6374725937
2018-04-03,768117.5376778003,1528421.4348538215,1581017.90186257,531687.8899721596
2018-04-04,767569.4265828643,1546148.9813351133,1586996.745181593,531194.7182633209
2018-04-05,771333.5505385938,1556923.2643697904,1599637.7122573038,532717.5130130707
2018-04-06,766713.8575246802,1522770.2306454796,1578830.8884423655,531273.0577152546
2018-04-09,769961.3047934184,1528245.9008521787,1581907.6635285164,532074.3409437147
2018-04-10,776876.8840844587,1553793.071773002,1598545.9853168367,534500.0254114505
2018-04-11,777387.2509500418,1545219.2064660245,1589360.5187735823,534443.4430232814
2018-04-12,777712.984214321,1558094.470269316,1597495.728399586,534217.7139723063
2018-04-13,778278.9448731446,1553566.0420298497,1595265.6582573145,534401.7295046088
2018-04-16,780325.6672053814,1566144.7636276218,1605988.025748691,535196.6146656491
2018-04-17,778673.5977641298,1582776.0418669938,1610790.648617349,533848.6226326954
2018-04-18,780463.8493460045,1584033.480039805,1605720.7938069014,534410.2696541045
2018-04-19,777214.8064455212,1575099.535333499,1596428.1123444242,532954.1435977351
2018-04-20,774188.0810368266,1561671.8301302781,1587692.846006657,531382.4072855869
2018-04-23,771754.512576645,1561698.2723911654,1585726.5908933112,530306.0237954215
2018-04-24,767366.4524801644,1540780.8319291838,1568994.951929648,528914.6904963091
2018-04-25,768873.7202821112,1543551.4867454832,1574023.4405796682,529345.1147394271
2018-04-26,773079.7159282835,1559600.6495181618,1588659.2296807133,530782.5015613143
2018-04-27,774506.6067542266,1561365.5944729722,1592514.7935730435,531408.2988037402
2018-04-30,771278.3539256376,1548576.5791701297,1580638.5966629137,529821.7012029476
2018-05-01,769585.3430390285,1552473.6298075817,1583535.5457590157,529292.2363554575
2018-05-02,769441.7211276329,1541227.3483250327,1578307.218022384,529474.8802963526
2018-05-03,771247.7921089852,1537861.774061669,1576877.5360598827,530473.0426701123
2018-05-04,774025.5657894801,1557780.0251040456,1588556.4784484915,531023.6056922509
2018-05-07,775245.8963165961,1563133.938090147,1591039.533193376,531111.969189286
2018-05-08,771595.9907131089,1562674.2677098252,1587631.2083563812,529509.1891748566
2018-05-09,778323.7491760157,1577927.2120180912,1600155.0496641025,531886.9292070281
2018-05-10,781298.8039812335,1593009.1327219403,1610230.9151805139,532862.4194229632
2018-05-11,780540.8235349081,1596223.5810284538,1610385.6534122496,532632.6485723476
2018-05-14,777102.6345077696,1597643.6093954877,1603038.0990382768,530535.531618617
2018-05-15,773072.0041214669,1586724.2743524157,1595641.2001447799,528402.5565841044
2018-05-16,772684.664112078,1593547.89719107,1597246.8350588374,528161.2655437218
2018-05-17,774515.8317765954,1592580.6111802887,1600518.4864765354,529182.7965945811
2018-05-18,773710.2315245897,1588457.493227861,1598219.6852043478,528853.3835911851
2018-05-21,776118.5340824994,1600176.3157600756,1605223.3525803965,529563.2563027497
2018-05-22,778957.182634203,1595126.5109812673,1606853.1984198922,531496.0257899088
2018-05-23,780793.4986021615,1600291.713201839,1613700.823736986,532092.9741296358
2018-05-24,783262.3005319319,1597050.7466769598,1616334.1150050655,534057.3251155117
2018-05-25,786408.8478827903,1593410.9597460541,1628673.821989983,537306.3269748902
2018-05-28,786396.874992391,1593410.9597460541,1628673.821989983,537300.8226958336
2018-05-29,779304.971390524,1574993.4203915694,1611602.9952419559,533722.1174466645
2018-05-30,785370.4141522858,1595209.9742171522,1626762.997687927,537118.0241251064
2018-05-31,781017.6916353058,1584524.876423199,1613640.4090260286,534873.4492182971
2018-06-01,778024.9847358696,1601799.255761211,1620080.5398827873,533769.4403131101
2018-06-04,777267.4629135423,1608949.750222496,1625673.8708997804,533541.3533572142
2018-06-05,774838.7674986902,1610115.2025377818,1620749.5550318293,532601.300081146
2018-06-06,779271.4576061317,1623895.4502048034,1634302.4071260707,534906.4065006888
2018-06-07,780759.4532262755,1622966.3168144755,1633622.417470211,535716.8537902967
2018-06-08,780079.0542828287,1628038.7980674892,1634918.9477465625,535495.0100270051
2018-06-11,780372.64605067,1629724.5491570327,1636442.653150634,535591.1906657373
2018-06-12,780296.4151308103,1632574.5817302533,1636930.7612449,535532.8889996964
2018-06-13,781506.9457833341,1626001.5419734058,1636399.6559577356,535783.5187617315
2018-06-14,782477.3300601533,1630453.8019079738,1641248.992415896,536280.5303272773
2018-06-15,776471.0972139104,1628902.125920684,1639616.9677373169,533074.3281215618
2018-06-18,778364.8755493672,1625403.0516898024,1640490.716768982,533873.7261534224
2018-06-19,773829.912355839,1618878.8350007173,1632914.2000673339,531545.0517902614
2018-06-20,775321.48534291,1621585.8381381629,1636894.0187451288,532326.6692269903
2018-06-21,772259.8890745109,1611390.9969257317,1630402.4470948572,530442.9162728942
2018-06-22,777569.2586030676,1614374.8775314724,1634685.4720807204,533290.5271322473
2018-06-25,773476.2729522455,1592162.00390409,1620679.3901981034,530668.9476033144
2018-06-26,777941.4953092751,1595607.7877400767,1628938.4742990052,532714.944748604
2018-06-27,778064.3105112349,1581816.4730833624,1619421.9235724416,532408.3417655572
2018-06-28,778534.5920897522,1591743.1331087286,1625003.1846264128,532888.1588552701
2018-06-29,779987.9116662389,1592988.776902548,1624817.3373341754,533652.2000251459
2018-07-02,779350.1220816455,1597886.7227328238,1631516.658929569,533024.6491675556
2018-07-03,779512.9773595242,1589919.4799394773,1626636.7227186442,532962.9302017554
2018-07-04,779968.1984922288,1589919.4799394773,1626636.7227186442,533218.8274985987
2018-07-05,781230.6302617723,1603951.7471221217,1636679.346118966,534140.7920040484
2018-07-06,781929.1068062384,1617605.081215622,1642296.26609108,534933.051937904
2018-07-09,784315.0758342191,1632284.225003425,1650550.0445184172,536481.0708662022
2018-07-10,785352.792432456,1637923.5945359047,1656993.2590294578,536997.0331015318
2018-07-11,777168.3193894577,1626242.2784871878,1649247.6153211468,534781.3898128907
2018-07-12,779753.0633534538,1640568.1848374566,1660056.66714596,535922.6576545738
2018-07-13,778550.68401711,1642281.6955080498,1657445.8786706855,535127.2321587967
2018-07-16,773983.7966861108,1640608.6606363172,1655947.1043113698,534078.5326643062
2018-07-17,773023.1090123663,1647088.8624103277,1658118.53737004,533641.2071104763
2018-07-18,774410.4184812515,1650581.0743841557,1662836.5662834956,534104.7360670973
2018-07-19,770239.9391237405,1644165.2677163265,1652526.3778574262,532265.3211210838
2018-07-20,768696.1239385676,1642611.5321041464,1643889.6730675688,531421.5950395036
2018-07-23,769907.9230882789,1645571.09855708,1648478.1284828535,531815.3047085113
2018-07-24,772538.195123079,1653453.958338646,1654470.7329131197,532815.6271501998
2018-07-25,774027.8762851486,1668449.1466649564,1659566.9007714912,533051.2874530104
2018-07-26,774320.1494300526,1663327.915099407,1657816.1897795643,533012.0697871824
2018-07-27,771195.5662576813,1652352.9486992576,1649504.5121453507,531795.6277374155
2018-07-30,772860.9080156024,1642919.678367708,1646007.1356810401,531912.8797193829
