,uniform,onlystocks,vanillariskparity,sixtyforty,riskparity
GLD_LNG,0.1999999706764851,0.0,0.11999994230531767,0.0,0.0937508342877337
OIL_LNG,0.19999999639005153,0.0,0.12999999659214484,0.0,0.30144502311502885
EQ_LNG,0.1999999887968993,0.9999999925255911,0.19999995588461827,0.5999999846797255,0.11826449687334832
LTB_LNG,0.19999999970315793,0.0,0.14999999965807156,0.19999999997765308,0.07482055238407227
RE_LNG,0.19999999467488186,0.0,0.39999999528456676,0.199999992164971,0.41171900524334587
