,sixtyforty,riskparity
2018-06-12,0.0007744174766193556,0.0007248116326549224
2018-06-13,-0.0018958877119284064,-0.0017397481067613003
2018-06-14,0.0029457275970719786,0.005007935644050507
2018-06-15,-0.0005480687407094763,-0.000173404027149363
2018-06-18,-0.0013291626822171864,-0.0013920539010829971
2018-06-19,-0.0010702131126769446,0.0009146020557703179
2018-06-20,-0.0006893778445509752,-0.0033176004189425412
2018-06-21,0.05892756159526859,0.06055773050415576
2018-06-22,0.0009425144824755074,0.0007607666272018389
2018-06-25,-0.006811178820003484,-0.00500417928643112
2018-06-26,0.0016056216909932242,0.0018064354447430418
2018-06-27,-0.003097520211175618,0.0005654173898811834
2018-06-28,0.0034490432931393094,0.002948080581686745
2018-06-29,0.00016841269636439898,-0.0010137497891493643
2018-07-02,0.0011217460958897812,0.0006721536967951843
