,uniform,onlystocks,sixtyforty,riskparity_nested
2006-04-18,102277.12015914917,100351.36355590819,99336.23944854735,100000.0
2006-04-19,102967.45012664795,100543.1548614502,99276.90238952637,100000.0
2006-04-20,101891.4963607788,100681.26344299316,99326.70620727539,100000.0
2006-04-21,103134.12300491333,100696.58005523682,99488.75603103638,100000.0
2006-04-24,102504.75666046143,100512.45883178712,99480.0502357483,100000.0
2006-04-25,102371.41649246216,100098.15663909915,98877.54531478883,100000.0
2006-04-26,102509.7802772522,100121.11978149417,98849.73060989381,100000.0
2006-04-27,102390.75599288942,100604.54692077638,99218.34281539916,100000.0
2006-04-28,103414.53033828737,100942.11688995364,99466.6463356018,100000.0
2006-05-01,103024.4534893036,100121.11978149417,98724.3716430664,100000.0
2006-05-02,104001.2832813263,100873.06259918214,99253.42988967894,100000.0
2006-05-03,103600.44696807861,100497.14221954349,98961.27212142944,100000.0
2006-05-04,103845.7754173279,100857.73028564457,99129.27111434937,100000.0
2006-05-05,104709.02394485475,101747.7345809937,99821.04792022705,100000.0
2006-05-08,104456.27467536928,101624.96616363531,99770.04596328737,100000.0
2006-05-09,105239.57420158388,101824.4511032105,99868.90567779541,100000.0
2006-05-10,105848.4641532898,101770.75267791751,99882.43017578125,100000.0
2006-05-11,105681.79314613342,100543.15486145022,99024.4905166626,100000.0
2006-05-12,105048.70684242249,99231.18614196779,98010.96891021729,100000.0
2006-05-15,103703.83364868166,99430.64752960207,98248.92188644409,100000.0
2006-05-16,104278.18798637392,99284.84531402588,98383.12771224973,100000.0
2006-05-17,103386.34436988832,97397.45557403564,97086.48706817624,100000.0
2006-05-18,103483.60943794252,96906.42115783691,97203.47782897946,100000.0
2006-05-19,102906.4588356018,97589.26258087158,97647.27007293697,100000.0
2006-05-22,102896.0022468567,96845.0369491577,97276.48702239987,100000.0
2006-05-23,103095.38183403017,96108.48139953613,96821.33819580075,100000.0
2006-05-24,102305.99227523804,96875.73297882079,97314.4893493652,100000.0
2006-05-25,102917.08469390872,98072.65046691895,97912.8068847656,100000.0
2006-05-26,103364.42766761781,98571.32356262206,98211.0123786926,100000.0
2006-05-30,102823.06438255312,96821.99530029295,97148.97143554685,100000.0
2006-05-31,102583.83431816101,97903.83800506589,97609.47409439084,100000.0
2006-06-01,102335.75784301758,98839.86279296874,98284.85609436032,100000.0
2006-06-02,103436.58414268495,99046.98641204834,98817.10262680051,100000.0
2006-06-05,102851.33279228212,97604.63414764404,97897.80335235593,100000.0
2006-06-06,102608.7986907959,97366.76739501952,97869.24180221555,100000.0
2006-06-07,102241.56036376953,96637.88192749022,97415.39185333249,100000.0
2006-06-08,101775.46850395203,96553.50317382811,97432.99721908566,100000.0
2006-06-09,101829.66752052306,96246.59783172606,97407.65030670166,100000.0
2006-06-12,101375.07374191283,95203.1447906494,96780.15246582031,100000.0
2006-06-13,99408.52684402466,94098.3153915405,96149.10823059079,100000.0
2006-06-14,99042.63828277586,94827.17730712886,96266.94996643063,100000.0
2006-06-15,100135.49402236937,96837.3904190063,97333.45845794675,100000.0
2006-06-16,100063.81448364256,96132.26100921626,96850.03314971921,100000.0
2006-06-19,99088.11385536192,95377.02091979976,96342.46423339841,100000.0
2006-06-20,99530.50558662412,95700.71879577632,96492.89948272702,100000.0
2006-06-21,100161.08401489256,96409.69502258296,96925.67409515378,100000.0
2006-06-22,99652.13640785216,95985.80718994136,96496.80817413327,100000.0
2006-06-23,99673.8008289337,95970.41992187496,96432.0295333862,100000.0
2006-06-26,99960.91444778441,96394.26065063472,96641.15184020993,100000.0
2006-06-27,99732.44339179991,95561.97431182857,96279.1391906738,100000.0
2006-06-28,99640.07223320006,96209.29155731197,96510.00508880612,100000.0
2006-06-29,101213.06702804565,98151.27469635004,97832.2897109985,100000.0
2006-06-30,102134.30368232726,98158.99973297115,98088.1157455444,100000.0
2006-07-03,102894.66137695311,98559.75170898433,98303.45925903317,100000.0
2006-07-05,102500.11463737488,97997.16649627683,97739.13568115231,100000.0
2006-07-06,102934.79018974303,98282.31769561763,98088.8131561279,100000.0
2006-07-07,102862.23184394835,97642.69408416744,97883.64443969724,100000.0
2006-07-10,102714.14189720151,97827.63962554927,98028.6457366943,100000.0
2006-07-11,103800.1078739166,98259.19754028317,98374.01030731198,100000.0
2006-07-12,104029.55048751828,97211.11261749266,97758.83940887451,100000.0
2006-07-13,103990.06353378293,95631.31907653807,96917.89434814453,100000.0
2006-07-14,104088.65046310422,95261.43584442137,96719.08696746826,100000.0
2006-07-17,103218.9468078613,95122.70706176756,96647.60326385498,100000.0
2006-07-18,102667.34433937071,95608.20677185056,96701.39481353757,100000.0
2006-07-19,103840.08524513245,96933.68645477293,97811.69205474854,100000.0
2006-07-20,103217.61726951599,96270.95053863525,97507.09623718265,100000.0
2006-07-21,102741.8457107544,95592.75669860838,97046.65615844727,100000.0
2006-07-24,103048.32366371156,97334.39132690428,98093.09977722165,100000.0
2006-07-25,103133.47980690004,97681.22505950926,98225.87566757199,100000.0
2006-07-26,103406.91016960145,97812.22880554199,98424.80318069458,100000.0
2006-07-27,103771.32593727113,97719.70108032227,98336.5539970398,100000.0
2006-07-28,104257.61054420473,98698.46479034422,99094.10042572019,100000.0
2006-07-31,104367.65445137025,98598.28268432616,99090.321937561,100000.0
2006-08-01,104834.79393386842,98112.7672729492,98799.64758300781,100000.0
2006-08-02,105347.02660751346,98775.49533843994,99291.11898040771,100000.0
2006-08-03,105047.98038864139,99037.52638244627,99458.9990272522,100000.0
2006-08-04,105285.23194503787,98867.96810913083,99573.78332900998,100000.0
2006-08-07,105337.30694580081,98636.80580902097,99418.84744644162,100000.0
2006-08-08,104984.02477455142,98259.19754028317,99149.18236160275,100000.0
2006-08-09,105077.244386673,97927.82173156735,98874.49291229245,100000.0
2006-08-10,104497.64988517764,98228.37590026851,99031.03935623166,100000.0
2006-08-11,103975.95534324649,97950.9497375488,98714.72576904294,100000.0
2006-08-14,103738.71620178226,98028.00383758542,98692.61830139157,100000.0
2006-08-15,104263.27069282535,99199.36746978757,99661.70856475827,100000.0
2006-08-16,104621.25420570376,100023.9366226196,100376.68379592893,100000.0
2006-08-17,104001.85597801211,100278.25833129881,100518.6323890686,100000.0
2006-08-18,104397.76504135135,100786.83894348145,100937.25612640381,100000.0
2006-08-21,104980.51949119572,100355.33598327637,100772.29768371582,100000.0
2006-08-22,104882.86133766179,100347.6030960083,100781.8387336731,100000.0
2006-08-23,104525.09047126773,100070.19263458252,100603.93724441528,100000.0
2006-08-24,104726.67667579655,99985.40564727783,100609.07271194458,100000.0
2006-08-25,104815.15876579288,100108.69220733641,100740.36354446408,100000.0
2006-08-28,104596.20843124394,100586.49043273926,101045.21305847168,100000.0
2006-08-29,104640.51224899295,100702.08335876465,101159.7938079834,100000.0
2006-08-30,104990.47521400455,100763.75804138182,101274.47647857663,100000.0
2006-08-31,105466.01100349429,100748.35507202148,101340.38669204712,100000.0
2006-09-01,105570.4558105469,101349.42415618895,101740.44577789304,100000.0
2006-09-05,105690.55134963989,101542.0868835449,101663.54253768918,99999.99999999999
2006-09-06,105198.67915153503,100648.12586212155,101083.82712554929,99647.35332489012
2006-09-07,104604.41991615295,100185.80126190183,100860.62041091916,99426.29061698912
2006-09-08,104413.38182449341,100470.91320800778,101067.97291183469,99423.9118862152
2006-09-11,103385.32241821289,100571.11886596677,101072.37810897824,98958.28742027281
2006-09-12,103479.96118354797,101557.51340484616,101824.26631546018,99239.27554512022
2006-09-13,103691.14003372192,101965.91976165767,102098.6827201843,99406.27364921568
2006-09-14,103024.66902160645,101973.58984374996,102017.05696487424,99054.6168193817
2006-09-15,103088.61354446411,102212.83045959467,102132.06089019772,99075.74029922484
2006-09-18,103416.8923664093,102352.12448883052,102153.38811492917,99149.38681983946
2006-09-19,103164.19208526611,102096.69583892818,102349.66333770749,99360.07429504393
2006-09-20,103351.91273117065,102638.50823974605,102710.30489349362,99514.48886299132
2006-09-21,103980.52676582336,102143.14811706539,102747.62734222406,100044.10940551756
2006-09-22,104143.34700775146,101833.53430175777,102726.11411285395,100211.17342376708
2006-09-25,104697.05084991455,102615.29387664792,103411.74016189572,100768.72516632079
2006-09-26,104834.93976211548,103466.72009277341,103782.55696105954,100785.9982318878
2006-09-27,105442.65048027039,103590.60330200194,103791.42440414426,101032.13598251341
2006-09-28,105417.50197029114,103551.87606048583,103713.39954757688,100962.45625114438
2006-09-29,105163.67952537537,103466.72009277341,103614.34820175168,100778.66063499448
2006-10-02,105040.81458854675,103079.71459960936,103475.26926803586,100791.2034549713
2006-10-03,104252.95378112793,103296.42385864256,103574.8949432373,100503.83387947081
2006-10-04,104629.05258369446,104503.90046691895,104546.56441497803,101064.79872131345
2006-10-05,104647.11134529115,104705.14395141602,104447.96909713745,100878.70822715758
2006-10-06,104280.16337776186,104573.58280944824,104039.51871109009,100391.92383384703
2006-10-09,104717.4808254242,104635.4930114746,104157.74026870728,100666.24672317503
2006-10-10,104182.57673454285,104774.84199523924,103953.38544464111,100181.87467956542
2006-10-11,103917.04542922974,104650.99803924559,103793.33383178711,99980.48646545409
2006-10-12,104440.6235561371,105556.6015701294,104361.33906173706,100323.22852325438
2006-10-13,104941.97227287294,105827.48029327393,104386.2947845459,100441.08951377867
2006-10-16,105448.06627464296,105990.03578948975,104609.95408248901,100790.25761604308
2006-10-17,105300.84026908876,105657.19976043701,104448.81018829343,100754.86139106749
2006-10-18,105291.27941513063,105796.5408935547,104569.14239120483,100854.06824302673
2006-10-19,105778.30749702455,105966.81357574463,104614.29537963864,101099.46999931334
2006-10-20,105449.58259391786,105990.03578948976,104601.57830810547,100974.41566276549
2006-10-23,105071.54290199281,106477.67872619629,104749.15233993527,100783.2087497711
2006-10-24,105392.51073074342,106795.017578125,104965.13497543332,101012.80861091612
2006-10-25,106219.18481254579,107158.80085754395,105420.91037368772,101670.26587486266
2006-10-26,106562.31271171571,107491.61333465576,105824.73563385007,101978.79504585265
2006-10-27,106625.94919776918,106818.2162399292,105591.46400451657,101995.43465995789
2006-10-30,106741.88525009157,106740.83241271973,105615.18682861325,102070.35722923279
2006-10-31,107068.12575340272,106725.35093688963,105863.87890624997,102391.4115924835
2006-11-01,107720.02774238588,106005.50156402588,105628.58221054074,102755.25111961365
2006-11-02,107631.66225814821,105943.59136199951,105445.0252151489,102577.3283443451
2006-11-03,107365.53045082094,105757.84505462646,104921.60271835324,102110.8722782135
2006-11-06,107676.3588809967,106949.82448577882,105710.65509033203,102450.01067161559
2006-11-07,107920.31093788147,107360.04434204103,106122.93297576904,102714.57309913634
2006-11-08,107848.49356651306,107592.27433013917,106382.78106689453,102857.6106815338
2006-11-09,108521.38882827759,107027.2083129883,106033.33465194702,103080.60529518126
2006-11-10,108358.08921813965,107073.6841430664,106199.78180313107,103145.27191734313
2006-11-13,108206.99893379211,107336.86923217773,106340.85246276853,103099.0393810272
2006-11-14,108351.52954864502,108141.83531951903,106944.84052276608,103380.48895454405
2006-11-15,108393.62234687805,108451.41773223875,106988.67190170285,103331.28740119933
2006-11-16,107877.7889842987,108730.07644653319,107002.56480026242,103058.32057762145
2006-11-17,108393.99481201172,108761.03939819336,107218.98480987546,103440.29174613953
2006-11-20,108374.20903015137,108823.00455474855,107301.86185073853,103445.0321292877
2006-11-21,108776.46188354491,108931.3513336182,107449.15255737305,103713.54656028746
2006-11-22,109034.62465476988,109148.0370407105,107646.47085952759,103928.94424247742
2006-11-24,109556.36964035033,108706.85423278812,107446.01861190796,104173.86797904967
2006-11-27,109340.11511230469,107213.00957489017,106659.60667419434,103834.620595932
2006-11-28,109578.80222511293,107677.39889526372,107018.41054916382,104119.51472282411
2006-11-29,109852.9268550873,108799.75093841557,107608.1717414856,104449.089925766
2006-11-30,110717.31006050111,108846.17966461185,107890.60427093503,105101.76186180116
2006-12-01,110672.3967113495,108606.20893859868,107853.16440582275,105143.64234352115
2006-12-04,110910.74342536928,109434.40509033209,108380.28586959839,105397.15032768252
2006-12-05,110826.36959457399,109906.61365509038,108530.36584854126,105330.21846771243
2006-12-06,110141.17453956605,109813.73265075688,108398.98040008545,104908.28423881534
2006-12-07,109982.9904060364,109333.81475067144,108089.67436599734,104761.67455101016
2006-12-08,109408.54585456851,109535.08963775639,107954.64726257324,104293.7887477875
2006-12-11,109893.11108970645,109852.38923645025,108302.6083030701,104709.47574996951
2006-12-12,109969.11623954774,109767.2489700318,108335.81552886963,104828.20110511781
2006-12-13,109715.32702827455,109883.37574005133,108101.78833770752,104508.68897056581
2006-12-14,109813.2677307129,110850.90517425543,108564.49695205688,104582.04180526735
2006-12-15,109485.23837280275,110860.98540496832,108587.50009918213,104445.19155693056
2006-12-18,109183.62695884706,110557.45584106453,108424.70851135254,104238.62125205995
2006-12-19,109631.27837753299,110767.61766052252,108515.89638519287,104474.32820510866
2006-12-20,109534.19402885438,110705.34632873541,108471.38105773926,104398.36896705629
2006-12-21,109441.64977073672,110300.61407470709,108415.15034866333,104457.14821052553
2006-12-22,109175.90371894838,109623.48007202154,107751.46533203125,104045.85337257387
2006-12-26,109389.06080055238,110269.47840881353,108214.5008354187,104280.39732933046
2006-12-27,109429.68617057802,110993.30805969244,108430.85663986206,104244.2227420807
2006-12-28,109532.24798393251,110759.82196807867,108195.4596748352,104151.98037338258
2006-12-29,109560.78041076662,110300.61407470707,107895.78987121582,104099.27022361757
2007-01-03,109102.94897651674,110106.01223754886,107992.2195510864,104026.3037929535
2007-01-04,108854.18425559999,110339.51403045657,108336.95548248288,104074.66439247133
2007-01-05,107762.24933052064,109459.98249816897,107652.05627822873,103247.05920219423
2007-01-08,108073.03629875185,109965.95669555666,108006.06150436398,103477.73217391969
2007-01-09,108098.5053844452,109872.51044464114,107945.40071487424,103473.40643882753
2007-01-10,107801.18525695801,110238.35059356692,108031.2471618652,103269.41910362244
2007-01-11,107726.52127838135,110720.91416168214,108137.18904876706,103151.2211971283
2007-01-12,108427.44748878479,111561.52218627931,108494.7968330383,103408.65696144104
2007-01-16,108203.04786872864,111343.57252502441,108451.99779891965,103362.58161926268
2007-01-17,108457.25517272949,111390.30742645265,108370.85004425046,103415.77990531918
2007-01-18,108226.56535339355,111016.70298767091,108247.92097091675,103328.87273597716
2007-01-19,108599.44169044495,111234.6212463379,108282.03669738767,103452.83233642575
2007-01-22,108532.49517822266,110892.18387603763,108173.07245635986,103447.20641899106
2007-01-23,109329.28830718994,111219.06911468507,108158.38424301145,103736.86767387387
2007-01-24,109479.01107215881,112114.13707733157,108681.33000946045,103942.44049072263
2007-01-25,108781.58980178834,110798.74547576907,107674.07763671875,103300.17243385313
2007-01-26,108891.83488845827,110697.58203887942,107595.19646835327,103304.72710609435
2007-01-29,108484.97737121583,110635.32640838627,107496.37621688843,103107.14252281189
2007-01-30,109137.77605628969,111211.27342224127,107878.35618591309,103518.64184188843
2007-01-31,109905.79146003725,111958.49015045172,108573.04044723511,104141.19684600829
2007-02-01,110180.91515541078,112627.84416198738,108922.5012969971,104379.40024566649
2007-02-02,110136.5950241089,112783.49893951423,109059.0243148804,104452.52244377135
2007-02-05,110288.46881484985,112814.63460540779,109130.58853149414,104645.35925102232
2007-02-06,110643.5930633545,112845.77812194831,109327.89957046512,104969.18654060362
2007-02-07,110651.34319305421,113094.85559844978,109585.07609176639,105117.97679328917
2007-02-08,111239.0594921112,112946.9651107789,109521.22988891602,105380.62574768065
2007-02-09,111206.84599494937,112106.34923553476,108840.89361572269,105153.98098373412
2007-02-12,110636.04724502566,111724.98050689706,108539.8196563721,104775.22927284239
2007-02-13,111124.92562294009,112666.72056579597,109027.10014343262,105132.3335456848
2007-02-14,111705.38860702515,113406.15730285653,109787.83686065674,105771.35667228697
2007-02-15,111747.05482673648,113554.02423858651,109972.65850830078,105809.67667770384
2007-02-16,112040.36965179446,113499.57215118417,110041.09495544437,106004.87238502502
2007-02-20,111697.64206886294,113740.84608459483,110257.75956726077,105960.72156906126
2007-02-21,112560.89678955082,113694.15828704844,110190.84250259402,106275.55913734436
2007-02-22,112478.28996086125,113608.57053375254,109967.01182174686,106119.4017944336
2007-02-23,113041.4854679108,113164.86766815194,109950.39781951907,106568.61742782593
2007-02-26,113678.1191158295,113063.71208190927,110105.53524017337,107165.6069946289
2007-02-27,111681.93201446536,108650.53369140632,107991.52267074588,105787.92282295227
2007-02-28,112389.95995903018,109763.55131530772,108463.88271331789,106178.04869842532
2007-03-01,112061.01667594913,109436.66607666026,108275.93029785158,106046.90388107303
2007-03-02,110963.69077873233,108004.51180267343,107605.78150558472,105688.87637329104
2007-03-05,110236.72615051274,106977.15258789071,107045.94094085693,105354.60121917728
2007-03-06,111190.77337455754,108806.16491699227,108036.42907714844,105774.10701751712
2007-03-07,111475.36544418338,108697.24504089366,108095.32409286502,106021.6264305115
2007-03-08,111777.05562019353,109615.70793151864,108617.9051513672,106183.25593566897
2007-03-09,111179.58172988896,109646.82004547128,108284.86071395875,105550.33312225345
2007-03-12,111411.56411361699,109810.22341156015,108526.05300903322,105825.92340469363
2007-03-13,110755.41604995732,107677.63441467294,107488.43869781496,105675.68303680423
2007-03-14,110938.73402023318,108479.33463287364,107836.16518783572,105678.14947891238
2007-03-15,111031.73753738408,108627.1466140748,107897.94376373292,105701.29460525516
2007-03-16,111166.33577156071,108323.24806976327,107710.34645843507,105728.52252578738
2007-03-19,111531.48936653142,109628.22186279306,108409.47478485109,105879.54438781741
2007-03-20,112055.84278297429,110229.86404418954,108809.47293090822,106210.86920166019
2007-03-21,112806.8034114838,112042.8060989381,109925.13067626959,106691.29944992068
2007-03-22,112682.09354782107,111956.8179626466,109630.02859878546,106395.0171928406
2007-03-23,112471.89355850223,112120.927886963,109633.15240478521,106224.59390258792
2007-03-26,112820.03301811221,111972.47215271008,109589.89514923102,106420.57600784305
2007-03-27,112689.15912818912,111706.77485656748,109391.0445289612,106316.11116409305
2007-03-28,112677.26102447513,110894.09943389904,108863.28269195561,106235.06108856204
2007-03-29,112789.13788032535,111011.29389190684,108872.53454589845,106240.2093048096
2007-03-30,112465.43617439273,111034.7594757081,108819.41320419312,106004.03405380252
2007-04-02,112756.91476631167,111159.77317810069,108952.9157562256,106230.78451156619
2007-04-03,112917.70250511172,112355.39530944837,109616.76322555546,106306.85845184329
2007-04-04,113404.18227195743,112480.40116119396,109746.66257095343,106584.876991272
2007-04-05,113418.49957466128,112785.1554260255,109792.5129051209,106464.95338058475
2007-04-09,113062.40127372746,112941.43825531016,109645.4056015015,106062.1858596802
2007-04-10,113572.58673286441,113074.26335144052,109831.53925704956,106410.43825912478
2007-04-11,113362.15670585635,112613.20270538337,109517.53202056886,106241.31767272952
2007-04-12,113474.50848388673,113113.32032012948,109839.77312088014,106347.32697677617
2007-04-13,113815.99124336246,113629.06072235115,110034.97468566896,106421.06420516974
2007-04-16,114348.37953186038,114707.37848663337,110807.18260574342,106834.79110145575
2007-04-17,114434.86935615542,115012.17985534675,111200.77088546754,107111.39097404486
2007-04-18,114845.59297180179,115152.86344909677,111443.69179916383,107474.12182807928
2007-04-19,114423.68972015384,115121.55506896981,111385.13225173952,107235.20011711126
2007-04-20,115196.6028556824,116207.73918151866,111935.72203826907,107569.71040725714
2007-04-23,115251.56287574771,115770.14411926278,111806.57608032228,107720.54003143316
2007-04-24,115139.59489631654,115817.04388427743,111959.31089019777,107795.53476142889
2007-04-25,115567.48702049258,116879.75456237802,112486.7720565796,107964.33413696295
2007-04-26,114898.82848358156,117012.63461303718,112339.54405593872,107433.1270217896
2007-04-27,115068.26057243349,116918.81938171394,112279.92114639282,107497.5692558289
2007-04-30,114906.08147811891,115949.87683105475,112042.70354080199,107695.4375534058
2007-05-01,114964.93993759157,116246.82755279548,112232.77384185791,107757.90579605107
2007-05-02,115025.68491935731,116926.69358062751,112589.19698715211,107763.3911914826
2007-05-03,115395.44166755679,117559.65199279792,112883.23518753053,107884.46890258795
2007-05-04,115828.24735450748,118005.03489685064,113289.32978820801,108246.71114921576
2007-05-07,116020.9559402466,118028.46907806402,113382.15384674072,108423.53714942936
2007-05-08,115688.75258445738,117872.19409942631,113240.7663002014,108214.72819137578
2007-05-09,115392.82855796813,118192.54759979252,113266.9228363037,107914.98246574406
2007-05-10,114603.9780254364,116957.93915557864,112657.25610733031,107611.53297996524
2007-05-11,115048.58154487608,117958.13513183598,113115.93743133543,107740.67627906804
2007-05-14,114854.08635711668,117700.28848266606,112875.83876037596,107554.7551517487
2007-05-15,115112.55908584596,117731.51050567633,112883.79092407227,107679.30536651616
2007-05-16,114843.5955657959,118536.41378784186,113323.85540008545,107546.35229873662
2007-05-17,114525.13455009462,118301.95421600349,113037.86938858032,107238.47937583928
2007-05-18,114716.49513626099,119333.50567626962,113428.07755661012,107163.13090133671
2007-05-21,114946.71063995361,119270.91246795663,113486.5449447632,107364.52210044865
2007-05-22,114402.36124229433,119177.18359375009,113257.13273620607,106922.27969932562
2007-05-23,114277.92514038087,119192.85348510752,113160.51424407962,106737.83331108098
2007-05-24,113522.28879356384,118114.42581176768,112582.29077911378,106375.56267929082
2007-05-25,113750.16830635071,118606.74773406994,112786.92716979983,106456.22415161137
2007-05-29,113610.58708763123,119036.4764480592,112983.2882728577,106302.2479743958
2007-05-30,113991.16599845886,120005.44255065928,113605.71237564088,106633.52015113835
2007-05-31,114337.44608879091,119880.49165344248,113484.48221206666,106743.3572673798
2007-06-01,114571.51112937929,120474.34599304211,113609.22783660892,106645.70098114018
2007-06-04,114807.03442955019,120489.94522857676,113755.74266052248,106874.02500915532
2007-06-05,114245.46590995789,120013.28534698497,113270.81652832033,106383.14588165288
2007-06-06,113829.28316688538,118723.91078948985,112534.60763931276,106110.96419525151
2007-06-07,112102.87510108948,116582.81169128428,110688.74334335329,104647.09438323979
2007-06-08,111923.51051139832,118098.826576233,111578.051361084,104708.11731719975
2007-06-11,112372.07781028749,118301.9542160035,111573.65421295167,104838.41402435307
2007-06-12,111228.03854179384,117012.6346130372,110364.13882064822,103822.09420967105
2007-06-13,112406.75388908388,118763.01486206062,111691.77644348145,104743.81038475041
2007-06-14,112707.66518592836,119521.00267791758,112075.56621932985,104923.69127273564
2007-06-15,113393.01262855531,120200.64888763438,112709.1052017212,105525.59058570866
2007-06-18,113222.83633613588,120059.36079406748,112572.96775054933,105380.33750724797
2007-06-19,113734.5789051056,120357.59902191172,113054.34750747682,105881.2979125977
2007-06-20,112615.62707710269,118685.93721008312,111850.03536987309,105062.73912429814
2007-06-21,112572.09182929996,119345.14033508314,112094.77731704718,104981.99734497075
2007-06-22,112407.52011680604,118222.92960357679,111660.54254150396,104989.84474372868
2007-06-25,112383.57411003114,117657.94209289564,111529.36440277105,105136.40283775334
2007-06-26,111686.68244743349,116449.3349914552,110849.4242782593,104761.64306831364
2007-06-27,112180.03107261659,118105.24840545667,111813.83329391484,105098.07661437993
2007-06-28,112325.73784446718,118089.57066345228,111785.8537101746,105114.90538978581
2007-06-29,112759.32238578798,118128.76109313978,112150.97530364996,105627.84156036381
2007-07-02,113608.30806541444,119196.06439971937,112911.73847961432,106197.44407081608
2007-07-03,113402.20533561708,119627.70867156996,112955.7731094361,105959.70545387272
2007-07-05,112975.30493736269,119502.14542388929,112510.7475624085,105453.33915328984
2007-07-06,113181.99051856996,120129.96951293957,112727.8913536072,105442.74492645268
2007-07-09,113496.82778358461,120224.13802337658,112940.48658370976,105742.27859115606
2007-07-10,113770.47059822084,118513.34858703625,112513.0593528748,106148.13856506353
2007-07-11,113606.88633155824,119353.05378723156,112670.74924850468,105936.47121429449
2007-07-12,114192.09362602235,121236.54960632334,113589.71673202518,106270.05305099493
2007-07-13,114564.3819217682,121597.49880218518,113905.65034103398,106563.48983001715
2007-07-16,114427.7726993561,121581.80535888684,114204.78196334842,106565.22542572027
2007-07-17,114237.33469963075,121519.09439086926,114073.23019027714,106364.49340438847
2007-07-18,114880.85573387146,121299.31552886973,114116.96912765504,106924.70857238774
2007-07-19,115320.2304096222,121770.19733428965,114374.21215438844,107212.4450874329
2007-07-20,115474.83800697328,120538.06969451913,113999.38676071168,107475.0617408753
2007-07-23,115419.47012138368,120906.90879058848,114161.15937423708,107414.03474044804
2007-07-24,114740.25782585145,118811.50830841073,113128.03820419313,107043.65917587285
2007-07-25,114787.31515312196,119054.83126068124,113341.86362838747,107117.52343750004
2007-07-26,113824.22453117369,116237.42247772224,112130.19498825073,106640.02492523199
2007-07-27,113204.27662467955,113953.65357208258,110955.19303512573,106318.24391555789
2007-07-30,113556.52649879454,115735.11453247076,111833.05643844604,106463.79343032838
2007-07-31,113655.01136970519,114432.41742706303,111363.92626571654,106657.73241806033
2007-08-01,113919.77157783507,114989.60924530032,111562.62333297728,106734.00482559207
2007-08-02,114292.3744907379,115907.79736328126,112156.5769615173,107002.05246353152
2007-08-03,113812.53833198546,112925.60350036623,110781.83300399777,106873.68313598637
