,uniform,onlystocks,sixtyforty,riskparity_nested
TLT,0.19380046554577093,0.0,0.19648953778534273,0.16804436867355776
IEF,0.19941484965512576,0.0,0.20190997076419742,0.5540950373936977
SPY,0.19809625638510864,0.999978651770095,0.6014570598917016,0.07837203410869598
XLU,0.10725907695590552,0.0,0.0,0.04775444826126999
DBC,0.09822006015926643,0.0,0.0,0.04862985245326425
GLD,0.20176681736072663,0.0,0.0,0.10134852262433368
