,customweights,benchmark
1988-06-17,-0.0017187579229821777,0.0034111665266186603
1988-06-20,0.000430276725771113,-0.0063545642825716606
1988-06-21,0.008138848503385535,0.010050707045964762
1988-06-22,0.004881540957033827,0.014466027521394082
1988-06-23,-0.003899414561697096,-0.00303782587396373
1988-06-24,-0.01170666506734206,-0.003118961989716386
1988-06-27,0.0008667492918746022,-0.017398091949680845
1988-06-28,0.0017465415104529188,0.012071338114364663
1988-06-29,-0.01473128727367757,-0.004888361835473055
1988-06-30,0.008572110856796582,0.009220177352072556
1988-07-01,-0.0028670719519342434,-0.006063813196368894
1988-07-04,0.0005676206122720076,0.0
1988-07-05,0.005885797491389469,0.014897928788868755
1988-07-06,-0.003224501911039834,-0.013915507675619944
1988-07-07,0.002020732066231818,-0.0008659291845059556
1988-07-08,-0.00599654600076774,-0.006500672281508744
1988-07-11,-0.013207457169126585,0.002065786343496684
1988-07-12,-0.0042502834798048,-0.01006671952598447
1988-07-13,-0.00019588666581481652,0.00546095217387559
1988-07-14,0.012728244271808131,0.0035912484792692007
1988-07-15,-0.00015722040968555777,0.006558885869568328
1988-07-18,0.0009675590493403276,-0.005617285901615181
1988-07-19,-0.005021947341856457,-0.007521603953498469
1988-07-20,0.008692405572757049,0.0056276831900553955
1988-07-21,0.0035156047001066175,-0.012498831481788432
1988-07-22,-0.004845219581814019,-0.011978846671387454
1988-07-25,-0.009523048645911358,0.004739318111741928
1988-07-26,-0.017740058505888532,0.0020691019116950995
1988-07-27,0.00010099986781843112,-0.010038917663554681
1988-07-28,0.002996723563019239,0.01322051478406696
1988-07-29,0.020012932074612102,0.022111140260568925
1988-08-01,0.0029783559722700035,0.0009714439216303923
1988-08-02,-0.0067598370062917175,-0.00017998444218101427
1988-08-03,-0.001516114320834664,0.003478238662353411
1988-08-04,-0.007172041707306851,-0.0031293955613073982
1988-08-05,0.002291605749105003,-0.0026688715707871
1988-08-08,-0.0021382895085414306,-0.004019505495253454
1988-08-09,-0.01653628252908407,-0.012428114132761205
1988-08-10,-0.00274421407326675,-0.017456965126132547
1988-08-11,0.0020151849232829186,0.0033828325753570954
1988-08-12,-0.0005178898250887326,-0.0007439879382239237
1988-08-15,-0.00295649228075687,-0.0144546751821715
1988-08-16,0.0010335117297754059,0.007342903705246484
1988-08-17,-0.0016180208292659575,0.0008235192294183115
1988-08-18,0.005318728204995343,0.0010842838417116855
1988-08-19,0.0005587393338100285,-0.002962631833307518
1988-08-22,-0.007064070843034579,-0.01241571810010509
1988-08-23,8.478798934728805e-05,0.00045539357328015193
1988-08-24,0.00663548849077713,0.01546874446149928
1988-08-25,-0.0044727470001057305,-0.00745325124193652
1988-08-26,0.00403129108779047,0.002178574693341947
1988-08-29,0.0031500187293149913,0.010480947746146304
1988-08-30,-0.001711515131971175,0.0008170089329754363
1988-08-31,-0.002707988878544788,-0.0037648261204249345
1988-09-01,0.007767460737383912,-0.012148775587042245
1988-09-02,0.0055311212942972835,0.023361426613866434
1988-09-05,-0.001303852862358355,0.0
1988-09-06,-0.002282257982729575,0.0043291794394123475
1988-09-07,0.0005721142956143582,0.001062859338218496
1988-09-08,0.004593977694201496,0.0001099281384959266
1988-09-09,-0.004601777416725449,0.003978419946746292
1988-09-12,-0.006467720880992343,-0.001352284496998385
1988-09-13,0.009566075089935571,0.003677877257815088
1988-09-14,0.010780118354945101,0.007014718710046741
1988-09-15,-0.01027611390546514,-0.004357904112739688
1988-09-16,-0.008144379455537922,0.009353973871942702
1988-09-19,-0.010600791478436514,-0.006773199908106216
1988-09-20,0.006378290239295929,0.0037527078410395775
1988-09-21,-0.007692539745117784,0.0018009752644013903
1988-09-22,-0.0016347509882650392,-0.0036511806177293425
1988-09-23,-0.0024995871194509163,0.00216428010990502
1988-09-26,-0.005920780693637392,-0.0025314214482546403
1988-09-27,0.00030205540712688496,-0.002247194273212766
1988-09-28,0.001581796614079482,0.0030713067294936007
1988-09-29,0.012718138601172279,0.012946855117307603
1988-09-30,-0.004819303291653542,-0.0024670511333475744
1988-10-03,-0.003510664389848896,-0.0014321951488593344
1988-10-04,0.0020934818621514096,-0.0026566038083592823
1988-10-05,-0.005578759688659454,0.004538635527430498
1988-10-06,0.016364685462302086,0.0019617760411447895
1988-10-07,0.00891317887798167,0.020507440971013743
1988-10-10,0.008261194798521538,0.0005934973313885734
1988-10-11,-0.002974404715193855,-0.001083536750490653
1988-10-12,0.0015422005516687331,-0.014395248989021944
1988-10-13,0.006986738222065205,0.004517898272228241
1988-10-14,0.007938853760014929,0.0011282258264861055
1988-10-17,0.010346952243711932,0.0033382120047006627
1988-10-18,-0.005240252891033682,0.0106723362448711
1988-10-19,0.005376726777532224,-0.008696271970845423
1988-10-20,0.005915624559041059,0.020874964290317467
1988-10-21,-0.000146173948510341,0.002773322588656925
1988-10-24,-0.015630633730339023,-0.004747385767114031
1988-10-25,0.004349712147718042,0.00044703315205064036
1988-10-26,0.002046713687346341,-0.0033119427377295927
1988-10-27,-0.003828793864446967,-0.014773984514230664
1988-10-28,0.009641014885529138,0.0045652902627424385
1988-10-31,0.0007299500685750064,0.001808862805683102
1988-11-01,-0.004284537319956567,0.000834253908419444
1988-11-02,0.008671800900029282,0.0
1988-11-03,0.004201288300868719,0.0006946019181513255
1988-11-04,-0.0062924145335881915,-0.009608357584284036
1988-11-07,-0.0015929035239091328,-0.00820232873519465
1988-11-08,-0.003845070105826675,0.004645174532647808
1988-11-09,0.0012467597071197962,-0.0064459856202568905
1988-11-10,-0.0040197153831860195,0.001555946497445128
1988-11-11,-0.00845986756779199,-0.021529630735375616
1988-11-14,0.002227633411913625,-0.000289133752687016
1988-11-15,-0.0008027148197950383,0.0023791835062843907
1988-11-16,-0.00811509779567892,-0.01689893500487008
1988-11-17,-0.011288414462574664,0.0029969112833667525
1988-11-18,-0.003069133042208827,0.0072923821231727975
1988-11-21,-0.004598087634086381,-0.0008714669985839332
1988-11-22,0.01498628578664523,0.003690165934576742
1988-11-23,0.0034888147880952707,0.006755624869364917
1988-11-24,0.000684497778045094,0.0
1988-11-25,0.0043053964528822946,-0.006255523548941179
1988-11-28,0.012364315826915034,0.005501975723183446
1988-11-29,0.005728067972319722,0.008556513567988405
1988-11-30,0.009353400648260311,0.010198358985913855
1988-12-01,-0.0037009751974558715,-0.004359356531753029
1988-12-02,-0.0013785324943591177,-0.0022735249225235114
1988-12-05,0.011825057045443496,0.01155210112080218
1988-12-06,0.001980074354329418,0.009701430654321165
1988-12-07,-0.005190303640595973,0.001978002619233416
1988-12-08,-0.0046526937719003495,-0.005618564945666953
1988-12-09,0.0017882847688888493,0.0020199642732190194
1988-12-12,-0.0013319433990836964,-0.0017444252629173903
1988-12-13,-0.003852883112991986,-0.0006633317838373462
1988-12-14,0.0015903018260541141,-0.0035736753624438997
1988-12-15,-0.003111804047890313,-0.003727693124319764
1988-12-16,0.002461346927577553,0.007330954625386889
1988-12-19,0.006859226105040395,0.00940599524422376
1988-12-20,0.0006427063968407052,-0.005144332874908967
1988-12-21,0.0027569589331000255,-0.0003129127083604294
1988-12-22,0.003862739289195762,-0.0018112569229085994
1988-12-23,0.0014167309570076753,0.004438775356342179
1988-12-26,-2.6118254920990434e-05,0.0
1988-12-27,-0.0009572523274489879,-0.0037243884465016403
1988-12-28,-0.003423326710450292,0.0009388722083585227
1988-12-29,0.0016287681931581113,0.008413589902284581
1988-12-30,-0.0027551570184472804,-0.005861606857728159
1989-01-02,-2.599459437388961e-05,0.0
1989-01-03,-0.001018190381122256,-0.008640978983089189
1989-01-04,0.0008709713072459703,0.014955841329460599
1989-01-05,0.002369896800544646,0.0021319784568799645
1989-01-06,0.0012667069115113623,0.0023329449796413893
1989-01-09,-0.0020943681675888925,0.001233470141039337
1989-01-10,0.0009403838253922636,-0.0021289036743627958
1989-01-11,0.005163942407303812,0.005803527268934915
1989-01-12,0.006581803475675085,0.004079804130789857
1989-01-13,0.004038431301494628,0.0026787435998670904
1989-01-16,-0.002813789114355779,0.0009485145721370771
1989-01-17,0.0025455358570394314,-0.0020706420117174522
1989-01-18,0.008083850720312341,0.01038035227042716
1989-01-19,-0.0007394615755143423,0.0013083754063310518
1989-01-20,0.0008996962737610832,-0.0009066198312906434
1989-01-23,-0.0048774659198133515,-0.007306261857524375
1989-01-24,0.004419808302861172,0.014007636522296404
1989-01-25,0.000555307214314872,0.0023623264562684094
1989-01-26,0.0030984821576044877,0.008805508611818147
1989-01-27,-0.002993473976153209,0.00726826952150788
1989-01-30,-0.005132767815499833,0.004140819927458463
1989-01-31,0.00452485523540114,0.008726298742886647
1989-02-01,0.0009546356971756181,-0.0011324953210676894
1989-02-02,-0.0036966018793117643,-0.0003235883293115689
1989-02-03,-0.001535040806624752,0.0004852488690000335
1989-02-06,-0.0033116680458279792,-0.0024322428501752503
1989-02-07,0.00981867182750768,0.012078367798953
1989-02-08,-0.0082240575056353,-0.0032462989196114637
1989-02-09,-0.005399807438362838,-0.008492860621472302
1989-02-10,-0.013471251395764761,-0.013502485579768825
1989-02-13,-0.0033527568610858486,0.0022617311983023185
1989-02-14,-0.0020246161018814737,-0.002233899031119996
1989-02-15,0.006095117555642105,0.008339913711933994
1989-02-16,0.005039262397931482,0.0019507743998042172
1989-02-17,0.0016050963733899686,0.006877920530871167
1989-02-20,0.0018488883884806755,0.0
1989-02-21,-0.0028547676279317654,-0.002589901989877061
1989-02-22,-0.002029428415872982,-0.017357336651423548
1989-02-23,0.006192206824593625,0.004165436642573802
1989-02-24,-0.0057997462408057735,-0.01711385498998713
1989-02-27,0.006640679516168273,0.0027281062668985867
1989-02-28,-0.0014770221652419112,0.0037453675413634062
1989-03-01,-0.0023437273273553194,-0.005800701280402117
1989-03-02,0.008643801428437445,0.009902057053404103
1989-03-03,0.0036366163204311773,0.004239861273446756
1989-03-06,0.0072270433661583405,0.012559725486098008
1989-03-07,0.000913927450122988,-0.0030926171063181645
1989-03-08,0.004847609321433103,0.0007481278420046688
1989-03-09,-0.008213570213574424,-9.75933960714428e-05
1989-03-10,0.0023255889126169394,-0.0035259427961894132
1989-03-13,0.008701311924979346,0.008352787777904377
1989-03-14,0.003407193261926911,-0.0005506282490641467
1989-03-15,0.005114942429271806,0.005220277582937723
1989-03-16,-0.006691632551524277,0.009258431274945226
1989-03-17,-0.006700462242111539,-0.022992487907227598
1989-03-20,-0.005232276886201462,-0.009528549535953296
1989-03-21,0.008183770879137912,0.0048559415664093195
1989-03-22,-0.001522368486834977,-0.00289563212387178
1989-03-23,4.34910071021096e-05,-0.005226352244535944
1989-03-24,-2.95234241174875e-05,0.0
1989-03-27,0.006763656709757444,0.006114905847593422
1989-03-28,-0.004783835114717736,0.0035379556390883276
1989-03-29,-0.0024164627571974834,0.002613846739837284
1989-03-30,0.005324774621258514,0.0007183097292368568
1989-03-31,0.006192500461303498,0.007968008498435911
1989-04-03,0.0048666261967118965,0.00537996919564057
1989-04-04,0.003772935077413586,-0.0031995295569717556
1989-04-05,-0.008689617362948102,0.0031572786385121025
1989-04-06,-0.005602212487610327,-0.0031997332602457782
1989-04-07,0.001414523123709692,0.006262941589721129
1989-04-10,0.006685355149655854,-3.2150586123942806e-05
1989-04-11,0.0060327441855506465,0.004635627233353704
1989-04-12,0.003017852297010211,0.0016915183764726737
1989-04-13,0.0044543206589357474,-0.008659624717772216
1989-04-14,0.005461517914200753,0.016464210287418415
1989-04-17,0.01210042942614201,0.0012648536701602498
1989-04-18,0.004091891805956913,0.01412237786804258
1989-04-19,-0.0013915501954873126,0.003696150800063404
1989-04-20,0.002789641891095866,-0.0031156785468750728
1989-04-21,0.007586537757210743,0.011031044365442626
1989-04-24,-0.006506676543577073,-0.0027808717369652413
1989-04-25,0.006190494736951529,-0.006155652834842628
1989-04-26,-0.0001130023287968806,0.000776620966473014
1989-04-27,0.0048189252844231855,0.0085620797314212
1989-04-28,-0.014559314105505863,0.00021557017180292619
1989-05-01,0.006101657774502778,-0.0013876127181547933
1989-05-02,-0.006402810084177174,-0.0029998696948085506
1989-05-03,0.00240626886693426,0.0003091015902251263
1989-05-04,0.007195810377320505,-0.0006806596210573188
1989-05-05,-0.009750330499046528,-0.00021654825481859285
1989-05-08,-0.00976161728062495,-0.0048197473287924855
1989-05-09,-0.0025763655494773045,-0.002056488578945895
1989-05-10,0.005096529953470582,0.002052268113010554
1989-05-11,0.018062346070978605,0.0038101199705462855
1989-05-12,0.006439422605187219,0.02199420666946022
1989-05-15,-0.0007372924615811624,0.007725595039040431
1989-05-16,-0.0018009482072854483,-0.002199216028115635
1989-05-17,-0.004177926280830498,0.006940898698043928
1989-05-18,0.0015744803482979108,0.0016428384800125791
1989-05-19,0.004858707530320515,0.010199583218517628
1989-05-22,-0.009514139871429374,0.0025655571280710347
1989-05-23,0.002603003891895778,-0.011483390124105897
1989-05-24,0.0027448313710494755,0.002706916264145771
1989-05-25,0.0024871195574129173,0.0003270565997078769
1989-05-26,0.006957068627050667,0.007818536317559492
1989-05-29,-2.9305055784574806e-05,0.0
1989-05-30,-0.0034295531948345687,-0.007730258882392058
1989-05-31,0.0012795915212949448,0.0045872890282067915
1989-06-01,0.009231782073510804,0.004595699281476906
1989-06-02,0.012497292647289295,0.010926657397777826
1989-06-05,0.003952116111519787,-0.010660295256167022
1989-06-06,0.0021720786693462378,0.007076028502473275
1989-06-07,0.007451385976013533,0.008293330164059627
1989-06-08,0.0061937370004152845,-0.0006092952261619727
1989-06-09,-0.009582893694803356,0.00017405487896188227
1989-06-12,-0.019176871581735883,-0.001278085113388908
1989-06-13,-0.003726144736988103,-0.007138111900614649
1989-06-14,0.0028130319686330376,-0.0002048441616440742
1989-06-15,-0.003360568939209175,-0.011693093797637293
1989-06-16,0.0037564947837058524,0.003951164304085892
1989-06-19,0.007694591654814158,0.0018247632222266998
1989-06-20,-0.0016623756233694075,-0.0019167227837169952
1989-06-21,0.0015531352658425934,-0.0023943553279432484
1989-06-22,0.01522258504500959,0.008789731665199923
1989-06-23,0.011659165311536632,0.014238855783987975
1989-06-26,0.009871810410407321,-0.003681565790008679
1989-06-27,0.004751727256672392,0.005620969732543267
1989-06-28,-0.007277923814589671,-0.007931758619449334
1989-06-29,-0.001338436916575273,-0.019158035472606732
1989-06-30,-0.004516144283699338,-0.005178890601927792
1989-07-03,0.0026871985656780257,0.004179181404838219
1989-07-04,0.0018798276919477649,0.0
1989-07-05,0.015275187485078067,0.004514371834305759
1989-07-06,-0.00018361283644818024,0.0029712523282902623
1989-07-07,0.00392691392366378,0.010335435163363016
