,uniform,onlystocks,sixtyforty,riskparity_nested
TLT,0.1882826060783083,0.0,0.19337078942997976,0.16361092612471853
IEF,0.19920834243072727,0.0,0.20432547600232004,0.5602134490485859
SPY,0.1954391083388911,0.9999628914842366,0.6016134038882801,0.07968930833538039
XLU,0.11511150230239489,0.0,0.0,0.045908541218411925
DBC,0.0962852987142031,0.0,0.0,0.042414398098980795
GLD,0.20421689962382467,0.0,0.0,0.10573015607405634
