,GLD,COM,SP500TR,LTB,ITB
1988-01-05,1.0,1.0,1.0,1.0,1.0
1988-01-06,1.0247390600986817,1.0081838293698755,1.001932660808788,1.0005839740106575,1.0023861138598222
1988-01-07,1.0336006246536427,1.0028773880880641,1.0187200850200488,0.9214709040538469,0.9909787474777016
1988-01-08,1.035231314430809,1.003879186533292,0.8808936640775505,0.9319006237757674,0.9979355922470128
1988-01-11,1.035151681252776,0.9753767121053856,0.9106290436286151,0.9324533791680829,1.0003165688338833
1988-01-12,1.0200977583360002,0.9593438747127923,0.8953371690162264,0.95896948452124,1.0036299214639333
1988-01-13,1.0263895916819297,0.9576875836356175,0.898330510371952,0.9595349131605388,1.0041726631344694
1988-01-14,1.0241807577655255,0.9916946988553788,0.8987725530380862,1.1247533463065773,1.0262422976259082
1988-01-15,1.019421464312315,0.9898310942929842,0.9439908092929421,1.0936887537071227,1.0239173094065634
1988-01-18,0.998542859164459,1.0179669698368512,0.9426460351634768,,
1988-01-19,1.0056074989980925,1.0254928643710788,0.9235053331828592,1.1125557556821997,1.029199434636768
1988-01-20,1.0080594445096924,1.016328369740479,0.8738490345375394,1.1631493551368004,1.03641436599082
1988-01-21,1.0058716660882068,1.0046732545020913,0.8774518590692615,1.1829678997654403,1.039826608648174
1988-01-22,1.0015785676812574,1.0031572561047937,0.9016838805393205,1.2166141875883263,1.042288123528229
1988-01-25,1.0019221777613858,1.0050567547060656,0.9437113359934991,1.1582617642606445,1.0341788495700293
1988-01-26,0.97449892099449,1.0053391623168388,0.9245036655451175,1.2658707794202466,1.051114663889614
1988-01-27,0.9545108270538284,0.9858349848188556,0.9230270083896859,1.308123526015208,1.0594348886191813
1988-01-28,0.9601849952209381,0.9811283095147094,0.9518560579147342,1.360075229646713,1.0668538446506501
1988-01-29,0.925524711338166,0.9689708524041846,0.9803006440614849,1.36081652251177,1.065406686125181
1988-02-01,0.904033076212168,0.9660713282768864,0.9653000400893799,1.4387742785375452,1.0738733438552912
1988-02-02,0.9167442104609065,0.9741063729628848,0.9700615349188356,1.384809858380797,1.0684419501204803
1988-02-03,0.8744459478288555,0.9986363455453029,0.9445377029816241,1.3324218131627803,1.0689740924707443
1988-02-04,0.8661328969883634,1.0096704207563165,0.9458102287784304,1.4089732376092141,1.0814695822695017
1988-02-05,0.8598140149623086,1.0193227801631197,0.9378859219952141,1.3711988819792111,1.075989964769998
1988-02-08,0.861305156862519,1.039158322555442,0.9242622932112445,1.3795141549296452,1.0815268674068783
