,uniform,onlystocks,sixtyforty,riskparity,benchmark
1994-07-04,267601.7587289858,386407.6588646648,383425.81687261007,226079.50353024103,220759.98559999999
1994-07-05,266811.96413721924,386882.4691494364,383590.22911934153,225905.70524293612,220904.00399999996
1994-07-06,266137.6138326452,386460.0800726272,384105.64827337686,225314.28671881362,220791.99239999996
1994-07-07,262275.32399196096,390325.9713200713,381591.110402366,223403.03235799438,221904.00399999996
1994-07-08,261923.70469814655,392323.7700573078,381053.3965159004,223499.8104282537,222480.00519999999
1994-07-11,265156.59802167164,389794.7713923078,381786.80771903327,225201.16731797982,221771.99719999995
1994-07-12,266023.31028986536,389581.8550448396,382061.5849336076,225718.3240005136,221719.99519999998
1994-07-13,270648.9995222632,390902.34172546933,389920.368383312,227601.7273138391,222104.00399999996
1994-07-14,271446.68163145054,399114.9811238471,394409.1668004745,228709.71402333386,224443.99439999994
1994-07-15,273061.1446001808,400393.9781439677,397462.93642652204,229623.31518866366,224811.98759999993
1994-07-18,275016.72336256225,402316.5633333158,400948.53106366086,230918.298830671,225359.98559999999
1994-07-19,271184.4960916942,399913.1961676295,395001.9375864573,228791.51735087758,224695.99640000003
1994-07-20,270526.99716492,395907.1186719488,391969.86776271206,228375.78310406482,223580.00519999999
1994-07-21,270366.5396830093,397648.70098535373,392924.3400718116,228119.4696221989,224080.00519999999
1994-07-22,271081.7053833998,398498.93175627285,394684.9437115223,228194.0283710191,224328.00320000004
1994-07-25,270898.7048507591,400615.7352167207,395459.78889450274,228478.45618758322,224932.0068
1994-07-26,268959.0830437966,399101.96989587066,391653.32920951844,227691.65320791467,224515.99119999987
1994-07-27,271321.00467751944,397733.54852048017,393379.12248209474,228835.62673352048,224139.99039999995
1994-07-28,277675.640880585,400615.18358266226,403748.0251328361,231643.6529142016,224959.98559999999
1994-07-29,278056.6564842698,407727.0423785075,406800.8965352624,232054.5897825782,226963.98919999992
1994-08-01,279840.6045752217,412815.562231126,410561.57077627844,233388.7458538046,228387.98839999997
1994-08-02,278394.2106039314,412233.9287087244,410945.7689812741,232030.74511807392,228235.98639999997
1994-08-03,277254.39039745735,413836.1595985216,411374.97689057974,231447.45315826518,228687.98839999997
1994-08-04,271032.4757644436,408560.01566004346,400538.54229108186,228062.70636849062,227239.99039999995
1994-08-05,270034.7820831692,406225.6536739596,399821.6016550662,227399.74598840173,226599.99999999997
1994-08-08,268249.9510760805,407801.79836914275,398443.26538360474,226718.86680129854,227047.99799999988
1994-08-09,268670.22770267713,408230.5703677922,398670.4373359141,227256.76654775484,227176.00119999994
1994-08-10,266912.4208935248,412500.57281366247,398014.638829789,227133.97380688752,228371.99719999995
1994-08-11,270712.7156634312,409952.7643622911,403956.0000002035,227377.08370219014,227676.00119999994
1994-08-12,269992.56325676193,415442.1832376315,406722.629637416,227479.43803315313,229208.00799999994
1994-08-15,273351.8386870201,414394.49111916166,412005.9881959744,227966.32778511598,228928.00320000004
1994-08-16,274473.65371521073,421274.95089160244,417171.81370784575,229071.15422736722,230835.98639999997
1994-08-17,271610.0816877286,421578.641689487,411015.8475109038,228799.42795910986,230928.00320000004
1994-08-18,270903.4321031427,417950.92619546753,408683.3014088077,228628.76585587717,229943.99439999994
1994-08-19,268384.8068770758,418864.63690470316,406525.2752305878,227826.60772997994,230204.00399999996
1994-08-22,266966.83772750385,416472.65685734444,405859.0511155362,226674.8174660986,229556.00599999994
1994-08-23,269826.8780924749,420405.6994010055,412203.44330730714,227864.55892483375,230647.99799999988
1994-08-24,269889.14382153295,428603.2170876434,412925.14264246187,229784.57543695415,232904.00399999996
1994-08-25,270991.24127026,426964.3953507439,414806.42242979864,229632.99434014587,232467.99319999997
1994-08-26,271662.7264130748,437562.1211233348,420528.0423286145,231058.8170503694,235359.98559999996
1994-08-29,274611.7378602034,439135.8680209715,423770.581872934,232587.89206611222,235791.99239999996
1994-08-30,276335.03432608664,441905.04219417024,426544.2089828387,234139.64023498635,236543.99439999994
1994-08-31,275707.88531599444,440824.141663621,425551.355237249,233635.30095378487,236263.98919999992
1994-09-01,273936.0199362805,436637.8839744577,421136.8645405298,232747.92208598446,235152.00199999995
1994-09-02,271538.4564528247,432828.56992911256,416103.3863945317,231549.93313290717,234135.98639999997
1994-09-05,271588.1024083265,432828.56992911256,416103.3863945317,231606.97342403934,234135.98639999997
1994-09-06,271815.79282003,434438.051325211,415628.8067750768,232329.46974568488,234580.00519999999
1994-09-07,272777.55051705247,432758.87459416816,414913.99499670597,233079.17278176226,234135.98639999997
1994-09-08,269045.08499470225,436765.16439068154,410297.33001394954,232681.38271128878,235228.00320000004
1994-09-09,267160.714358111,427961.5540200401,404892.13018260995,230742.1554085935,232867.99319999997
1994-09-12,267450.96304260805,424382.9726463329,403564.49537805916,230543.16944068615,231904.00399999996
1994-09-13,267223.1868082839,426752.8815548378,406309.1883816123,230109.42583470597,232559.98559999996
1994-09-14,267914.98881204467,429070.5648253511,409535.00076062116,230470.7709799996,233199.99999999997
1994-09-15,263127.22363723384,440099.4828506139,409047.5568829399,229352.53189300423,236204.00399999996
1994-09-16,264460.6509966533,433368.39911061444,406722.39423584886,229633.33195825445,234408.00799999994
1994-09-19,264105.4640695631,433053.8527350993,405005.26549694216,229650.61775198742,234332.00679999997
1994-09-20,262546.0983072944,419276.44048297324,395809.2289606909,228301.6762753843,230615.99119999987
1994-09-21,262394.51501047617,415809.29637930845,394738.83342569746,228185.67609836726,229671.99719999995
1994-09-22,262415.49364180845,415443.98569317453,394005.4853896247,228045.13799571135,229580.00519999999
1994-09-23,262588.25792681973,412529.16834761854,392382.2194622641,228487.20583769245,228784.00879999995
1994-09-26,260750.50775895087,415095.76425407955,391687.38623988075,227817.45734299294,229504.004
1994-09-27,261598.23210392764,417293.6405467097,394739.5435513097,228056.91136660893,230119.99519999998
1994-09-28,260816.22507033264,422313.47917985875,395179.48046211834,227983.26647619237,231511.98759999993
1994-09-29,261583.72282854072,417680.9831852359,393770.8044046315,228024.51605863287,230252.00199999995
1994-09-30,260820.50925668958,418520.15722944034,392359.20493179566,227592.66516664013,230491.99239999996
1994-10-03,259387.9157024682,417063.4357875142,390439.17119913077,226525.72748230712,230099.99999999997
1994-10-04,255527.57945859997,404305.7148632751,380424.41180245014,224137.60812202105,226591.99239999996
1994-10-05,255157.80504149373,402374.76078482985,379279.1712440549,224128.85097151878,226059.98559999996
1994-10-06,256176.40126889484,400291.9364106756,380048.09916251205,224303.10674943257,225484.00879999995
1994-10-07,258657.38294104667,405192.72908824286,385921.48504018004,225460.34537203156,226871.99719999995
1994-10-10,258635.33190062846,412181.8912350495,389871.8810362012,225403.5948270437,228835.98639999997
1994-10-11,257991.21610723797,424306.1702442586,394963.81666732463,224746.81441091644,232208.00799999994
1994-10-12,258610.61209868838,423688.3651978368,397069.16500233096,224749.15913286287,232047.99799999988
1994-10-13,259224.08556421433,427295.40937254543,399931.60211049614,225069.9994343051,233043.99439999994
1994-10-14,259235.42922136246,430315.6855882338,401213.90511705755,225234.2682179266,233876.00119999994
1994-10-17,259299.3725354956,430105.8382716399,400163.4197866602,225800.56934833646,233828.00320000004
1994-10-18,258012.54307625082,427716.63193780393,397418.3271651506,225284.38227539186,233187.98839999997
1994-10-19,255751.8680354852,432485.379108496,394700.4529583426,224976.38942940484,234495.99640000003
1994-10-20,256403.01829405484,426147.56110450067,391374.68260478176,225351.56548256992,232787.98839999997
1994-10-21,253567.8702112047,422538.92671041697,387213.84723366954,223638.04841776186,231811.98759999993
1994-10-24,252728.2756602724,415195.7812490172,382149.5110462072,222782.536410201,229808.00799999994
1994-10-25,253061.7393151268,416523.44259771536,383029.5366999019,223027.85123259804,230184.00879999995
1994-10-26,254731.47579038877,418562.936098859,384560.0047826736,223937.5522239392,230756.00599999994
1994-10-27,258183.8559512961,424368.17536888155,391710.6066957825,225667.89319101238,232363.98919999992
1994-10-28,259535.6881664599,438809.9507891115,399703.3460257925,226591.14659554078,236323.99919999993
1994-10-31,254787.6792162925,436323.49294860044,393990.9829297901,223395.05032270125,235663.98919999992
1994-11-01,254066.59863371344,429249.5549305019,388779.35995612683,223087.18141983586,233763.98919999992
1994-11-02,253324.03389780497,425791.4701084227,386384.8645396452,222526.44847133916,232832.00679999997
1994-11-03,251407.57301435186,428452.4500627704,384870.7954411493,221670.6601898081,233567.99319999997
1994-11-04,249627.61464098364,418521.7110325622,379089.4234213854,220655.0164449878,230871.99719999995
1994-11-07,249203.13097125542,420172.91823228385,381960.74622821284,219819.4724592457,231335.98639999997
1994-11-08,251558.9383702558,425026.24774050567,385514.23983877554,221807.92752743667,232680.00519999999
1994-11-09,249113.65742521238,424613.3330496208,383304.03356662835,220253.82480515167,232576.00119999994
1994-11-10,249374.92951214663,422753.7110227914,382391.6383494231,220490.70780061302,232076.00119999994
1994-11-11,251429.10040453981,419046.23552573106,383951.2244898072,221335.34562204624,231067.99319999997
1994-11-14,252435.36205316053,425910.1753772992,389445.05801591516,221467.00627244273,232967.99319999997
1994-11-15,250787.29248179702,424062.60946433636,385381.8906470616,221252.1059737951,232471.99719999995
1994-11-16,248148.33047693587,425227.4688483228,383889.647733682,219683.0479887439,232799.99999999997
