,uniform,onlystocks,sixtyforty,riskparity,benchmark
1988-03-30,-0.0021531590796484298,-0.01563893877742239,-0.008630512801003338,0.0,-0.0077084563758390515
1988-03-31,-0.008973907609066557,0.006259135163532572,-0.008180859446666022,0.0,0.003172975920363653
1988-04-01,-3.144474600624133e-05,0.0,0.0,0.0,0.0
1988-04-04,-0.0025635646619796347,-0.02150995359007532,-0.011021844625788162,0.0,-0.01058565149032975
1988-04-05,0.005073935125063049,0.018755328386835888,0.019201976419630316,0.0,0.00949032191978202
1988-04-06,0.00802805792505535,0.051196152610419154,0.03340334392603114,0.0,0.02626965432555143
1988-04-07,0.009197965451791508,0.004899075008316182,0.011980247930676863,0.0,0.002490273025520367
1988-04-08,0.0001928746023716575,0.023975396634071798,0.00705802342457319,0.0,0.012153581520391156
1988-04-11,0.012472684774620425,0.005481642864832013,0.006566000988602402,0.0,0.0027826884367385682
1988-04-12,0.007688215399258942,0.00879179725286714,0.008306545960372691,0.0,0.004447202485377359
1988-04-13,-0.019663295318272475,0.0014540523070235504,-0.015810057492351332,0.0,0.0007648831384403067
1988-04-14,-0.02242737161834415,-0.09515658741510448,-0.06355918961407687,0.0,-0.04530914835876616
1988-04-15,-0.0008419071467489902,7.57591136570555e-05,-0.007058635768664041,0.0,7.622020747387067e-05
1988-04-18,0.0004101116911009812,-0.004289375966238497,-0.005256882048510517,0.0,-0.002098424437747082
1988-04-19,-0.006533599600463272,-0.010033947776894587,-0.006313944766099715,0.0,-0.004945855227487034
1988-04-20,-0.003132458405385598,-0.014174839022340166,-0.007932605261098185,0.0,-0.006988255819331829
1988-04-21,0.004320003512913776,0.002238131211328992,0.005249913901872262,0.0,0.001156985855979151
1988-04-22,5.8336677469883386e-05,0.02815042527807784,0.016954296868577034,0.0,0.014292811364494423
1988-04-25,0.0033823685290894274,0.017870453864994848,0.009717267953003483,0.0,0.009040546886348274
1988-04-26,0.0008963741584059688,0.011631141666329435,0.006027144354136303,0.0,0.005879179633545312
1988-04-27,-0.004573837286611878,-0.0007524667978418951,-0.00758159301007195,0.0,-0.0003371268255037962
1988-04-28,-0.00429124465123995,-0.009163306592781199,-0.0055144794302059005,0.0,-0.004515454374412248
1988-04-29,-0.01116273578912619,-0.00981934528331733,-0.012811074653501859,0.0,-0.004839860817182502
1988-05-02,-0.003188615754357717,0.0021146761070832292,0.007134903105390746,0.0,0.0010952486097030604
1988-05-03,0.0025844395929301473,0.011588693306537248,0.006262868263636483,0.0,0.005857719860086593
1988-05-04,-0.006825385779919033,-0.020493118616195828,-0.011887095322743159,0.0,-0.010088765681730193
1988-05-05,-0.004669163378929157,-0.010750518842349045,-0.013983419798597957,0.0,-0.005299939216453718
1988-05-06,0.0002108443560102029,-0.009716439337539398,-0.006009590998242785,0.0,-0.004788905266561789
1988-05-09,-0.0010927682118055178,-0.005555678615750915,-0.006063945366512747,0.0,-0.00272748263783556
1988-05-10,0.002439504123854477,0.00854416794823776,0.00344398332596254,0.0,0.004322234497526591
1988-05-11,0.0028414431360357932,-0.034639119507382646,-0.015360722505360021,0.0,-0.01695976435536397
1988-05-12,0.009095432268784589,0.0042678457538810445,0.00958198788378372,0.0,0.0021735640225781223
1988-05-13,0.0029840253003942737,0.022643618780661633,0.011511928681175558,0.0,0.011472282326050737
1988-05-16,-0.00010102092014883501,0.015733101012440937,-0.001464919549100747,0.0,0.007955226035663501
1988-05-17,-0.01246991508425724,-0.025407482028113874,-0.024750901359129086,0.0,-0.012486593329910934
1988-05-18,-0.006246425862820829,-0.0321882946098533,-0.017902473124130493,0.0,-0.01577601897564308
1988-05-19,0.002029727962211289,0.009861200692908186,0.0008464509555649243,0.0,0.004985720775634569
1988-05-20,-0.0024523085060256795,0.003499813684284819,0.000607189148667913,0.0,0.0017886465050512197
1988-05-23,-0.004152238295733477,-0.017350401567442542,-0.008103228894599811,0.0,-0.00854871590425315
1988-05-24,0.008390268318546956,0.02106942720691828,0.015754539678528388,0.0,0.010668781864430682
1988-05-25,-0.005041785414603964,0.0023267731391941426,0.000717698114177919,0.0,0.0012013329344339008
1988-05-26,0.0008493986593542056,0.006784155605937115,0.002681176487636477,0.0,0.0034367625405240356
1988-05-27,0.0010900188087085904,-0.008895429138750107,-0.0014357807242309003,0.0,-0.00438275242204476
1988-05-30,-2.5284625241928002e-05,0.0,0.0,0.0,0.0
1988-05-31,0.04245885124101663,0.06473722277576646,0.06125596571512432,0.0,0.03343959887535132
1988-06-01,0.0036135303444543698,0.03352416661680079,0.01565241481927965,0.0,0.0170609658585571
1988-06-02,0.0086708234654571,-0.010292748584223695,0.005517543759960181,0.0,-0.005073979117364563
1988-06-03,0.011942495320441589,0.008455463690362612,0.006599042585449434,0.0,0.004277770670509504
1988-06-06,-0.005532827378074459,0.004848103916275972,-0.004181916261349725,0.0,0.00246473663697122
1988-06-07,0.011009365388844585,-0.013897577430430113,0.004764648548462465,0.0,-0.006852128084999988
1988-06-08,-0.0041190488336093345,0.04565991363533083,0.022866313147629092,0.0,0.023367666560383457
1988-06-09,-0.002696843889686187,-0.009143011642925284,-0.0025480726785288483,0.0,-0.004505614025816322
1988-06-10,0.004601039605049156,0.007794101150654122,0.007563970930435762,0.0,0.003944973026926052
1988-06-13,0.021175427334736777,0.0013710074588648069,0.028958736701482402,0.0,0.0007233707052439477
1988-06-14,0.0016069092103806746,0.02077758640432503,0.009353208237127139,0.0,0.010521052706974347
1988-06-15,-0.01881318081823801,0.0010686901488104958,-0.02010094858843002,0.0,0.000572256783141702
1988-06-16,-0.02327811075348735,-0.035304636938993224,-0.03991861329789049,0.0,-0.017282153524857482
1988-06-17,0.0021361661049617074,0.006726966389406777,0.007441631796389443,0.0,0.003408289187361188
1988-06-20,-0.0007428818218268124,-0.012876382554542454,-0.009091768090990727,0.0,-0.006349170137529659
1988-06-21,0.024730036965965162,0.01983821351905572,0.032226163457655915,0.0,0.01004226106473064
1988-06-22,0.009595195185081768,0.02846200260964757,0.02232553894877962,0.0,0.014454046891184283
1988-06-23,0.0005783520539434078,-0.006175329858652705,0.0004012542678959758,0.0,-0.0030353023381541272
1988-06-24,-0.020053052455162562,-0.006338727266352332,-0.01589211814356008,0.0,-0.003116362979468381
1988-06-27,0.006408574162563345,-0.03551461922226658,-0.011423841102113854,0.0,-0.01738334221683675
1988-06-28,-0.0006935062250499015,0.023794195022511542,0.011075732862972882,0.0,0.012061227722772126
1988-06-29,-0.006404966046921573,-0.00990857955538439,0.0013803970262487141,0.0,-0.004884247573463976
1988-06-30,0.011433001663875774,0.018207538942931745,0.015203761125463856,0.0,0.009212488732032127
1988-07-01,-0.007693489634155441,-0.012287113288112585,-0.012695786261981767,0.0,-0.006058726002711906
1988-07-04,0.0005130844216722981,0.0,0.0,0.0,0.0
1988-07-05,-0.006181399077266443,0.029301519821937762,0.005436865685331484,0.0,0.014885616323812375
1988-07-06,-0.0042062029394335735,-0.028320712319207488,-0.01975340972895522,-0.0020317864929184372,-0.013903847235498978
1988-07-07,-0.006085224975679188,-0.0018114863264253375,-0.014005664319841389,0.0004356244130151286,-0.00086520295505772
1988-07-08,-0.0021450271123644904,-0.013172569787978419,-0.0029488027142932417,-0.0046399035838383985,-0.006495184946789098
1988-07-11,-0.017616794339712572,0.00404901608434067,-0.00382809873886648,-0.014999042882269702,0.002064046175201999
1988-07-12,-0.013487177662486966,-0.020429577277949713,-0.021818832199780286,-0.00573583013979947,-0.010058154272950452
1988-07-13,0.000929298680897988,0.010793233279962748,0.007540973907806833,-0.0004600117109744201,0.005456331083535251
1988-07-14,0.01554027118947232,0.007084865158476218,0.008121108590505728,0.01358627770941379,0.003588220447732356
1988-07-15,-0.007292322060333286,0.012964392137701503,-0.0011349732234599576,-0.0025717924518256214,0.006553391858322037
1988-07-18,0.0032616551792983583,-0.011382909149740522,-0.0030923105086097993,0.00205345819977844,-0.005612554207239929
1988-07-19,-0.007901663735474575,-0.015244873687816735,-0.01202864704240911,-0.005159113617459963,-0.007515220550921228
1988-07-20,0.007266749424395437,0.011123243784236984,0.003040432158978713,0.00831974793526078,0.005622933967598527
1988-07-21,0.008886386148341682,-0.025409094465050422,-0.008093362982354406,0.006194674778960919,-0.012488151949471149
1988-07-22,-0.00020143448947957334,-0.02434252906250181,-0.008447897112202297,-0.002735292169877284,-0.011968488935871168
1988-07-25,-0.012446079246064893,0.009363643597942107,0.002018720899354822,-0.011102452687250831,0.004735239575755126
1988-07-26,-0.02473976909129266,0.004055653804243442,-0.005617403724851097,-0.020423005846151757,0.002067324976607407
1988-07-27,-0.00020394261031391944,-0.02037294167912775,-0.013309091819582524,0.0011182411450295102,-0.010030209813600031
1988-07-28,0.005931426948741822,0.026037213087065806,0.020610079533265456,0.002398906145613042,0.013209198665130453
1988-07-29,0.02496168336322479,0.04321804451297684,0.033274480603135675,0.01972073690799682,0.022092632324318934
1988-08-01,0.010712332891792787,0.001865436119341781,0.011940290028646413,0.004779346176990622,0.0009706315722642154
1988-08-02,-0.008751882491366622,-0.00043720051663272976,-0.0023756272353297487,-0.007464874968071617,-0.00017983390694388383
1988-08-03,0.004361982766522358,0.006860246356894781,0.011269940028434249,-0.00046960056895377247,0.0034753396462139556
1988-08-04,-0.014852940230185898,-0.006359743028783626,-0.017479951350693836,-0.008909576653930778,-0.0031267791408173856
1988-08-05,0.003523126596868357,-0.005432686791846852,-0.0021972470640906996,0.0029654000952028673,-0.0026666342342343986
1988-08-08,-0.008815545495404635,-0.008154037779339842,-0.014755444457106389,-0.0034205658314479456,-0.004016122378732652
1988-08-09,-0.029871593755532843,-0.025263926138324358,-0.03283994570012791,-0.019054083355724716,-0.01241752380952396
1988-08-10,-0.006309835955434779,-0.03563694623571386,-0.025729256695916553,-0.00217428730175588,-0.017441830129939273
1988-08-11,0.0003370173099611597,0.006670696424020883,0.0021309771899747426,0.0013512250547854797,0.0033799096096951945
1988-08-12,-0.002228891097283844,-0.0015670551282574705,-0.0028411462489405345,-0.0010559329626597732,-0.0007433446111709713
1988-08-15,0.0005895543044441683,-0.02943160008772598,-0.013226961045318937,-0.000813277978327505,-0.014441995701191151
1988-08-16,-0.0012562599956811842,0.014512115411511893,0.00546714507857503,-0.00019277539025017453,0.007336509846735718
1988-08-17,0.0004983483316591793,0.0015699369029179358,0.0035430778886828026,-0.0006319847235532889,0.0008228027372504817
1988-08-18,0.005397699535670518,0.0020908407945900423,0.0014900379952047576,0.004185767755250461,0.0010833414966815213
1988-08-19,-0.0020138701324147576,-0.006024029580917343,-0.007390257780374313,-0.0011096629241780774,-0.0029600494049748585
1988-08-22,-0.0027540125430332413,-0.025238818806872825,-0.00817833058605623,-0.003194962018021111,-0.012404761479711139
1988-08-23,-0.0015138697608568271,0.0008341093961488901,-3.986256583185981e-05,0.00041639480301113263,0.00045499188050199127
1988-08-24,0.0015521862533828424,0.030410518048953776,0.010899508800199704,0.0026743216179464417,0.015455310700252226
1988-08-25,-0.001660600601013096,-0.015106159971334873,-0.005322078662558044,-0.002002955770170502,-0.0074467302987989824
1988-08-26,0.01048407082549656,0.004273849736804742,0.011749563248230049,0.0067009955207465105,0.0021766727798500254
1988-08-29,0.006225931655923734,0.020682054346202895,0.016225253301683007,0.004531665233625686,0.010471893610537516
1988-08-30,0.00018976120741680293,0.0015569229964045147,0.003949526342024798,-0.0006186795289197018,0.0008163037227787343
1988-08-31,-0.002779725463768103,-0.00764040689862066,-0.004279944335980573,-0.0019988087043926544,-0.0037615642458101767
1988-09-01,0.033639767055074925,-0.024691104370375732,0.021831500568557375,0.019961352342120185,-0.01213812203007425
1988-09-02,0.005698717174280393,0.04561059174739937,0.026509491001758874,0.005248420787189679,0.023341418587390785
1988-09-05,-0.001231783693759982,0.0,0.0,-0.0011193028197638833,0.0
1988-09-06,-0.0011769794883585108,0.008550148849275312,0.006605104376350783,-0.0003232166934378507,0.0043254877269277275
1988-09-07,-0.0006518502024588302,0.0020480360458673946,0.00016390245349056636,-4.6694033233455576e-05,0.0010619539462662594
1988-09-08,0.010899937805787647,0.00014307099420845436,0.009110304441224711,0.007306303801474113,0.00010983450699015196
1988-09-09,-0.010352358839296442,0.007853922033553094,-0.002272935141608399,-0.005507940766178296,0.003975044789761123
1988-09-12,-0.0022005766092337196,-0.0027870498425350072,0.00259848306080755,-0.0044097536222835,-0.0013511357144808075
1988-09-13,0.01481459253931735,0.0072569916666378655,0.011781698338908967,0.010390329603226342,0.0036747643367342365
1988-09-14,0.006040294471619748,0.013864426598671958,0.002477649391179841,0.005555124074441377,0.007008823130149532
1988-09-15,-0.010854196884626877,-0.008837025623487161,-0.006494480249653761,-0.00829595070463108,-0.004354225527278374
1988-09-16,-0.014888847404219044,0.018470402048032283,0.002928751468653717,-0.008711375420004948,0.00934615180977596
1988-09-19,-0.008857822114945409,-0.013725294570282476,-0.0063744176596331045,-0.007697103935368305,-0.006767497632672394
1988-09-20,0.010722189876051523,0.007405623769181653,0.010167865268939652,0.007397426215859169,0.0037495603277107534
1988-09-21,-0.010217550609422796,0.0035210556760211123,-0.0019524285113060877,-0.00805167815015521,0.001799467448328454
1988-09-22,-0.0009715829438337728,-0.007411170527417588,-0.004424083241144176,-0.001914410648390502,-0.0036481126173428086
1988-09-23,-0.00717662943022818,0.004245296193145967,-0.0028879253069527423,-0.0036246695118464585,0.002162465449358091
1988-09-26,-0.007299058028497818,-0.00515615817273972,-0.005930856794396847,-0.0063050762334409104,-0.0025292935862693934
1988-09-27,-0.004222545405195681,-0.004584580594540393,-0.008006624806850488,-0.002080886787957384,-0.0022453010856244354
1988-09-28,0.007607115574102514,0.006051141548179934,0.012897990013542148,0.004601867309842562,0.003068727194402961
1988-09-29,0.02164474184933049,0.025503248407126144,0.028492074352791392,0.01630788746475014,0.012936121952552651
1988-09-30,-0.0029286342933747267,-0.005026659598990386,-0.00014587523021152474,-0.0029612271440178964,-0.0024650008641936435
1988-10-03,-0.004489216477924015,-0.002947407608795115,-0.0028544608001118896,-0.00315697371443721,-0.001431003204568564
1988-10-04,0.0011691740090399667,-0.0054079884968759725,-0.0041364710959006165,0.0014290711971159744,-0.002654386981327158
1988-10-05,-0.004466602423899026,0.008965567794914243,0.006525025409985721,-0.0035818682387206173,0.004534865396959143
1988-10-06,0.0324473628184624,0.003841657225348632,0.024333410107862222,0.02196995688100419,0.0019601496373452747
1988-10-07,0.003028660394161447,0.04014057680965234,0.017158231914008847,0.006143189441102596,0.02049078772303703
1988-10-10,0.00830411591461036,0.0011101847485067338,0.0006593131575901681,0.006395951888343106,0.000593015662462562
1988-10-11,-0.011025686321932971,-0.002247827672706109,-0.011915488276607744,-0.006067987938955599,-0.0010826564246657234
1988-10-12,0.001505178940370771,-0.029308425206666714,-0.016972666143249313,-0.000870475579030232,-0.01438338526310714
1988-10-13,0.01093243775634861,0.008924395043797688,0.010671623440704136,0.007415924671379756,0.0045141916916604675
1988-10-14,0.009811011424128728,0.00217853979028022,0.004196422143252226,0.006884631774367254,0.0011273012492918413
1988-10-17,0.011534021806609479,0.006581842324283089,0.005462679153924257,0.009451081586212658,0.0033354854761468706
1988-10-18,-0.009440986810881425,0.02105658570682927,0.007490150079607023,-0.004495640340750631,0.010663712427035975
1988-10-19,0.01224153705691201,-0.017634194990156407,-0.0029311166710913653,0.005080479579070706,-0.008689183859161549
1988-10-20,0.0011483387556613417,0.0408463191251902,0.019873165967890363,0.0052676967114591465,0.0208583045309437
1988-10-21,-0.005029755166123913,0.005458117428993389,-0.001063228326949113,-0.0017014137198985962,0.0027711154062722817
1988-10-24,-0.015885030594263442,-0.009623487845443883,-0.0054412634457639344,-0.012296773359463888,-0.0047435895800944546
1988-10-25,0.004501483438343239,0.0008173553966834549,0.0026542948166851143,0.0044571175792337825,0.00044667584731202805
1988-10-26,0.010107101935619764,-0.006727346467311961,0.006581027734561344,0.004865374922390733,-0.0033092868072938384
1988-10-27,0.0007023050480511776,-0.030088888442113368,-0.012430960854788729,-0.003018211532738129,-0.014761961989050384
1988-10-28,0.016176764254558437,0.009018342409308796,0.013319105222700642,0.010886931395277471,0.00456159214406003
1988-10-31,-0.0015904245776759407,0.0035367351223500186,-0.00037018664669118617,6.557196828879894e-05,0.001807400182597242
1988-11-01,-0.009234673797028267,0.0015913359861689494,-0.005994226896015576,-0.005725666162704002,0.0008335799037968865
1988-11-02,0.014104459765216373,-7.691681549717918e-05,0.006618627779516518,0.008989940730229474,0.0
1988-11-03,-0.011202182344603094,0.0013122682927190787,-0.019877742931452135,-0.003229175057650717,0.0006940411296752577
1988-11-04,-0.010783429902118278,-0.019493518978594093,-0.018770097911888828,-0.009009845116097391,-0.009600525779969001
1988-11-07,-0.0028462744395317875,-0.016628743084271286,-0.010833902707236467,-0.0027030164329251137,-0.00819558819606702
1988-11-08,-0.0073006921048811985,0.009176788618403963,0.0002986503174938833,-0.0043144010773515104,0.004641374922110727
1988-11-09,0.00336739841730312,-0.013061538195068756,-0.0055075039288023705,0.0015655206638236843,-0.006440679042143225
1988-11-10,-0.005391592221110346,0.0030322765123990416,-0.0008987000388743686,-0.003921935662466193,0.0015546675750877294
1988-11-11,-0.008892509702199415,-0.044115097138783935,-0.025897309815673224,-0.005588189369657513,-0.021511553609409935
1988-11-14,0.0025873559939231876,-0.0006557533866925406,-0.0005177313029316469,-0.0002634984678445031,-0.000288890914466512
1988-11-15,-0.00925662498896801,0.004673447627784315,-0.008727380295323604,-0.0030397569598284257,0.0023771900231777617
1988-11-16,-0.012291122024506856,-0.034480383894878945,-0.0251360149178934,-0.007705406289918277,-0.01688453655966213
1988-11-17,-0.008799995038031826,0.005903166930846242,0.005712713732700843,-0.0038692384510107783,0.0029943654629680932
1988-11-18,-0.0014584030019124184,0.01441226934775929,0.009676284587793169,-0.002215030802514125,0.00728623251652029
1988-11-21,-0.004392757514042915,-0.001822588597762293,-0.0032343022243456433,-0.005030902303944249,-0.0008707314576362484
1988-11-22,0.015637372980904778,0.007281379313947735,0.006015523736136159,0.008351622529978326,0.0036870628216925548
1988-11-23,-0.0020919531881880694,0.013352904463767882,-0.0010734468718370943,-0.0025509059517502914,0.0067499823145547476
1988-11-24,0.0006564049162214248,0.0,0.0,0.0006583563319240909,0.0
1988-11-25,0.006926992347631939,-0.012675552819194249,-0.003965952923218202,0.004657432774559052,-0.006250266041063139
1988-11-28,0.013845726127174308,0.010874368234273579,0.009598371089877353,0.007364402558700356,0.005497376961846172
1988-11-29,0.010387682989596506,0.01690252575863623,0.018728198852584657,0.008229429348198031,0.008549422851599901
1988-11-30,0.014292333400752222,0.020127588624958535,0.018206225901189577,0.007581618493213019,0.010189993803673894
1988-12-01,-0.016975070549312587,-0.008839867577067076,-0.026727999211004938,-0.013273584105702884,-0.004355765203701328
1988-12-02,0.0029983923313832393,-0.004637478913531605,0.003337963698493307,0.0020547989234437694,-0.0022716476909378836
1988-12-05,0.027449619214169097,0.022778861156769036,0.03632800224780735,0.021283017880993352,0.011542672741615453
1988-12-06,-0.0002650645573982008,0.019152460118038967,0.007472146858482798,-0.000918112656963552,0.009693589474155067
1988-12-07,-0.002082186934006815,0.003873960472851285,0.002289261597198735,-0.006148154221190923,0.001976407058575196
1988-12-08,-0.004618850598699678,-0.011385310923256316,-0.007310633055350598,-0.0032851737239858003,-0.0056140072725225695
1988-12-09,0.0075060912600356106,0.003957611164624409,0.005627559944478104,0.00048719789838459846,0.0020183290237216164
1988-12-12,-0.0034393823670687542,-0.003574255279645285,-0.007819964715654246,-0.003962176169869898,-0.0017430106128499914
1988-12-13,-0.013218348968474085,-0.0014053682914509395,-0.010203251234422228,-0.0058090195191771695,-0.0006627934951950298
1988-12-14,0.002787590794231723,-0.007254831501656014,-0.005636307055791626,-0.00037487332138277327,-0.0035707649971102413
1988-12-15,-0.002230257149379145,-0.007565352890806039,-0.001638269123361493,-0.0010360430300367389,-0.0037246460212022247
1988-12-16,0.0040627277416388965,0.014488139793748314,0.009366130632706662,-0.000682800070543864,0.007325006027503617
1988-12-19,0.014799896636378552,0.018572293633735394,0.022402881434920266,0.010271415139458886,0.009398434616655264
1988-12-20,0.0015911015915522889,-0.010425875336006599,-0.005872310659240452,0.00023541165915206766,-0.005140176556736751
1988-12-21,0.005197889371405016,-0.0007033647924188038,0.0018379707415127667,0.0038933355989479736,-0.00031265981426476983
1988-12-22,0.006018548785936503,-0.003708484527761977,0.0004159269301489802,0.00493449301670004,-0.0018097904271253773
1988-12-23,-0.0014900477716977094,0.008767383351306729,-0.00048477958513733546,0.0014586693590697521,0.004435197412989582
1988-12-26,-2.680839129321338e-05,0.0,0.0,-3.0498997743821406e-05,0.0
1988-12-27,-0.00550785035341482,-0.007558660186817632,-0.010687315700513742,-0.002237689564663342,-0.0037213751737953616
1988-12-28,-0.004255544041876733,0.0018003431627616135,0.0018260775797582828,-0.004818238561226661,0.0009381133122216225
1988-12-29,0.0015708415243090542,0.016621068725793706,0.01220149740233295,0.001363692673248405,0.008406846319120776
1988-12-30,-0.010369747418964511,-0.011877334336799054,-0.018511452747389665,-0.004725476415889735,-0.0058568812000782235
1989-01-02,-2.699541044870264e-05,0.0,0.0,-3.0424286785039983e-05,0.0
1989-01-03,-4.386770396139429e-05,-0.017521553501032967,-0.009159428098690673,-0.001192039048687814,-0.0086339524337297
1989-01-04,-4.294440370774468e-05,0.02941362021238893,0.014832422084482365,0.0016280052757342645,0.014943861490412512
1989-01-05,0.005927329764541149,0.004180842209711078,0.007241563061151418,0.00306675406330621,0.002130274350144492
1989-01-06,0.002196368307220579,0.004581252028195347,0.004059529923766137,0.001526540199197182,0.002331084585691221
1989-01-09,-0.0025716274652052944,0.002388646644974715,0.0018538343420871207,-0.003066302371148064,0.0012324877294657478
1989-01-10,0.0009251954311782196,-0.004346702647244442,-0.002261675636381426,0.00109381630349086,-0.002127204477518506
1989-01-11,0.011032264841409591,0.011470891895467196,0.015875596030325304,0.006759385128276701,0.005798922011202725
1989-01-12,0.014479111584949547,0.00805497773842786,0.016380050321931152,0.008795204139727465,0.004076579892214204
1989-01-13,0.004197330518131487,0.00526983525425442,0.0032406126778089313,0.00470993511329896,0.0026766322753168674
1989-01-16,-0.00307451370826174,0.0018195854049440888,0.0011001308154037805,-0.0036935180902111404,0.0009477676831545973
