,GLD,COM,SP500TR,LTB,ITB
1997-01-03,-0.5804855289957633,-0.07992138169794394,-0.023698045863608352,-0.3214626364486318,-0.0335193330800958
1997-01-06,-0.5931954344524522,0.0,-0.024726024108198463,-0.3355801470626515,-0.035864323507809326
1997-01-07,-0.5920919863427279,-0.03907076990491187,-0.01011863640338806,-0.3427627094986626,-0.03684429292960123
1997-01-08,-0.5975772871846213,-0.0095440428879483,-0.02234734403742955,-0.32262644911133276,-0.03101585796842854
1997-01-09,-0.5978339425607614,-0.024158109703207864,-0.005558951891453501,-0.35248423737646284,-0.04078728128590137
1997-01-10,-0.5938037344932936,-0.04905172615634301,0.0,-0.34935810364756437,-0.040404875994941136
1997-01-13,-0.5908874216372433,-0.07392539913379947,0.0,-0.3219221415377286,-0.03196532655092221
1997-01-14,-0.5959247187120977,-0.06247194864148253,0.0,-0.32812070092099044,-0.03158563835370076
1997-01-15,-0.6025132626220973,-0.020439138293360415,-0.004368134118787892,-0.34613382825842465,-0.034569443184109705
1997-01-16,-0.6056833670571533,-0.0647728260843432,0.0,-0.3410763756958993,-0.03146144087485958
1997-01-17,-0.5996833682706915,-0.08400059637758028,0.0,-0.3228284107347674,-0.02907670713942956
1997-01-20,-0.6057897937052413,-0.09677070698894452,0.0,,
1997-01-21,-0.6022475526843888,-0.11873862748683917,0.0,,
1997-01-22,-0.6101277885280668,-0.11276482191780335,0.0,-0.3458605866758352,-0.03441704424030689
1997-01-23,-0.6172625114812677,-0.12494171790274555,-0.022099164984139663,-0.363397873767518,-0.03793252972038963
1997-01-24,-0.607393569502778,-0.12594574912410472,-0.03989673983179165,-0.37980984668486706,-0.04088986993836241
1997-01-27,-0.6049734603602859,-0.11740044711267406,-0.05366534582801419,-0.37042687285277676,-0.036532120567285165
1997-01-28,-0.60478041571648,-0.12910285826322232,-0.053587790819086156,-0.3673325591718366,-0.035425035633648516
1997-01-29,-0.6106212267176603,-0.12839286514862103,-0.034799987485720996,-0.35776832922349133,-0.03168229723458593
1997-01-30,-0.6146436699130929,-0.11160098258810858,-0.005461490620327525,-0.32961450402234593,-0.0239035420275866
1997-01-31,-0.6230578191739631,-0.14643264202914708,-0.0004888017550768176,-0.3061948297461142,-0.01810009804941748
1997-02-03,-0.6257052264021159,-0.1548398178040491,0.0,-0.29814361929797584,-0.016984674922223553
1997-02-04,-0.6226900875320758,-0.1422467365542972,0.0,-0.30569492359481,-0.01799344936109004
1997-02-05,-0.6277397234552465,-0.15182490831509277,-0.027564948100984643,-0.31318436372835223,-0.019000389461172995
1997-02-06,-0.6290692101478372,-0.18489275356011736,-0.022363387065918117,-0.29332240924347786,-0.012416004594874241
1997-02-07,-0.635590114169745,-0.22669426944883198,0.0,-0.29226588804658027,-0.012691464173783529
1997-02-10,-0.6343312361555858,-0.22125502067453617,-0.010462483026237201,-0.29196702522717055,-0.01305734888346588
1997-02-11,-0.6365078296445055,-0.2121186025134999,-5.5095579383990234e-05,-0.29563984878610094,-0.013329625720774452
1997-02-12,-0.6401771381917907,-0.2347099264173763,0.0,-0.26133668971078916,-0.006708245862611761
1997-02-13,-0.6295497128815164,-0.23666078694594384,0.0,-0.2204894677558279,-0.0014613090081998514
1997-02-14,-0.630226794328155,-0.2333128800748112,-0.008247581179144703,-0.22248619929990843,-0.0024982163941112967
1997-02-17,-0.6265834250468212,-0.2333718560071132,,,
1997-02-18,-0.6246587932961085,-0.22765842752044907,,,
1997-02-19,-0.6218590073272614,-0.21348581510979248,-0.009186071904695559,-0.25579387123712316,-0.007934719203722795
1997-02-20,-0.6247271553932117,-0.23432711874638945,-0.03279951764626776,-0.2593014708137793,-0.008959735559259552
1997-02-21,-0.6066994160989518,-0.2350580289758195,-0.035323390035573055,-0.2693566600456213,-0.011284461177115013
1997-02-24,-0.6071749579423575,-0.2643343227738426,-0.014896677822555993,-0.2707055727133858,-0.011649843783551606
1997-02-25,-0.607205175253285,-0.2455775369679295,-0.01052688847489014,-0.32627919970724895,-0.028428368860133002
1997-02-26,-0.603453168761076,-0.24004997828251784,-0.025891114676308336,-0.33197842281134826,-0.029431871059100723
1997-02-27,-0.5918599771975129,-0.24782724775579357,-0.05127625349750797,-0.3222426442464291,-0.027675682507293797
1997-02-28,-0.5950657949834572,-0.26299194438529594,-0.061448050925201336,-0.3370171643970019,-0.0293875634574694
1997-03-03,-0.5869666418272452,-0.2623084632074324,-0.05084630000865853,-0.3467679836723835,-0.03100444500445565
1997-03-04,-0.5933843517956661,-0.23991575898442197,-0.06103745398121141,-0.34096063565060963,-0.029978425803012465
1997-03-05,-0.6045030905579616,-0.2587579193333789,-0.03426900046592296,-0.35278109167190563,-0.03222828349683893
1997-03-06,-0.6076573253758171,-0.2384623074047899,-0.042375119310904985,-0.33481764058414176,-0.02710031063969598
1997-03-07,-0.613909875952261,-0.22224604908450873,-0.02705318216396324,-0.33381562577470336,-0.02671202662081984
1997-03-10,-0.6139395751925725,-0.23487761238732263,-0.006115057709580984,-0.3391203503553547,-0.027054843015974495
1997-03-11,-0.6102221826697507,-0.24276306646419188,-0.011801400397102757,-0.3488032887981328,-0.02867500614912233
1997-03-12,-0.6115809535924019,-0.2368231275623851,-0.02867640443257946,-0.3870481505694332,-0.039897833635780366
1997-03-13,-0.6082947900362992,-0.23961257095358945,-0.06387045501214461,-0.37609839692664826,-0.03680258304656936
1997-03-14,-0.6085469133910306,-0.21948305571677573,-0.05537435368018673,-0.3786250329356472,-0.038485653114155416
1997-03-17,-0.6116837956955663,-0.24200341380563173,-0.04931239653268038,-0.3818321628612811,-0.03872311571723719
1997-03-18,-0.6229852236113669,-0.22249161009694374,-0.06381108347145403,-0.38777998607418185,-0.040400616070365825
1997-03-19,-0.61691753763344,-0.21552249755005448,-0.07307866915016759,-0.38129600354735593,-0.0420737931257712
1997-03-20,-0.6105824157651576,-0.2112621893528639,-0.08040532895106234,-0.3782483281399488,-0.042396180104006476
1997-03-21,-0.6088422910356048,-0.22821792403264252,-0.07705867816904466,-0.37096738723780875,-0.03993185851624803
1997-03-24,-0.614637743147439,-0.24280183974299585,-0.061100399514156356,-0.38049788849492383,-0.044295104513387695
1997-03-25,-0.6159878738571981,-0.2351899779371881,-0.06532663447741449,-0.3892302592771967,-0.04667339727244613
1997-03-26,-0.6237064432372136,-0.24499994616116094,-0.061559126828321875,-0.41982854116241064,-0.05481655069486624
1997-03-27,-0.6191689834102956,-0.2332036699976765,-0.1010714690913953,-0.42747352887577017,-0.05503890972421899
1997-03-28,-0.6191982781038794,-0.23326265433075377,,,
1997-03-31,-0.6192275705440253,-0.24045454483441853,,,
1997-04-01,-0.615320098105859,-0.2487280812672602,-0.13442208560116442,-0.4182344542219556,-0.05024522953336641
1997-04-02,-0.6129317009127799,-0.2754696598274744,-0.15588379620357662,-0.41699570899304117,-0.04850841816471796
1997-04-03,-0.6180327205576819,-0.27862946381133125,-0.15547164705690542,-0.4357272912913913,-0.05343925426156704
1997-04-04,-0.6211283537525413,-0.2858062120917043,-0.13842813548710686,-0.4184642058318807,-0.04903885669867114
1997-04-07,-0.6176676034593771,-0.2820302544224017,-0.12885689361461006,-0.42598088250934785,-0.05201454286788698
1997-04-08,-0.6174779119838176,-0.28314349440839837,-0.11930270350340522,-0.4263726145544665,-0.05161094599512739
1997-04-09,-0.6203562552039381,-0.27988060768110357,-0.13194919523318638,-0.42611390922805903,-0.05253818106857844
1997-04-10,-0.6208220816221668,-0.26563707164453054,-0.1371283850478755,-0.44548548453533443,-0.05814754546879741
1997-04-11,-0.619978572702387,-0.2665026872886971,-0.1841687008143994,-0.4452329299335046,-0.058448538862048705
1997-04-14,-0.6226286425495102,-0.24925468673037265,-0.17077572505655592,-0.4202707719030975,-0.04999216795100525
1997-04-15,-0.6309276316593655,-0.2563834498286538,-0.14634185481857642,-0.423621915116278,-0.05163343652323549
1997-04-16,-0.637627300802805,-0.26910817300843803,-0.12634767380129308,-0.4122807828613352,-0.04713511783175628
1997-04-17,-0.6365890600059401,-0.2511908555232889,-0.13037961230277773,-0.4084057646977689,-0.044768095936832064
1997-04-18,-0.6329871756925161,-0.23385201764024632,-0.12001382854166542,-0.41866177315699216,-0.04766881361817221
1997-04-21,-0.6325862781593605,-0.223030032609963,-0.13378982430049136,-0.40522043563485577,-0.04530006511065998
1997-04-22,-0.6341172553621033,-0.22955020435655227,-0.1014170852662436,-0.4155284712212505,-0.048197673342163405
1997-04-23,-0.6354307025702459,-0.23695350705278717,-0.10364519482286838,-0.4289220175753292,-0.052506050778937774
1997-04-24,-0.6356725699972121,-0.22932383484207675,-0.10939374986165262,-0.4331601446802509,-0.053429858335278246
1997-04-25,-0.6327081727611145,-0.22749640481484912,-0.12288122709349869,-0.42523197436475735,-0.05036089379896869
1997-04-28,-0.6372430741655747,-0.23983811934654164,-0.10531532389249887,-0.38111088700574947,-0.03455229302839169
1997-04-29,-0.6391903273584237,-0.21638530142369872,-0.056479070722978864,-0.37204069695595765,-0.028731801717268746
1997-04-30,-0.6373039722794408,-0.20739956251536984,-0.03884691471713764,-0.36078527195964183,-0.026328608592909863
1997-05-01,-0.6392508985755769,-0.2070546549676442,-0.04539676684993732,-0.3522364980453435,-0.02519822133846228
1997-05-02,-0.6384280759124694,-0.22322298008970842,-0.010942445031069226,-0.3475910589409975,-0.02415819141388753
1997-05-05,-0.6384558891373993,-0.22870870057942327,0.0,-0.34547676082949597,-0.02513081861725075
1997-05-06,-0.6325235971294427,-0.2224550414516403,-0.005886863442314594,-0.36619304922698126,-0.031476377181947957
1997-05-07,-0.6355560511962526,-0.21655543238473962,-0.03483461028165413,-0.35697350496255764,-0.026978689198014383
1997-05-08,-0.6298145241513784,-0.20288093991963252,-0.023871376545528733,-0.34471214510740134,-0.02044859978216973
1997-05-09,-0.6253206643011215,-0.19841031455604607,-0.012667008175648364,-0.33854455278221596,-0.01793662652002559
1997-05-12,-0.6203667597283071,-0.179459422222231,0.0,-0.35694351743733166,-0.024425870649557035
1997-05-13,-0.6188695793548078,-0.18082726040632158,-0.010540628412039288,-0.34574685192707777,-0.02127590716891803
1997-05-14,-0.6184619461816279,-0.18025033387640443,-0.003420850520462926,-0.33884605012600033,-0.019497726365502954
1997-05-15,-0.624393058340947,-0.18485127623906128,0.0,-0.35179203255930636,-0.02111915042027579
1997-05-16,-0.6285423506580876,-0.15477135710254397,-0.02852889949259818,-0.3540746948593193,-0.022095008761188195
1997-05-19,-0.6367656358909065,-0.16314487496463237,-0.020329674972705547,-0.35668901629276184,-0.019580695361052114
1997-05-20,-0.6318893267026127,-0.18062896232600112,-0.0005219900496974406,-0.37213016469541815,-0.021934651924941595
1997-05-21,-0.6325615682842815,-0.16790186891819114,-0.005870344885615997,-0.3792587122821812,-0.02290821409375765
1997-05-22,-0.632375395410067,-0.1705110447767807,-0.014636953398231567,-0.3779426638077483,-0.022504983096350628
1997-05-23,-0.6328326410923042,-0.17169997996666553,0.0,-0.3928499108710647,-0.026218451666605302
1997-05-26,-0.632860884735297,-0.17176369535282177,,,
1997-05-27,-0.6305315486996241,-0.1902146085889126,,,
1997-05-28,-0.6324949219605495,-0.1866928303833736,-0.005620033406978697,-0.3771793627593839,-0.024038280235732956
1997-05-29,-0.6301646409060714,-0.18628342029954303,-0.012747323137527689,-0.35319210316809035,-0.015090633085755756
1997-05-30,-0.6265366773898525,-0.19825641024036156,-0.0029386018312880235,-0.346432022693126,-0.013307528708868754
1997-06-02,-0.6302395236736094,-0.21271211885223895,-0.007503024243568968,-0.3358189228150419,-0.0107742466934021
1997-06-03,-0.630913085385009,-0.22939373531042306,-0.009614289469484727,-0.33851261288227263,-0.010373225009740694
1997-06-04,-0.6348085107158596,-0.2389740132112852,-0.02179934716921672,-0.33896882774447645,-0.00997204075611946
1997-06-05,-0.6369734747462024,-0.2502690135749759,-0.013899179480811319,-0.2994425020491952,0.0
1997-06-06,-0.6301840003282471,-0.27203733925258144,0.0,-0.31858776102547715,-0.004476678101027587
1997-06-09,-0.6295674198064329,-0.27789045748670216,0.0,-0.32139502385574814,-0.006134493637961591
1997-06-10,-0.6306718152307894,-0.2846928640135058,0.0,-0.3161288479496911,-0.004986953920344872
1997-06-11,-0.6307002250911564,-0.29006035166665867,0.0,-0.2932479489104016,0.0
1997-06-12,-0.6341659779659989,-0.29152505478311996,0.0,-0.27539214596084227,0.0
1997-06-13,-0.6359046229465879,-0.28504285185988876,0.0,-0.26407128112525524,0.0
1997-06-16,-0.6357193348075645,-0.2869461171214298,0.0,-0.27076525630216874,-0.002427201460834416
1997-06-17,-0.6342539656760545,-0.27686709247766494,0.0,-0.26054782580824576,0.0
1997-06-18,-0.6355646693644956,-0.2946462696081441,-0.011977665906595436,-0.25691657455761263,-0.0003614454074258866
1997-06-19,-0.6385798776927422,-0.2926499594353562,0.0,-0.24440147311168814,0.0
1997-06-20,-0.6428571809726198,-0.29787960966200666,0.0,-0.2596523119933857,-0.003084148745196691
1997-06-23,-0.6433070577775002,-0.29304937172813417,-0.044732353566215854,-0.26144601505397025,-0.002692988273523489
1997-06-24,-0.6424902520459019,-0.29243126576604195,-0.006271232620386202,-0.2759610180027864,-0.004362725463101902
1997-06-25,-0.6423064586184667,-0.2842763270519618,-0.022576458264083832,-0.2950294159539564,-0.007149095506791103
1997-06-26,-0.6455040787474605,-0.3054602463612618,-0.03390589461035132,-0.28274420492291075,-0.004700412095903883
1997-06-27,-0.6463728810086995,-0.29286960115117744,-0.02603819646146488,-0.30310575277060214,-0.009811427345704726
1997-06-30,-0.6506024255664491,-0.2846711712111245,-0.03084455532730135,-0.28011861934151905,-0.003161729761205434
1997-07-01,-0.6525089067081454,-0.2813540156844314,-0.017750525579008247,-0.26685550783487844,-0.0007090763380290799
1997-07-02,-0.6556596202500679,-0.2832033197381407,0.0,-0.22868872869037216,0.0
1997-07-03,-0.6548568716567167,-0.30232950578753526,0.0,-0.21149963093201773,0.0
1997-07-04,-0.671694361233844,-0.30238317274862836,,,
1997-07-07,-0.6848720756184024,-0.31445387842876527,,,
1997-07-08,-0.6793468936602439,-0.3026684324750144,0.0,-0.19924475338304992,0.0
1997-07-09,-0.6863683539982046,-0.3036991466982143,-0.02437550263138466,-0.20207357277087068,0.0
1997-07-10,-0.68145028527682,-0.3100420825730863,-0.010978113932076705,-0.1877000729354671,0.0
1997-07-11,-0.682072443350041,-0.3051146383244737,-0.004500459081107522,-0.1937525189749013,-0.002347622888626666
1997-07-14,-0.6777185542478313,-0.3022119286932322,-0.0008807161563125776,-0.19478737663924828,-0.001966652155552029
1997-07-15,-0.6815502133093687,-0.2867565370765568,0.0,-0.16260842048991442,0.0
1997-07-16,-0.6821721762135805,-0.289691278175907,0.0,-0.1646915720223543,0.0
1997-07-17,-0.6823955777620444,-0.28206183704549714,-0.010656821263775651,-0.18300127673438193,-0.0045088679833172884
1997-07-18,-0.6728739773952908,-0.29185495231561864,-0.045356135276150455,-0.19142105922033403,-0.005536143156848583
1997-07-21,-0.668863039484477,-0.3029860682365707,-0.050345604821012024,-0.14047788747110246,0.0
1997-07-22,-0.6646249455431414,-0.29372498195490115,-0.0066524072882711005,-0.13114381714519463,0.0
1997-07-23,-0.6715972875484285,-0.2801696778318328,-0.0011871313658926574,-0.13568227210085937,0.0
1997-07-24,-0.677485078480579,-0.2704150194707384,0.0,-0.14648914937891588,-0.001696922981597515
1997-07-25,-0.6733031709530513,-0.26043050048695193,-0.003295823198556591,-0.13158587593765925,0.0
1997-07-28,-0.6699010592112856,-0.25006469138058174,-0.00834451878656417,-0.111508498714053,0.0
1997-07-29,-0.6683053393894278,-0.25051559593942463,0.0,-0.08843551142875905,0.0
1997-07-30,-0.6662996561966917,-0.23255916427853107,0.0,-0.07000455713416276,0.0
1997-07-31,-0.6687700166173016,-0.22705009262255615,0.0,-0.1497063537461143,-0.016755885999000575
1997-08-01,-0.6734635654655438,-0.20891477555140525,-0.01499760070705336,-0.1599340801368676,-0.01918554052141208
1997-08-04,-0.6744962011922617,-0.18001761128662108,-0.008467880101753367,-0.16433024325252366,-0.02019985913754585
1997-08-05,-0.6795506558732062,-0.1851209475247786,-0.004194421097963752,-0.1592678649177719,-0.017702656881417922
1997-08-06,-0.6829684162868812,-0.19335817841355007,0.0,-0.17999671042160703,-0.01945691307114983
1997-08-07,-0.6798165319858773,-0.19971183254902747,-0.018960447464778207,-0.2310404878560064,-0.027913827656183998
1997-08-08,-0.6744548975355158,-0.208606199346981,-0.05543099245658312,-0.23005134221951384,-0.02552604691463889
1997-08-11,-0.6664343391584244,-0.20526147535652683,-0.04801250338912766,-0.24049351733655977,-0.02579250793264587
1997-08-12,-0.6695136965068151,-0.20635012388406115,-0.06925525587448478,-0.22811425436286858,-0.023397433497277742
1997-08-13,-0.6695391185301607,-0.1952328430129433,-0.07797069934113365,-0.19646803234597043,-0.016845853682119105
1997-08-14,-0.669564538597966,-0.20229795079014656,-0.07247670209246448,-0.19613723909814285,-0.014437615778553958
1997-08-15,-0.6726289094516633,-0.2076267783467486,-0.12053076211316338,-0.17890005814658738,-0.009227092452870456
1997-08-18,-0.6768886424447316,-0.2176531708997549,-0.09756161237820005,-0.17442472504528028,-0.010257041157121671
1997-08-19,-0.6751106439605774,-0.19857424225343967,-0.0708630354377835,-0.18425879740792284,-0.012587851442717679
1997-08-20,-0.6779476607877117,-0.2067801765113202,-0.043883064062771204,-0.21023877174328676,-0.01713626295477888
1997-08-21,-0.6761727003886223,-0.22624435741995863,-0.07303163812907609,-0.2423940244290157,-0.022212810294364393
1997-08-22,-0.6741924875826872,-0.21369926047902976,-0.07608581991153363,-0.24207623259944244,-0.024596937066067026
1997-08-25,-0.674217549699027,-0.22905809930432441,-0.08293983086513823,-0.23533832929702492,-0.024311313346868868
1997-08-26,-0.6712261057180583,-0.22981754534571486,-0.09721439332850745,-0.23416178982055935,-0.025309337507356977
1997-08-27,-0.6726654772833471,-0.21311887860947376,-0.09567847592934942,-0.20001576482689998,-0.01922827178984854
1997-08-28,-0.670473489528346,-0.1972085321288658,-0.11532621824429201,-0.21311751776986665,-0.022261276299508692
1997-08-29,-0.671509965400108,-0.1898938542323615,-0.12356015384971208,-0.19938780791247135,-0.01921096854864468
1997-09-01,-0.6733523268645532,-0.1899561700897282,,,
1997-09-02,-0.6776052509188681,-0.17463301993230806,,,
1997-09-03,-0.6790300277131945,-0.17344699349885384,-0.06783130760123945,-0.20993376088387072,-0.020485054888398357
1997-09-04,-0.6790547177110627,-0.2016722101947641,-0.061820031494275285,-0.22810536125950787,-0.02213278095333482
1997-09-05,-0.6798775289860484,-0.19332889594003522,-0.06545073399268131,-0.2137569639287924,-0.02037237578957507
1997-09-08,-0.679503619747298,-0.20382710031272133,-0.06107955910127749,-0.2178509540815683,-0.020638541345432082
1997-09-09,-0.6791295219865462,-0.20272660106606477,-0.05625939454422746,-0.22934129185981234,-0.0222847182670336
1997-09-10,-0.6809495629272917,-0.2069264332873304,-0.08577574044706104,-0.2419668197910293,-0.023283827142795754
1997-09-11,-0.679183922018197,-0.19772162356961187,-0.09808445016877654,-0.2036591091214187,-0.013950182802207056
1997-09-12,-0.6758179422198878,-0.20141669022711484,-0.07572858750520817,-0.1944895175421032,-0.012278673718792432
1997-09-15,-0.6780481994222085,-0.20874173282833497,-0.08370151021501837,-0.11721888515859558,0.0
1997-09-16,-0.680670156014217,-0.20697776365309895,-0.0322309177760417,-0.10791482958449872,0.0
1997-09-17,-0.6816895168701322,-0.2143737718849681,-0.03757539333667048,-0.10755873409994576,-0.0010434578191558241
1997-09-18,-0.6809194675446293,-0.19850446902694419,-0.02880877765073364,-0.10114357964289244,-0.0005785533924036468
1997-09-19,-0.6785576199358025,-0.20619086886186133,-0.02225024723632618,-0.08650201228749543,0.0
1997-09-22,-0.6809774462794181,-0.18452768797588825,-0.012164841593964804,-0.1040023073177081,-0.003020061868792445
1997-09-23,-0.6810019864758583,-0.17923686214359735,-0.01947320266909003,-0.07384627468432037,0.0
1997-09-24,-0.677447862121185,-0.17964892560271506,-0.03484075253482655,-0.11186069090153794,-0.004803910919112919
1997-09-25,-0.6736744149956528,-0.14077541623992662,-0.04833702869794365,-0.09587390067755786,-0.00029548566751547156
1997-09-26,-0.6694771896161692,-0.13434038089198774,-0.032966106596556966,-0.10162045807204967,-0.0005863207622567312
1997-09-29,-0.6686932534183307,-0.14896750497391564,-0.01638328236356923,-0.11636666398201811,-0.0008758698665043418
1997-09-30,-0.6585901311976947,-0.15109661327131563,-0.02896851470501005,-0.07057157183618323,0.0
1997-10-01,-0.6481304535320807,-0.15351047242326676,-0.012200054754372469,-0.06092228724390836,0.0
1997-10-02,-0.6560881507677088,-0.1324933941421952,-0.0017426315403240578,-0.06267478750684452,0.0
1997-10-03,-0.659621804947627,-0.10140049092230397,0.0,-0.03875925619939469,0.0
1997-10-06,-0.6580061274332394,-0.14165549175341852,0.0,-0.025902379014471788,0.0
1997-10-07,-0.6590609876544068,-0.14863310571801558,0.0,-0.09363732339941888,-0.012685393696970082
1997-10-08,-0.6578549040491026,-0.13689897092879888,-0.01841969771466645,-0.09615988645265272,-0.014383504585543383
1997-10-09,-0.6562353054236193,-0.13440586629562268,-0.024935380153870756,-0.12148326768020323,-0.01884344479214628
1997-10-10,-0.6655415396570669,-0.11427723677427859,-0.03221218745527843,-0.08678362328086986,-0.011606995558586353
1997-10-13,-0.6669909274452297,-0.135843138444538,-0.03005018538158233,,
1997-10-14,-0.667828265825247,-0.16058607440983075,-0.025752367850601976,,
1997-10-15,-0.6704884926308905,-0.16036976972996286,-0.03495273861762982,-0.10193342038087405,-0.01497409460258059
1997-10-16,-0.6686972371790633,-0.13090649135287247,-0.0559482111497418,-0.1260900994336248,-0.021551760430901568
1997-10-17,-0.674996628938829,-0.14398146459663852,-0.07789695046704892,-0.1178378975136446,-0.020448219768778086
1997-10-20,-0.6758233643102257,-0.1228286373248938,-0.05558844047713418,-0.1159963773336381,-0.020080269888050783
1997-10-21,-0.6770493258674632,-0.11992875929689961,-0.02269944040510674,-0.11214692390577696,-0.019065568215602013
1997-10-22,-0.6786724394259358,-0.08458419371413328,-0.030266480387329375,-0.06728507862942834,-0.007637099292806204
1997-10-23,-0.6751102446265126,-0.109087624272181,-0.06597099017734831,-0.05230146828179183,-0.006626509785290002
1997-10-24,-0.6903628780878066,-0.10273160752086907,-0.08382494851526423,-0.02216610262578278,0.0
1997-10-27,-0.6999681418433925,-0.08000205608586852,-0.20968898516743695,-0.04578649202054774,-0.008673518255511437
1997-10-28,-0.6988365123338771,-0.138716009715941,-0.12890036892837953,-0.012528079880574361,-0.0034363532018573117
1997-10-29,-0.6967388091245537,-0.13078980111878347,-0.1336434638778462,0.0,0.0
1997-10-30,-0.6903776907847735,-0.11347391044520394,-0.1625786711210051,0.0,0.0
1997-10-31,-0.7009568138814561,-0.1089070764476745,-0.14234981542404934,-0.032444170279188445,-0.005870358098104211
1997-11-03,-0.6963702883230252,-0.12981013664873076,-0.09665204641640546,-0.05333914958401753,-0.010303307777924653
1997-11-04,-0.6932973567639141,-0.13672793442929965,-0.09330413879425248,-0.05139035640126299,-0.009948510179293546
1997-11-05,-0.6970161618440418,-0.14247556846334086,-0.08925676458765752,-0.022797918021666308,-0.00547098189277162
1997-11-06,-0.699745544040616,-0.14595123860063408,-0.09831725371824673,-0.0019261472717981842,-0.005775925506610213
1997-11-07,-0.7063105511444818,-0.15053143852543938,-0.11822125811036133,0.0,-0.00814283790025283
1997-11-10,-0.7023373678261868,-0.146476941823932,-0.13026725218737945,0.0,-0.005724478409062872
1997-11-11,-0.6987208891400898,-0.13550507284720692,-0.12532715084106316,,
1997-11-12,-0.7074153532242636,-0.14097109519675477,-0.15874085024592854,,
1997-11-13,-0.7074378597355541,-0.15425237523279778,-0.13880703159978824,0.0,-0.003701083380508452
1997-11-14,-0.7196109011651036,-0.16970346123503255,-0.11681225321432553,0.0,-0.0025937513253310174
1997-11-17,-0.7159162455833668,-0.19333420413650615,-0.08285991824866534,0.0,-0.002993619781778478
1997-11-18,-0.7153770374403936,-0.20115214245568558,-0.09817065673397918,0.0,-0.0004702876213232843
1997-11-19,-0.7118423144222746,-0.21636201854409332,-0.08573369478349979,-0.013682865695084256,-0.002946260380499721
1997-11-20,-0.7180796461654511,-0.25145965485372324,-0.05792577857282244,-0.0032162124376554635,0.0
1997-11-21,-0.7158660867264198,-0.24007322658536523,-0.04990981482060408,-0.029018984720135532,-0.003795908970328332
1997-11-24,-0.7138310342994117,-0.24759250499878283,-0.08232461720010409,-0.017618685066721818,-0.004100955358679714
1997-11-25,-0.721922073870626,-0.25555014555437927,-0.07413847151682518,-0.014478959727123875,-0.003839708885235993
1997-11-26,-0.7287867523198939,-0.27750371789691286,-0.07224210322301117,-0.005154849065251987,-0.004894761822486271
1997-11-27,-0.7306339667136373,-0.27755929453399764,,,
1997-11-28,-0.7291986545653776,-0.27820475456059923,,,
1997-12-01,-0.7335990220219517,-0.272381863871072,-0.027026037248422674,-0.0010357012417721023,-0.004182174205532352
1997-12-02,-0.7323526619280754,-0.27555660182479025,-0.03325468319522995,0.0,-0.0017543472437677732
1997-12-03,-0.7361825311740133,-0.2868343050819142,-0.022699070051277248,-0.01088351568029533,0.0
1997-12-04,-0.7426857114314245,-0.3052424035089577,-0.03004875075385327,-0.033267414059481526,-0.007174996030667735
1997-12-05,-0.7462620257583283,-0.3000264992447522,-0.008800435663848472,-0.0637522282859202,-0.011688072815903783
1997-12-08,-0.746104969273335,-0.29885017668601277,-0.01160481368228028,-0.06239377218155029,-0.011327953496897414
1997-12-09,-0.7535426501232845,-0.2949072018214066,-0.02493992044356441,-0.041160452603686726,-0.004039603005804526
1997-12-10,-0.7483418974764128,-0.3224998820102115,-0.03685328683208566,0.0,0.0
1997-12-11,-0.7509982600098426,-0.3330233464594098,-0.06592415509817962,0.0,0.0
1997-12-12,-0.7541649078942119,-0.3373097065326667,-0.06900901571030482,-0.020412874692080196,-0.003049764612978234
1997-12-15,-0.7531414080013648,-0.34628763431446974,-0.04951398444070343,-0.01058316606891474,-0.0026993283318696992
1997-12-16,-0.7498527008981746,-0.33930475069237187,-0.040410973103130354,-0.027439632447294082,-0.005079107722208431
1997-12-17,-0.7456663141515599,-0.3319698615240456,-0.045316911701677065,-0.0019804514108775484,-0.001996445636421429
1997-12-18,-0.7419755570566366,-0.3290482315243346,-0.06554076862417335,0.0,0.0
1997-12-19,-0.7439528318992452,-0.33133332591032094,-0.08227058550847377,0.0,-0.0017301221504654185
1997-12-22,-0.7411364221311254,-0.35120143243851354,-0.06889221745642016,-0.0019019071844765811,-0.0013808203818223008
1997-12-23,-0.7375919480996651,-0.3590348311223057,-0.0973691058616053,-0.0054926660892566925,-0.00037024471584756746
1997-12-24,-0.7376121333344265,-0.3532242191983206,-0.10975307408306956,-0.006258654754867976,-0.000682386258395451
1997-12-25,-0.7376323170164778,-0.3532739711814592,,,
1997-12-26,-0.7376524991459381,-0.3551247790774187,,,
1997-12-29,-0.7365963822835255,-0.36896357649644584,-0.06972026437224788,-0.044281322401732326,-0.0047912565698222664
1997-12-30,-0.7418289981867812,-0.3737282888225605,-0.03547731882048033,-0.018702205889144285,0.0
1997-12-31,-0.7418488574946129,-0.3743739593128169,-0.03632355267430343,0.0,0.0
1998-01-01,-0.7418687152748057,-0.37442208439286984,,,
1998-01-02,-0.7458023470367492,-0.390739644529122,,,
1998-01-05,-0.7521768420264432,-0.4021993343950404,-0.02315734548477244,0.0,0.0
1998-01-06,-0.7549843515682119,-0.4070619242821223,-0.04411710156690807,-0.04139294833223006,-0.0024173750303186914
1998-01-07,-0.757082539647977,-0.411725153667859,-0.04883043087478156,-0.015162293081919076,0.0
1998-01-08,-0.7569286990011019,-0.42054062630719047,-0.064512618226501,0.0,0.0
